DATETIME,N_Cluster,ID_CLUS,LAT,LON,DIST,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
2015-05-25 00:11:11,4,0,-2.8975184,-60.72956,86.56286930001357,134,79,NW,77.61556243896484,53.249480899604166
2015-05-25 00:11:11,4,1,-2.8435557,-60.819466,97.97564869052931,137,74,NW,57.832000732421875,51.204991432465405
2015-05-25 00:11:11,4,2,-2.771948,-60.351746,57.73848462216954,141,100,NW,25.468341827392578,45.5063106795718
2015-05-25 00:11:11,4,3,-2.717724,-60.909306,112.5597348242695,144,69,NW,22.71102523803711,44.71008779516182
2015-05-25 00:23:04,2,0,-2.9154456,-60.78354,91.6891453539842,133,76,NW,76.84857177734375,53.18047276613282
2015-05-25 00:23:04,2,1,-2.843498,-60.89142,105.52376425127085,137,70,NW,57.57954025268555,51.17459104312627
2015-05-25 00:35:06,3,0,-2.8434675,-60.927395,109.3217156108842,137,68,NW,79.55941772460938,53.421365492189
2015-05-25 00:35:06,3,1,-2.753925,-60.495636,70.98693399449458,142,92,NW,22.285476684570312,44.57865080537431
2015-05-25 00:35:06,3,2,-3.00552,-60.315838,39.31931350078702,128,102,NW,26.340078353881836,45.74017295702891
2015-05-25 00:47:09,3,0,-2.9692101,-60.94549,107.8310950717616,130,67,NW,148.02996826171875,57.73589429303233
2015-05-25 00:47:09,3,1,-2.9157376,-60.02798,26.053297475888794,133,118,NW,37.29599380493164,48.15689490124495
2015-05-25 00:47:09,3,2,-3.0594072,-60.35184,41.195672103734395,125,100,NW,43.68968200683594,49.25636209632653
2015-05-25 00:59:11,1,0,-3.0050912,-60.999496,113.11130866618522,128,64,NW,108.17984771728516,55.55664180877407
2015-05-25 01:11:05,5,0,-3.0050385,-61.05347,119.05551276543954,128,61,NW,117.26237487792969,56.11683892571414
2015-05-25 01:11:05,5,1,-2.8798041,-59.938034,30.31736166474851,135,123,NE,68.22947692871094,52.35385262604218
2015-05-25 01:11:05,5,2,-2.8431797,-61.21521,140.1120475957169,137,52,NW,23.74879264831543,45.02056452729646
2015-05-25 01:11:05,5,3,-2.9337006,-60.08195,25.776603513696077,132,115,NW,32.757301330566406,47.25522980868163
2015-05-25 01:11:05,5,4,-3.1312037,-60.5138,58.03162191432534,121,91,NW,22.05028533935547,44.50492737714289
2015-05-25 01:23:06,4,0,-3.0768049,-61.143505,128.24275020981733,124,56,NW,125.19647979736328,56.571773841496444
2015-05-25 01:23:06,4,1,-3.131185,-60.54979,62.030054224520406,121,89,NW,33.76396560668945,47.465555143973205
2015-05-25 01:23:06,4,2,-2.9157379,-60.00999,25.821974853821008,133,119,NW,23.464115142822266,44.936766854917536
2015-05-25 01:23:06,4,3,-2.9516652,-60.09994,24.859199395271283,131,114,NW,24.745363235473633,45.30620128740133
2015-05-25 01:35:09,6,0,-3.1487787,-61.03562,116.00103515965621,120,62,SW,54.51344299316406,50.79435775390019
2015-05-25 01:35:09,6,1,-3.040794,-61.21543,136.51534874848218,126,52,NW,69.76399230957031,52.50840116532309
2015-05-25 01:35:09,6,2,-3.221034,-60.513847,58.55369315398987,116,91,SW,48.934688568115234,50.04416921602039
2015-05-25 01:35:09,6,3,-2.951661,-60.13592,27.018136602217137,131,112,NW,100.84269714355469,55.06861120176835
2015-05-25 01:35:09,6,4,-3.2568715,-60.675823,76.94265378747593,114,82,SW,37.66859436035156,48.22597058690236
2015-05-25 01:35:09,6,5,-3.274687,-60.873787,98.99435733589259,113,71,SW,49.107444763183594,50.06865734571178
2015-05-25 01:47:10,8,0,-3.0766597,-61.26945,142.21905984933517,124,49,NW,80.22671508789062,53.47940412016911
2015-05-25 01:47:10,8,1,-3.2030587,-60.531834,60.30428243280641,117,90,SW,54.4981575012207,50.79240907179515
2015-05-25 01:47:10,8,2,-3.1487234,-61.089603,122.00138516402689,120,59,SW,50.09935760498047,50.20761447178494
2015-05-25 01:47:10,8,3,-2.9157197,-60.189884,33.86410062743517,133,109,NW,71.86798858642578,52.71486779920316
2015-05-25 01:47:10,8,4,-3.2926526,-60.873806,99.29496112108565,112,71,SW,30.028596878051758,46.65086059257952
2015-05-25 01:47:10,8,5,-2.8618338,-60.099934,33.89948433890427,136,114,NW,45.78169631958008,49.58137004094645
2015-05-25 01:47:10,8,6,-3.3647435,-60.549915,66.45571345278934,108,89,SW,24.803142547607422,45.3224073044542
2015-05-25 01:47:10,8,7,-3.4542074,-61.01794,118.92262835631115,103,63,SW,39.59392547607422,48.572356937677206
