DATETIME,N_Cluster,ID_CLUS,LAT,LON,DIST,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
2015-05-01 00:00:08,6,0,-3.3469255,-59.902016,24.107589257665765,109,125,SE,70.65263366699219,52.59635364250851
2015-05-01 00:00:08,6,1,-3.3826785,-60.60392,72.76957995037324,107,86,SW,89.77262878417969,54.260603039534416
2015-05-01 00:00:08,6,2,-3.3648689,-60.225964,35.331180509244135,108,107,SW,46.125823974609375,49.6334061536308
2015-05-01 00:00:08,6,3,-3.4364657,-60.76594,91.7160815394128,104,77,SW,46.462100982666016,49.68388146689915
2015-05-01 00:00:08,6,4,-3.4367595,-60.045998,32.42906033446222,104,117,SW,36.02749252319336,47.91644454416813
2015-05-01 00:00:08,6,5,-3.5260868,-61.000015,119.54838379447214,99,64,SW,24.45311737060547,45.223647675013154
2015-05-01 00:12:10,6,0,-3.346927,-59.920013,23.34899723711725,109,124,SE,57.5937385559082,51.17630428629156
2015-05-01 00:12:10,6,1,-3.3646903,-60.639904,75.87116213893336,108,84,SW,60.73944854736328,51.54583347098195
2015-05-01 00:12:10,6,2,-3.4726417,-60.315987,50.80079636124384,102,102,SW,32.26572799682617,47.15016345009499
2015-05-01 00:12:10,6,3,-3.4184718,-60.80192,94.83209566835531,105,75,SW,64.7535171508789,51.99051375704387
2015-05-01 00:12:10,6,4,-3.5260687,-61.018017,121.42435722117291,99,63,SW,26.95992660522461,45.90179924554471
2015-05-01 00:12:10,6,5,-3.382191,-61.161846,132.55844529134356,107,55,SW,25.776742935180664,45.58994860392999
2015-05-01 00:24:13,6,0,-3.5083687,-60.711998,89.36160016438622,100,80,SW,41.69917297363281,48.932339022675805
2015-05-01 00:24:13,6,1,-3.3469296,-59.992,21.935724355793234,109,120,SW,62.834442138671875,51.78146417502485
2015-05-01 00:24:13,6,2,-3.4360223,-61.215904,139.6857691010909,104,52,SW,34.16143035888672,47.546876701588815
2015-05-01 00:24:13,6,3,-3.4184425,-60.837917,98.63647255397494,105,73,SW,37.209224700927734,48.14070989370385
2015-05-01 00:24:13,6,4,-3.3468986,-60.243958,35.56962027583855,109,106,SW,29.435937881469727,46.51234600088369
2015-05-01 00:24:13,6,5,-3.5439966,-61.054035,125.86457574937764,98,61,SW,23.265806198120117,44.87778965491104
2015-05-01 00:36:05,7,0,-3.4359782,-61.251904,143.5835343154058,104,50,SW,45.72829055786133,49.57325942271438
2015-05-01 00:36:05,7,1,-3.4903765,-60.747982,92.12611682894224,101,78,SW,36.91143035888672,48.08487395527743
2015-05-01 00:36:05,7,2,-3.4007647,-60.35196,48.767030924171884,106,100,SW,52.82049560546875,50.57513950542641
2015-05-01 00:36:05,7,3,-3.3469288,-60.027996,22.297475544613626,109,118,SW,45.474891662597656,49.534646726119576
2015-05-01 00:36:05,7,4,-3.3998601,-61.39584,158.47659783115887,106,42,SW,25.177448272705078,45.42648735469889
2015-05-01 00:36:05,7,5,-3.4367533,-60.117992,34.808793607293055,104,113,SW,39.39838409423828,48.537954513626886
2015-05-01 00:36:05,7,6,-3.5439577,-61.09004,129.622612072262,98,59,SW,22.186792373657227,44.547812264102944
2015-05-01 00:48:08,6,0,-3.471908,-61.25195,144.5174054468744,102,50,SW,28.6060791015625,46.31363332011237
2015-05-01 00:48:08,6,1,-3.4007514,-60.387955,52.098220661224566,106,98,SW,32.39444351196289,47.17782833770335
2015-05-01 00:48:08,6,2,-3.3998098,-61.431835,162.41562742117785,106,40,SW,29.5357666015625,46.53587191606782
2015-05-01 00:48:08,6,3,-1.550286,-60.171707,177.85730966300238,209,110,NW,39.035789489746094,48.473707433347414
2015-05-01 00:48:08,6,4,-3.436745,-60.171986,37.62513429534432,104,110,SW,25.090726852416992,45.40251183758368
2015-05-01 00:48:08,6,5,-3.5442872,-60.730026,92.96081895509346,98,79,SW,23.5428409576416,44.96004185709552
2015-05-01 01:48:09,6,0,-1.7838225,-60.297546,154.68590446365735,196,103,NW,52.94698715209961,50.591759995722256
2015-05-01 01:48:09,6,1,-1.6400491,-60.44129,174.12905260635213,204,95,NW,48.95811080932617,50.04749437182201
2015-05-01 01:48:09,6,2,-1.7838448,-59.794292,152.49832513978757,196,131,NE,31.42870330810547,46.967523367460544
2015-05-01 01:48:09,6,3,-1.8736216,-60.40541,148.2851573627956,191,97,NW,37.094085693359375,48.11917469139993
2015-05-01 01:48:09,6,4,-2.2689505,-59.95604,97.34609839179898,169,122,NE,32.169837951660156,47.12948192858352
2015-05-01 01:48:09,6,5,-2.4665754,-60.099895,76.35956986919263,158,114,NW,29.716726303100586,46.57831538620806
2015-05-01 02:00:11,6,0,-1.6580017,-60.477238,173.43049695288738,203,93,NW,43.03220748901367,49.150997961804386
2015-05-01 02:00:11,6,1,-1.801774,-60.35147,154.19498568661663,195,100,NW,50.352996826171875,50.242705129082864
2015-05-01 02:00:11,6,2,-2.2869172,-60.00998,95.29822897080393,168,119,NW,49.05725860595703,50.0615523648615
2015-05-01 02:00:11,6,3,-1.7658881,-60.117813,153.52934078926998,197,113,NW,32.97752380371094,47.30178863651681
2015-05-01 02:00:11,6,4,-3.7051516,-61.4683,175.2140367028391,89,38,SW,38.75760269165039,48.424010459167484
2015-05-01 02:00:11,6,5,-3.4007823,-59.686035,43.97955533510211,106,137,SE,24.548498153686523,45.25069879952386
2015-05-01 02:12:14,5,0,-1.8376552,-60.495274,155.3851593245712,193,92,NW,70.24945831298828,52.55658763321328
