DATETIME,N_Cluster,ID_CLUS,LAT,LON,DIST,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
2015-03-27 17:48:07,10,0,-1.8017077,-60.531208,160.54942959073912,195,90,NW,31.40418815612793,46.96210108851383
2015-03-27 17:48:07,10,0,-1.8196657,-60.549187,159.47526875391162,194,89,NW,32.07406997680664,47.10876511471795
2015-03-27 17:48:07,10,0,-1.8196572,-60.56716,160.26339015661958,194,88,NW,35.273590087890625,47.76949457574318
2015-03-27 17:48:07,10,0,-1.8196486,-60.585136,161.07260797916612,194,87,NW,21.914962768554688,44.462151751286676
2015-03-27 17:48:07,10,0,-1.8376145,-60.58514,159.26234769065843,193,87,NW,22.832843780517578,44.74726004115651
2015-03-27 17:48:07,10,0,-1.8016996,-60.54918,161.3074661995578,195,89,NW,28.985214233398438,46.40512419094874
2015-03-27 17:48:07,10,1,-2.017418,-60.099857,125.65113518058776,183,114,NW,34.05716323852539,47.52563549193478
2015-03-27 17:48:07,10,1,-2.0174162,-60.117836,125.85792295532228,183,113,NW,40.08240509033203,48.657560322914435
2015-03-27 17:48:07,10,1,-2.017414,-60.13581,126.09605043942011,183,112,NW,29.009523391723633,46.41094945544464
2015-03-27 17:48:07,10,2,-2.1431868,-59.974022,111.18835241218194,176,121,NE,37.350425720214844,48.16702885694156
2015-03-27 17:48:07,10,2,-2.1431863,-59.956043,111.24231559555086,176,122,NE,34.55197525024414,47.62586603587508
2015-03-27 17:48:07,10,2,-2.143187,-59.992,111.1703565107464,176,120,NW,24.655963897705078,45.28105172404207
2015-03-27 17:48:07,10,3,-2.4304302,-60.6933,111.29197173578389,160,81,NW,27.433847427368164,46.022887460479076
2015-03-27 17:48:07,10,3,-2.4663506,-60.711304,109.9403421917765,158,80,NW,30.593904495239258,46.780458462550655
2015-03-27 17:48:07,10,3,-2.4843163,-60.71131,108.58691373818495,157,80,NW,28.03162956237793,46.17267348191898
2015-03-27 17:48:07,10,4,-2.0170105,-60.980698,166.5661856465691,183,65,NW,26.196819305419922,45.70227698907766
2015-03-27 17:48:07,10,4,-1.9990599,-60.962708,166.7608341136752,184,66,NW,30.84625244140625,46.83753849216599
2015-03-27 17:48:07,10,5,-2.6989737,-61.592762,184.77830712336802,145,31,NW,23.885766983032227,45.0605270164811
2015-03-27 17:48:07,10,5,-2.7169375,-61.592785,184.25495090372937,144,31,NW,29.731769561767578,46.58183208644995
2015-03-27 17:48:07,10,6,-2.3045452,-60.87303,135.30406322782224,167,71,NW,24.413578033447266,45.21240289928929
2015-03-27 17:48:07,10,7,-2.322646,-60.67526,118.7959921834634,166,82,NW,22.609018325805664,44.678807250536266
2015-03-27 17:48:07,10,8,-2.5204468,-60.26175,75.65332509578496,155,105,NW,23.724536895751953,45.013463856323135
2015-03-27 17:48:07,10,9,-3.023462,-59.59619,46.12108624540389,127,142,NE,41.0934944152832,48.83066913072523
2015-03-27 18:00:09,17,0,-2.0713081,-60.171772,120.78429948188948,180,110,NW,54.24675369262695,50.76028001523602
2015-03-27 18:00:09,17,0,-2.0892744,-60.171772,118.82549527967869,179,110,NW,43.44588851928711,49.21747889232563
2015-03-27 18:00:09,17,0,-2.0892715,-60.18975,119.17844795857604,179,109,NW,25.485469818115234,45.51098226233862
2015-03-27 18:00:09,17,0,-2.0892572,-60.261658,120.9111162074943,179,105,NW,39.31198501586914,48.52269953424994
2015-03-27 18:00:09,17,0,-2.089253,-60.279636,121.42282298267742,179,104,NW,22.16280746459961,44.54029633452075
2015-03-27 18:00:09,17,0,-2.089277,-60.153797,118.5053060115883,179,111,NW,25.194963455200195,45.43131968074582
2015-03-27 18:00:09,17,0,-2.0713108,-60.153793,120.46923024958842,180,111,NW,22.285438537597656,44.578638910966745
2015-03-27 18:00:09,17,0,-2.0533466,-60.135815,122.15594865731008,181,112,NW,22.00469207763672,44.4905446869995
2015-03-27 18:00:09,17,0,-2.0533442,-60.15379,122.4339465566856,181,111,NW,25.30719757080078,45.462204846111625
2015-03-27 18:00:09,17,1,-1.8196572,-60.56716,160.26339015661958,194,88,NW,26.228771209716797,45.710747073891895
2015-03-27 18:00:09,17,1,-1.8016912,-60.567154,162.08672424548038,195,88,NW,27.441987991333008,46.02494907583802
2015-03-27 18:00:09,17,1,-1.8376056,-60.603115,160.10155759890802,193,86,NW,25.215839385986328,45.437074829437634
2015-03-27 18:00:09,17,1,-1.8196397,-60.603107,161.9022648440739,194,86,NW,32.713050842285156,47.24583673463421
2015-03-27 18:00:09,17,2,-2.3044415,-60.99889,145.76410352808074,167,64,NW,33.49608612060547,47.410204988381125
2015-03-27 18:00:09,17,2,-2.2864761,-60.99888,147.0438470399623,168,64,NW,27.07887840270996,45.93239070969935
2015-03-27 18:00:09,17,2,-2.2864916,-60.980896,145.5259167484268,168,65,NW,27.219392776489258,45.96835487699064
2015-03-27 18:00:09,17,3,-1.963084,-61.01661,173.6855911897821,186,63,NW,26.244430541992188,45.7148944171131
2015-03-27 18:00:09,17,3,-1.9630992,-60.998634,172.37945233815552,186,64,NW,21.86090850830078,44.4449912630465
2015-03-27 18:00:09,17,4,-2.4486027,-60.153843,79.463017727974,159,111,NW,23.140165328979492,44.840163276961334
2015-03-27 18:00:09,17,4,-2.4845417,-60.0999,74.39832235074076,157,114,NW,25.618289947509766,45.547102143570896
2015-03-27 18:00:09,17,5,-2.9875362,-59.614197,45.61542634067964,129,141,NE,31.899120330810547,47.07075926637354
2015-03-27 18:00:09,17,5,-3.0055025,-59.61419,44.87765915727909,128,141,NE,27.258394241333008,45.97830425256628
2015-03-27 18:00:09,17,6,-2.0532064,-59.39877,137.92039186466187,181,153,NE,25.302766799926758,45.460988162799545
2015-03-27 18:00:09,17,7,-2.1072543,-60.00998,115.16100164629299,178,119,NW,22.681121826171875,44.70093245743452
2015-03-27 18:00:09,17,8,-2.5024714,-60.297714,79.11596647390745,156,103,NW,33.9957389831543,47.51309173422348
2015-03-27 18:00:09,17,9,-2.5023463,-60.603424,98.6273067505343,156,86,NW,26.993690490722656,45.91049618005273
2015-03-27 18:00:09,17,10,-2.753355,-58.76889,142.82605425729025,142,188,NE,22.663938522338867,44.695666091953186
2015-03-27 18:00:09,17,11,-2.8073475,-58.85877,131.50970801132132,139,183,NE,28.23647117614746,46.223266680899
2015-03-27 18:00:09,17,12,-2.8972468,-58.930634,121.21568401027017,134,179,NE,26.217374801635742,45.707727200686364
2015-03-27 18:00:09,17,13,-2.951428,-59.272396,82.90995270689295,131,160,NE,22.041545867919922,44.502172759489696
2015-03-27 18:00:09,17,14,-2.951649,-59.77612,32.40338650732552,131,132,NE,22.053586959838867,44.50596773971259
2015-03-27 18:00:09,17,15,-3.4187946,-59.992,29.882422544280214,105,120,SW,67.451171875,52.27413194650118
2015-03-27 18:00:09,17,16,-3.544553,-59.884,45.40364159553444,98,126,SE,24.16411590576172,45.14103451987617
2015-03-27 18:12:12,16,0,-1.945103,-61.03457,176.497086166698,187,62,NW,26.525732040405273,45.788978006618606
2015-03-27 18:12:12,16,0,-1.8372798,-61.07044,188.17154947654893,193,60,NW,22.081445693969727,44.51474001543839
2015-03-27 18:12:12,16,0,-1.8372636,-61.088413,189.45318081729485,193,59,NW,22.82780647277832,44.74572686984928
2015-03-27 18:12:12,16,0,-1.8552766,-61.034504,184.09931156557187,192,62,NW,29.54142189025879,46.537202276293584
2015-03-27 18:12:12,16,0,-1.8552123,-61.1064,189.24200932720558,192,58,NW,25.6117000579834,45.54531447026585
2015-03-27 18:12:12,16,0,-1.8731775,-61.106415,187.74586935422462,191,58,NW,25.7432804107666,45.58092215351894
2015-03-27 18:12:12,16,0,-1.8732262,-61.05249,183.83814609531413,191,61,NW,24.707996368408203,45.29570041796579
2015-03-27 18:12:12,16,0,-1.873194,-61.08844,186.43093934028732,191,59,NW,22.199674606323242,44.5518456972454
2015-03-27 18:12:12,16,1,-1.8016826,-60.58513,162.88689723503967,195,87,NW,25.32880973815918,45.468136464243145
2015-03-27 18:12:12,16,1,-1.8196397,-60.603107,161.9022648440739,194,86,NW,22.75291633605957,44.72289307493707
2015-03-27 18:12:12,16,1,-1.8914648,-60.675037,158.40563672292382,190,82,NW,27.688129425048828,46.08699781826472
2015-03-27 18:12:12,16,1,-1.873509,-60.657055,159.2122007543613,191,83,NW,32.52461242675781,47.205694037894396
2015-03-27 18:12:12,16,1,-1.8555716,-60.603123,158.30528609048594,192,86,NW,29.313810348510742,46.48345633696487
2015-03-27 18:12:12,16,1,-1.8376232,-60.56717,158.444160316163,193,88,NW,22.900232315063477,44.767738166751116
2015-03-27 18:12:12,16,1,-1.8196305,-60.621082,162.7524579532335,194,85,NW,25.69557762145996,45.56803411368367
2015-03-27 18:12:12,16,2,-2.0713196,-59.920094,119.38523463826533,180,124,NE,21.98397445678711,44.48399932899725
2015-03-27 18:12:12,16,2,-2.0713212,-59.956047,119.18405096185745,180,122,NE,22.676639556884766,44.69955910935752
2015-03-27 18:12:12,16,2,-2.071313,-60.135815,120.18666803841549,180,112,NW,22.055660247802734,44.506620966928025
2015-03-27 18:12:12,16,2,-2.0713205,-59.93807,119.26792521241829,180,123,NE,27.16742515563965,45.955075625172235
2015-03-27 18:12:12,16,2,-2.1072538,-60.027954,115.21309201256936,178,118,NW,22.691991806030273,44.70426184577633
2015-03-27 18:12:12,16,2,-2.107253,-60.045933,115.29987452157374,178,117,NW,32.359535217285156,47.170336359471975
2015-03-27 18:12:12,16,2,-2.1072521,-60.06391,115.42122382007815,178,116,NW,25.989151000976562,45.64697343574277
2015-03-27 18:12:12,16,3,-2.4845397,-60.11788,74.7469433898553,157,113,NW,22.8879337310791,44.76400535436797
2015-03-27 18:12:12,16,3,-2.4845376,-60.135864,75.14725190707321,157,112,NW,45.28831100463867,49.50607794513629
2015-03-27 18:12:12,16,3,-2.4845352,-60.153847,75.59835125938973,157,111,NW,24.46534538269043,45.22712157536724
2015-03-27 18:12:12,16,3,-2.5563943,-60.189823,69.07470331677817,153,109,NW,48.27851867675781,49.950362936336425
2015-03-27 18:12:12,16,4,-2.0173001,-59.452713,138.72346219724807,183,150,NE,26.1416072845459,45.687616534672976
2015-03-27 18:12:12,16,4,-2.0172918,-59.434734,139.60027137576503,183,151,NE,23.552255630493164,44.96282005920591
2015-03-27 18:12:12,16,4,-1.9993173,-59.416767,142.27128670639735,184,152,NE,21.99791717529297,44.488404957359634
2015-03-27 18:12:12,16,5,-3.5265923,-59.974,41.850348770159535,99,121,SE,29.14689064025879,46.44377566041557
2015-03-27 18:12:12,16,5,-3.4906585,-59.938004,38.30200298955084,101,123,SE,43.82264709472656,49.277477675897394
2015-03-27 18:12:12,16,5,-3.4187906,-59.902008,31.511316651063865,105,125,SE,26.12959861755371,45.684423772425255
2015-03-27 18:12:12,16,6,-2.052926,-60.9987,164.95497678576615,181,64,NW,22.613283157348633,44.6801178908178
2015-03-27 18:12:12,16,6,-2.0170255,-60.96272,165.2520709148038,183,66,NW,33.59695053100586,47.4310977150397
2015-03-27 18:12:12,16,7,-2.4844947,-60.333675,82.67484575854637,157,101,NW,48.986324310302734,50.05149761079749
2015-03-27 18:12:12,16,7,-2.4485774,-60.279716,83.75181809571714,159,104,NW,23.975425720214844,45.086561196182615
2015-03-27 18:12:12,16,8,-1.8371612,-61.19626,197.39452637976933,193,53,NW,26.739885330200195,45.844852605060005
2015-03-27 18:12:12,16,9,-2.071068,-60.76501,146.91781485361605,180,77,NW,42.09793472290039,48.99847260242894
2015-03-27 18:12:12,16,10,-2.897282,-58.966614,117.32513387668399,134,177,NE,29.27445411682129,46.47412084455357
2015-03-27 18:12:12,16,11,-2.9151192,-58.84067,130.56423857358178,133,184,NE,31.519262313842773,46.987516669914775
2015-03-27 18:12:12,16,12,-2.9875424,-59.632187,43.78095545777106,129,140,NE,22.330869674682617,44.59279014830747
2015-03-27 18:12:12,16,13,-3.4187946,-60.01,29.949308871899273,105,119,SW,26.34295654296875,45.74093220357848
2015-03-27 18:12:12,16,14,-3.4906368,-59.776005,44.80023408289625,101,132,SE,21.94033432006836,44.47019181159811
2015-03-27 18:12:12,16,15,-3.6882787,-60.13603,61.79036829435255,90,112,SW,60.62870788574219,51.53315295957941
2015-03-27 18:24:13,22,0,-1.8372636,-61.088413,189.45318081729485,193,59,NW,27.228803634643555,45.9707569158174
2015-03-27 18:24:13,22,0,-1.855245,-61.070454,186.6456549529959,192,60,NW,40.17881774902344,48.67425441425819
2015-03-27 18:24:13,22,0,-1.8372798,-61.07044,188.17154947654893,193,60,NW,61.339656829833984,51.61416142790631
2015-03-27 18:24:13,22,0,-1.8372957,-61.052464,186.9023216891813,193,61,NW,37.302696228027344,48.15814353459114
