,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
2,2015,01,10,00,00,2,0,-4.244372,-58.712963,59.0,191.0,SE,29.284791946411133,46.476574243567626
4,2015,01,10,00,00,2,1,-4.0826645,-58.695194,68.0,192.0,SE,24.735862731933594,45.30353295169523
8,2015,01,10,09,24,3,0,-2.7530675,-58.53506,142.0,201.0,NE,40.213016510009766,48.68016639145025
5,2015,01,10,09,24,3,1,-2.8067307,-58.3731,139.0,210.0,NE,34.43174362182617,47.60164421124837
0,2015,01,10,09,24,3,2,-2.9322503,-58.228996,132.0,218.0,NE,36.157676696777344,47.94150823195977
6,2015,01,10,09,36,3,0,-2.87864,-58.408974,135.0,208.0,NE,36.45562744140625,47.9985331937747
2,2015,01,10,09,36,3,1,-2.968117,-58.19296,130.0,220.0,NE,38.179683685302734,48.31961717244887
4,2015,01,10,09,36,3,2,-2.932338,-58.282967,132.0,215.0,NE,33.56196975708008,47.423859024055446
2,2015,01,10,09,48,5,0,-2.8966823,-58.462914,134.0,205.0,NE,35.05522155761719,47.72634341751121
10,2015,01,10,09,48,5,1,-2.7890904,-58.606964,140.0,197.0,NE,31.857515335083008,47.06169036996638
11,2015,01,10,09,48,5,2,-2.6999063,-59.272556,145.0,160.0,NE,22.311012268066406,44.58660835681531
8,2015,01,10,09,48,5,3,-2.825235,-58.7868,138.0,187.0,NE,23.565227508544922,44.96664614825809
0,2015,01,10,09,48,5,4,-3.0043335,-58.37281,128.0,210.0,NE,22.08677864074707,44.51641801406574
9,2015,01,10,10,00,4,0,-2.8967075,-58.480904,134.0,204.0,NE,37.57344436645508,48.20839609688406
14,2015,01,10,10,00,4,1,-2.843052,-58.660862,137.0,194.0,NE,30.59225082397461,46.78008285846751
4,2015,01,10,10,00,4,2,-2.9151382,-58.858658,133.0,183.0,NE,23.551366806030273,44.96255782099004
0,2015,01,10,10,00,4,3,-3.0399704,-58.192837,126.0,220.0,NE,23.44913673400879,44.93232970148652
1,2015,01,10,10,12,5,0,-3.1839159,-58.336544,118.0,212.0,SE,30.244163513183594,46.70056519476071
13,2015,01,10,10,12,5,1,-2.914722,-58.516857,133.0,202.0,NE,31.655534744262695,47.01749442515337
15,2015,01,10,10,12,5,2,-2.8789132,-58.606853,135.0,197.0,NE,24.127464294433594,45.13048686214006
17,2015,01,10,10,12,5,3,-2.7898116,-59.398415,140.0,153.0,NE,21.84528350830078,44.44002292240222
16,2015,01,10,10,12,5,4,-2.8610818,-58.714806,136.0,191.0,NE,21.952421188354492,44.47401878324082
9,2015,01,10,10,24,6,0,-3.1659234,-58.31858,119.0,213.0,SE,37.693904876708984,48.230638040604234
12,2015,01,10,10,24,6,1,-3.0046413,-58.5887,128.0,198.0,NE,75.21778869628906,53.031428942071685
19,2015,01,10,10,24,6,2,-2.9512117,-59.002544,131.0,175.0,NE,48.6688117980957,50.006311852540165
25,2015,01,10,10,24,6,3,-2.1431782,-59.848175,176.0,128.0,NE,23.87186622619629,45.05648191005321
24,2015,01,10,10,24,6,4,-2.8437636,-59.506313,137.0,147.0,NE,24.519763946533203,45.24256051477465
23,2015,01,10,10,24,6,5,-2.9150393,-58.76871,133.0,188.0,NE,39.33244323730469,48.52631474995506
14,2015,01,10,10,36,7,0,-2.9692101,-59.03851,130.0,173.0,NE,40.85029602050781,48.789423284358904
4,2015,01,10,10,36,7,1,-3.201992,-58.408493,117.0,208.0,SE,38.95540237426758,48.45938306991209
9,2015,01,10,10,36,7,2,-3.022721,-58.678635,127.0,193.0,NE,48.035160064697266,49.91524783205865
27,2015,01,10,10,36,7,3,-2.143182,-59.884132,176.0,126.0,NE,30.021039962768555,46.64911167855563
31,2015,01,10,10,36,7,4,-2.1071384,-59.470654,178.0,149.0,NE,23.918066024780273,45.06991692309161
24,2015,01,10,10,36,7,5,-2.3228464,-59.9021,166.0,125.0,NE,25.839067459106445,45.60672932892164
23,2015,01,10,10,36,7,6,-2.664181,-59.740204,147.0,134.0,NE,28.528261184692383,46.29470478774814
20,2015,01,10,10,48,9,0,-3.0051727,-59.07446,128.0,171.0,NE,45.308841705322266,49.50922731392854
34,2015,01,10,10,48,9,1,-2.1791196,-59.992,174.0,120.0,NW,43.061946868896484,49.15579852897445
15,2015,01,10,10,48,9,2,-3.0408146,-58.78656,126.0,187.0,NE,35.81998062133789,47.87630550158579
1,2015,01,10,10,48,9,3,-3.2380795,-58.516407,115.0,202.0,SE,29.654863357543945,46.563834792636065
26,2015,01,10,10,48,9,4,-2.9515972,-59.59622,131.0,142.0,NE,25.981571197509766,45.64494653031379
31,2015,01,10,10,48,9,5,-2.3408158,-59.95604,165.0,122.0,NE,26.620141983032227,45.813665837087
30,2015,01,10,10,48,9,6,-2.7180939,-59.812138,144.0,130.0,NE,23.14398193359375,44.84130926265216
29,2015,01,10,10,48,9,7,-2.915704,-59.722157,133.0,135.0,NE,31.29964828491211,46.9389312749395
24,2015,01,10,10,48,9,8,-2.9870367,-58.894566,129.0,181.0,NE,25.331676483154297,45.46892288324642
22,2015,01,10,11,00,9,0,-3.0231981,-59.146408,127.0,167.0,NE,39.07378387451172,48.480467476599564
8,2015,01,10,11,00,9,1,-3.148685,-58.85841,120.0,183.0,SE,49.343536376953125,50.101984300651
3,2015,01,10,11,00,9,2,-3.2561195,-58.570366,114.0,199.0,SE,38.40217971801758,48.359993968454006
29,2015,01,10,11,00,9,3,-2.8797958,-59.848087,135.0,128.0,NE,36.538421630859375,48.01429648428521
38,2015,01,10,11,00,9,4,-2.1970837,-60.063915,173.0,116.0,NW,27.463768005371094,46.03046190573322
36,2015,01,10,11,00,9,5,-2.2869139,-60.0819,168.0,115.0,NW,33.781761169433594,47.46921655214799
30,2015,01,10,11,00,9,6,-2.4665804,-60.009983,158.0,119.0,NW,72.16578674316406,52.74360156644604
43,2015,01,10,11,00,9,7,-1.9275912,-60.009975,188.0,119.0,NW,23.331897735595703,44.897500984423345
19,2015,01,10,11,00,9,8,-3.0414348,-59.614178,126.0,141.0,NE,25.591432571411133,45.539813520561836
5,2015,01,10,11,12,11,0,-3.2026565,-58.930332,117.0,179.0,SE,47.21930694580078,49.79621369261184
53,2015,01,10,11,12,11,1,-2.1611395,-60.171783,175.0,110.0,NW,71.9076156616211,52.718698172650356
45,2015,01,10,11,12,11,2,-2.7720075,-59.974014,141.0,121.0,NE,52.37001419067383,50.51562302195242
36,2015,01,10,11,12,11,3,-3.00556,-59.848072,128.0,128.0,NE,47.939701080322266,49.90142510445235
26,2015,01,10,11,12,11,4,-3.0771506,-59.218334,124.0,163.0,NE,31.0482234954834,46.88288805167907
50,2015,01,10,11,12,11,5,-2.1790924,-60.2437,174.0,106.0,NW,34.080718994140625,47.53043993128774
33,2015,01,10,11,12,11,6,-3.0413735,-59.47024,126.0,149.0,NE,28.70133399963379,46.3367332787201
2,2015,01,10,11,12,11,7,-3.238204,-58.606384,115.0,197.0,SE,28.70501708984375,46.337624912890256
47,2015,01,10,11,12,11,8,-2.6282766,-60.02797,149.0,118.0,NW,23.951637268066406,45.07966325171093
34,2015,01,10,11,12,11,9,-3.0235016,-59.72213,127.0,135.0,NE,25.30209732055664,45.46080430619919
1,2015,01,10,11,12,11,10,-3.2563298,-58.732327,114.0,190.0,SE,22.338327407836914,44.59511038872229
4,2015,01,10,11,24,9,0,-3.184779,-59.02032,118.0,174.0,SE,64.09896850585938,51.919916609704
49,2015,01,10,11,24,9,1,-2.3587508,-60.261715,164.0,105.0,NW,49.60321044921875,50.138456533792144
54,2015,01,10,11,24,9,2,-2.2868814,-60.27968,168.0,104.0,NW,70.4532241821289,52.57671392001661
35,2015,01,10,11,24,9,3,-3.0055673,-59.920036,128.0,124.0,NE,76.34143829345703,53.13446536330054
14,2015,01,10,11,24,9,4,-3.113095,-59.2363,122.0,162.0,NE,58.78641891479492,51.3187320387226
19,2015,01,10,11,24,9,5,-3.095371,-59.740105,123.0,134.0,NE,36.048248291015625,47.920446607810725
1,2015,01,10,11,24,9,6,-3.310268,-58.76825,111.0,188.0,SE,32.708702087402344,47.24491293658016
56,2015,01,10,11,24,9,7,-2.232951,-60.387543,171.0,98.0,NW,28.23702621459961,46.22340326894013
43,2015,01,10,11,24,9,8,-2.6282654,-60.153866,149.0,111.0,NW,34.50560760498047,47.61653482459526
6,2015,01,10,11,36,9,0,-3.2028248,-59.110275,117.0,169.0,SE,49.613487243652344,50.13989601895426
8,2015,01,10,11,36,9,1,-3.1849837,-59.272236,118.0,160.0,SE,45.46501159667969,49.53313685580844
33,2015,01,10,11,36,9,2,-3.0594685,-59.97401,125.0,121.0,NE,44.59626007080078,49.39907498797396
43,2015,01,10,11,36,9,3,-2.215007,-60.31562,172.0,102.0,NW,46.90471649169922,49.74976420113188
27,2015,01,10,11,36,9,4,-3.1133487,-59.79408,122.0,131.0,NE,22.746076583862305,44.72080390928756
22,2015,01,10,11,36,9,5,-3.1311753,-59.416218,121.0,152.0,NE,71.1484146118164,52.64494359211274
44,2015,01,10,11,36,9,6,-2.1790962,-60.22572,174.0,107.0,NW,21.88987922668457,44.45419380361496
40,2015,01,10,11,36,9,7,-2.5204425,-60.279736,155.0,104.0,NW,37.583961486816406,48.21034082706899
39,2015,01,10,11,36,9,8,-2.7899592,-60.171875,140.0,110.0,NW,26.202011108398438,45.70365397944131
4,2015,01,10,11,48,11,0,-3.3106337,-59.128178,111.0,168.0,SE,45.44568634033203,49.53018262401481
26,2015,01,10,11,48,11,1,-3.1491606,-59.452198,120.0,150.0,SE,54.76676559448242,50.82657344788628
45,2015,01,10,11,48,11,2,-2.1071877,-60.387505,178.0,98.0,NW,27.71295928955078,46.093226417225104
33,2015,01,10,11,48,11,3,-3.0954006,-60.027985,123.0,118.0,NW,133.05191040039062,56.9946377913018
24,2015,01,10,11,48,11,4,-3.1492553,-59.68611,120.0,137.0,SE,35.46654510498047,47.80740211178096
40,2015,01,10,11,48,11,5,-2.5024433,-60.387627,156.0,98.0,NW,37.09836959838867,48.119977134747025
28,2015,01,10,11,48,11,6,-3.1313183,-59.81207,121.0,130.0,NE,22.984664916992188,44.79331078464223
38,2015,01,10,11,48,11,7,-2.7719696,-60.279797,141.0,104.0,NW,23.901697158813477,45.06515978807043
