,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
0,2015,05,16,00,11,2,0,-4.281108,-59.63169,57.0,140.0,SE,34.172607421875,47.549149834911255
6,2015,05,16,00,11,2,1,-3.0042498,-61.665165,128.0,27.0,NW,30.02190399169922,46.6493116650171
1,2015,05,16,02,35,1,0,-1.6221454,-60.207657,205.0,108.0,NW,33.31442642211914,47.37241740265725
2,2015,05,16,02,59,1,0,-1.622122,-60.315487,205.0,102.0,NW,45.323360443115234,49.51145359822473
14,2015,05,16,08,11,4,0,-2.8424034,-58.211155,137.0,219.0,NE,73.08050537109375,52.831124627879966
3,2015,05,16,08,11,4,1,-3.794804,-58.407524,84.0,208.0,SE,66.16143798828125,52.139978930030935
8,2015,05,16,08,11,4,2,-3.6872404,-58.551735,90.0,200.0,SE,21.960912704467773,44.47670612637607
0,2015,05,16,08,11,4,3,-3.8670871,-58.695507,80.0,192.0,SE,22.76160430908203,44.72554586440991
29,2015,05,16,08,23,4,0,-2.824556,-58.283134,138.0,215.0,NE,41.577919006347656,48.91210393910608
23,2015,05,16,08,23,4,1,-2.8964107,-58.283024,134.0,215.0,NE,50.281578063964844,50.23284234637322
2,2015,05,16,08,23,4,2,-3.7768977,-58.443565,85.0,206.0,SE,32.06764221191406,47.10737242706411
46,2015,05,16,08,23,4,3,-2.4301498,-58.93106,160.0,179.0,NE,26.59316062927246,45.80661926580887
41,2015,05,16,08,35,6,0,-2.7347937,-58.319244,143.0,213.0,NE,42.86744689941406,49.124341853569646
15,2015,05,16,08,35,6,1,-3.0401196,-58.282795,126.0,215.0,NE,56.08232879638672,50.99151658445713
23,2015,05,16,08,35,6,2,-2.9324229,-58.336937,132.0,212.0,NE,61.6227912902832,51.646161819052345
3,2015,05,16,08,35,6,3,-3.7769814,-58.49758,85.0,203.0,SE,33.71037673950195,47.45451765463068
5,2015,05,16,08,35,6,4,-3.6695213,-58.731792,91.0,190.0,SE,34.515926361083984,47.6186124968169
44,2015,05,16,08,35,6,5,-2.340448,-59.074986,165.0,171.0,NE,23.574676513671875,44.969431831208404
17,2015,05,16,08,47,7,0,-2.9864507,-58.426807,129.0,207.0,NE,39.0042610168457,48.46809282189206
13,2015,05,16,08,47,7,1,-3.0580833,-58.28277,125.0,215.0,NE,44.24470138549805,49.344080249854976
5,2015,05,16,08,47,7,2,-3.1657138,-58.192623,119.0,220.0,SE,29.240337371826172,46.466018023153985
3,2015,05,16,08,47,7,3,-3.7238429,-59.127808,88.0,168.0,SE,29.97319221496582,46.63802793720581
28,2015,05,16,08,47,7,4,-2.7887936,-58.391113,140.0,209.0,NE,27.023208618164062,45.91809058038387
4,2015,05,16,08,47,7,5,-3.705474,-58.74975,89.0,189.0,SE,29.433021545410156,46.51165753012617
0,2015,05,16,08,47,7,6,-3.7770886,-58.5696,85.0,199.0,SE,30.525474548339844,46.76489874386597
33,2015,05,16,08,59,6,0,-3.0761333,-58.336716,124.0,212.0,NE,56.328636169433594,51.021967736033446
34,2015,05,16,08,59,6,1,-3.0583596,-58.462685,125.0,205.0,NE,59.29283142089844,51.37833499312198
55,2015,05,16,08,59,6,2,-2.932711,-58.534824,132.0,201.0,NE,54.219268798828125,50.75675845884257
7,2015,05,16,08,59,6,3,-3.3284132,-58.9302,110.0,179.0,SE,56.571502685546875,51.05186339470761
12,2015,05,16,08,59,6,4,-3.2017324,-58.246544,117.0,217.0,SE,23.160079956054688,44.84614082675825
0,2015,05,16,08,59,6,5,-3.795155,-58.641594,84.0,195.0,SE,23.011314392089844,44.80136277280255
33,2015,05,16,09,11,7,0,-2.9867237,-58.624706,129.0,196.0,NE,56.60008239746094,51.05537297147875
21,2015,05,16,09,11,7,1,-3.130268,-58.49857,121.0,203.0,NE,47.415130615234375,49.82497117671994
4,2015,05,16,09,11,7,2,-3.8131688,-58.677578,83.0,193.0,SE,29.73727798461914,46.583119359209924
42,2015,05,16,09,11,7,3,-2.878842,-58.552883,135.0,200.0,NE,30.446531295776367,46.74690510227649
12,2015,05,16,09,11,7,4,-3.3285027,-59.020184,110.0,174.0,SE,32.22261047363281,47.140871497779536
5,2015,05,16,09,11,7,5,-3.7957807,-59.217766,84.0,163.0,SE,41.361515045166016,48.875842969427794
14,2015,05,16,09,11,7,6,-3.273525,-58.21043,113.0,219.0,SE,25.16704559326172,45.42361573097419
51,2015,05,16,09,23,6,0,-3.04073,-58.714596,126.0,191.0,NE,61.730899810791016,51.65834167565951
54,2015,05,16,09,23,6,1,-3.0048003,-58.714638,128.0,191.0,NE,45.78546142578125,49.5819414824591
23,2015,05,16,09,23,6,2,-3.29155,-58.24639,112.0,217.0,SE,28.47679328918457,46.28215728055932
3,2015,05,16,09,23,6,3,-3.831205,-58.73157,82.0,190.0,SE,42.03628158569336,48.98828863752199
12,2015,05,16,09,23,6,4,-3.3465016,-59.05616,109.0,172.0,SE,28.45852279663086,46.27769760952737
13,2015,05,16,09,23,6,5,-3.3458128,-58.480255,109.0,204.0,SE,21.940593719482422,44.470273965364086
50,2015,05,16,09,35,7,0,-3.0228698,-58.804573,127.0,186.0,NE,63.630455017089844,51.86894041836559
12,2015,05,16,09,35,7,1,-3.4172635,-58.228172,105.0,218.0,SE,38.49734878540039,48.377193105132264
9,2015,05,16,09,35,7,2,-3.777422,-58.82167,85.0,185.0,SE,41.43656921386719,48.888440602053834
26,2015,05,16,09,35,7,3,-3.3457592,-58.444263,109.0,206.0,SE,37.25670623779297,48.14957127640061
38,2015,05,16,09,35,7,4,-3.1664615,-58.69645,119.0,192.0,SE,49.735382080078125,50.15694729509068
67,2015,05,16,09,35,7,5,-2.2508502,-59.43464,170.0,151.0,NE,25.17105484008789,45.42472261026404
63,2015,05,16,09,35,7,6,-2.8250873,-58.660885,138.0,194.0,NE,34.10392761230469,47.53517032181037
54,2015,05,16,09,47,11,0,-3.0409322,-58.894512,126.0,181.0,NE,57.680912017822266,51.18681385397358
31,2015,05,16,09,47,11,1,-3.3278487,-58.48028,110.0,204.0,SE,39.469520568847656,48.55048957437987
14,2015,05,16,09,47,11,2,-3.7954502,-58.875664,84.0,182.0,SE,52.78835678100586,50.57091024949277
41,2015,05,16,09,47,11,3,-3.2024353,-58.73239,117.0,190.0,SE,26.485837936401367,45.778519433891056
2,2015,05,16,09,47,11,4,-3.885168,-58.78552,79.0,187.0,SE,43.58137893676758,49.2391154354183
74,2015,05,16,09,47,11,5,-2.268833,-59.47059,169.0,149.0,NE,30.75068473815918,46.81597660997043
20,2015,05,16,09,47,11,6,-3.3814585,-58.30023,107.0,214.0,SE,35.343074798583984,47.783169233969915
73,2015,05,16,09,47,11,7,-2.5921762,-59.38053,151.0,154.0,NE,29.79721450805664,46.597110635378236
28,2015,05,16,09,47,11,8,-3.3280747,-58.642254,110.0,195.0,SE,24.659130096435547,45.281943986448745
71,2015,05,16,09,47,11,9,-2.8431382,-58.732815,137.0,190.0,NE,23.3066349029541,44.889973125022394
16,2015,05,16,09,47,11,10,-3.507049,-58.21001,100.0,219.0,SE,29.821971893310547,46.602881661556424
99,2015,05,16,09,59,7,0,-2.987091,-58.94854,129.0,178.0,NE,71.97328186035156,52.7250408564067
21,2015,05,16,09,59,7,1,-3.8134756,-58.92966,83.0,179.0,SE,51.50598907470703,50.400023658850316
56,2015,05,16,09,59,7,2,-3.3459418,-58.57024,109.0,199.0,SE,51.02946090698242,50.33543564172994
37,2015,05,16,09,59,7,3,-3.4891486,-58.24604,101.0,217.0,SE,52.51304244995117,50.53457484864552
76,2015,05,16,09,59,7,4,-3.2743592,-58.78629,113.0,187.0,SE,34.27983093261719,47.57091869784742
119,2015,05,16,09,59,7,5,-2.6281366,-59.434467,149.0,151.0,NE,27.883094787597656,46.13575555846513
48,2015,05,16,09,59,7,6,-3.3645887,-59.20012,108.0,164.0,SE,27.583545684814453,46.06070141504014
46,2015,05,16,10,11,8,0,-3.5252867,-58.37198,99.0,210.0,SE,62.94077682495117,51.79321353649537
126,2015,05,16,10,11,8,1,-3.005141,-59.038475,128.0,173.0,NE,84.9271011352539,53.875040761739534
83,2015,05,16,10,11,8,2,-3.3461318,-58.71422,109.0,191.0,SE,51.23854446411133,50.363848504205606
1,2015,05,16,10,11,8,3,-3.9571366,-58.875465,75.0,182.0,SE,62.28371810913086,51.72029244391747
28,2015,05,16,10,11,8,4,-3.7776206,-59.00172,85.0,175.0,SE,39.624725341796875,48.57776019552625
86,2015,05,16,10,11,8,5,-3.3283362,-58.85821,110.0,183.0,SE,64.19026947021484,51.92980713828319
109,2015,05,16,10,11,8,6,-3.1309314,-59.07435,121.0,171.0,NE,41.38618087768555,48.87998558058914
144,2015,05,16,10,11,8,7,-2.447951,-58.769207,159.0,188.0,NE,23.5095272064209,44.95020228043066
37,2015,05,16,10,23,10,0,-3.615106,-58.371826,94.0,210.0,SE,52.582603454589844,50.543773316078656
123,2015,05,16,10,23,10,1,-3.059115,-59.128387,125.0,168.0,NE,85.97050476074219,53.9598915827139
89,2015,05,16,10,23,10,2,-3.3463786,-58.93018,109.0,179.0,SE,71.52127075195312,52.68126351136154
66,2015,05,16,10,23,10,3,-3.4359558,-58.7141,104.0,191.0,SE,63.81447982788086,51.88900769287969
1,2015,05,16,10,23,10,4,-3.9931083,-58.911438,73.0,180.0,SE,73.49629974365234,52.87054754985286
107,2015,05,16,10,23,10,5,-3.2925885,-59.03821,112.0,173.0,SE,43.758663177490234,49.26732469068404
24,2015,05,16,10,23,10,6,-3.7777398,-59.127758,85.0,168.0,SE,32.7226448059082,47.247874328555824
150,2015,05,16,10,23,10,7,-2.3940368,-58.751278,162.0,189.0,NE,22.805349349975586,44.738887628425516
148,2015,05,16,10,23,10,8,-2.6641252,-59.56035,147.0,144.0,NE,25.273250579833984,45.45287761008632
61,2015,05,16,10,23,10,9,-3.4902256,-59.056023,101.0,172.0,SE,39.11567687988281,48.48791355544587
90,2015,05,16,10,35,9,0,-3.0052466,-59.164413,128.0,166.0,NE,83.5615463256836,53.76240344627447
51,2015,05,16,10,35,9,1,-3.3464153,-58.966175,109.0,177.0,SE,46.26631164550781,49.65453801880003
16,2015,05,16,10,35,9,2,-3.6331565,-58.4258,93.0,207.0,SE,52.35497283935547,50.51362697463401
62,2015,05,16,10,35,9,3,-3.3106027,-59.092186,111.0,170.0,SE,46.747657775878906,49.72645765349724
30,2015,05,16,10,35,9,4,-3.4719522,-58.76805,102.0,188.0,SE,59.31029510498047,51.38038131534839
4,2015,05,16,10,35,9,5,-3.993148,-58.947456,73.0,178.0,SE,55.98061752319336,50.97890291450807
33,2015,05,16,10,35,9,6,-3.4362953,-59.020077,104.0,174.0,SE,48.240718841552734,49.94492028722887
8,2015,05,16,10,35,9,7,-3.9213252,-58.98356,77.0,176.0,SE,30.330163955688477,46.72029608434479
109,2015,05,16,10,35,9,8,-2.7000773,-59.614292,145.0,141.0,NE,30.52640151977539,46.76510975318082
49,2015,05,16,10,47,8,0,-3.5621524,-59.127956,97.0,168.0,SE,95.00373077392578,54.65415052087658
26,2015,05,16,10,47,8,1,-3.6692495,-58.53376,91.0,201.0,SE,88.18122100830078,54.13631768504101
129,2015,05,16,10,47,8,2,-3.0052874,-59.218388,128.0,163.0,NE,67.75652313232422,52.305517755788756
54,2015,05,16,10,47,8,3,-3.525932,-58.839985,99.0,184.0,SE,49.90925216674805,50.181196956753695
112,2015,05,16,10,47,8,4,-3.292712,-59.182182,112.0,165.0,SE,66.57976531982422,52.18377611701321
7,2015,05,16,10,47,8,5,-3.7778006,-59.199776,85.0,164.0,SE,45.37565231323242,49.5194660596499
1,2015,05,16,10,47,8,6,-4.029136,-59.001446,71.0,175.0,SE,46.55480194091797,49.697731690400275
2,2015,05,16,10,47,8,7,-3.9214647,-59.12762,77.0,168.0,SE,31.343172073364258,46.948587107976266
23,2015,05,16,10,59,7,0,-3.7052307,-58.56971,89.0,199.0,SE,45.792808532714844,49.583056439710866
88,2015,05,16,10,59,7,1,-3.4543738,-59.14605,103.0,167.0,SE,103.87954711914062,55.27478071791109
134,2015,05,16,10,59,7,2,-3.059247,-59.308308,125.0,158.0,NE,62.07547378540039,51.69702064387714
59,2015,05,16,10,59,7,3,-3.561962,-58.929947,97.0,179.0,SE,41.85011291503906,48.95744610212801
114,2015,05,16,10,59,7,4,-3.3466504,-59.23613,109.0,162.0,SE,52.9664306640625,50.594311275127126
6,2015,05,16,10,59,7,5,-3.993277,-59.07352,73.0,171.0,SE,40.14715576171875,48.66877648417558
11,2015,05,16,10,59,7,6,-3.777856,-59.271797,85.0,160.0,SE,26.21896743774414,45.7081493037053
14,2015,05,16,11,11,8,0,-3.7412612,-58.641674,87.0,195.0,SE,50.576904296875,50.273535854147084
133,2015,05,16,11,11,8,1,-3.0772572,-59.380264,124.0,154.0,NE,89.31770324707031,54.22530070723654
81,2015,05,16,11,11,8,2,-3.5083003,-59.182003,100.0,165.0,SE,67.96824645996094,52.32719700510935
69,2015,05,16,11,11,8,3,-3.5441387,-59.07397,98.0,171.0,SE,37.37367248535156,48.17135236376804
162,2015,05,16,11,11,8,4,-2.91552,-59.3084,133.0,158.0,NE,33.415008544921875,47.393365180927454
13,2015,05,16,11,11,8,5,-3.7587266,-58.317562,86.0,213.0,SE,24.636356353759766,45.275523594032485
167,2015,05,16,11,11,8,6,-2.3404334,-59.057003,165.0,172.0,NE,28.129785537719727,46.19696269431043
1,2015,05,16,11,11,8,7,-4.0113087,-59.145542,72.0,167.0,SE,28.338390350341797,46.248302808474705
141,2015,05,16,11,23,5,0,-3.005423,-59.43428,128.0,151.0,NE,83.58088684082031,53.7640115557422
20,2015,05,16,11,23,5,1,-3.74131,-58.67768,87.0,193.0,SE,64.94020080566406,52.01051799185964
84,2015,05,16,11,23,5,2,-3.472474,-59.326027,102.0,157.0,SE,53.171199798583984,50.621123319868815
45,2015,05,16,11,23,5,3,-3.6159139,-58.98389,94.0,176.0,SE,49.013248443603516,50.05531575081199
107,2015,05,16,11,23,5,4,-3.2210429,-59.488148,116.0,148.0,SE,27.9603328704834,46.15497735539957
106,2015,05,16,11,35,6,0,-3.0773387,-59.542194,124.0,145.0,NE,113.29039001464844,55.877389107129474
23,2015,05,16,11,35,6,1,-3.759391,-58.76768,86.0,188.0,SE,78.50241088867188,53.32842786982628
65,2015,05,16,11,35,6,2,-3.5443132,-59.289978,98.0,159.0,SE,36.001068115234375,47.91134613321458
86,2015,05,16,11,35,6,3,-3.4366171,-59.45204,104.0,150.0,SE,56.1958122253418,51.00556319928483
50,2015,05,16,11,35,6,4,-3.633915,-59.01988,93.0,174.0,SE,47.22938537597656,49.79769665874572
144,2015,05,16,11,35,6,5,-2.8976173,-59.416344,134.0,152.0,NE,39.455814361572266,48.548076141885936
130,2015,05,16,11,47,16,0,-2.9695494,-59.56023,130.0,144.0,NE,75.84551239013672,53.08917819098735
109,2015,05,16,11,47,16,1,-3.0773604,-59.596172,124.0,142.0,NE,119.92118835449219,56.272634732421125
38,2015,05,16,11,47,16,2,-3.6700203,-59.217873,91.0,163.0,SE,58.5166130065918,51.28676684994096
17,2015,05,16,11,47,16,3,-3.7954085,-58.839653,84.0,184.0,SE,66.52947998046875,52.17852601823491
73,2015,05,16,11,47,16,4,-3.5085256,-59.542004,100.0,145.0,SE,108.62186431884766,55.58497599638152
145,2015,05,16,11,47,16,5,-2.7718737,-59.452385,141.0,150.0,NE,34.55376434326172,47.626225829191185
61,2015,05,16,11,47,16,6,-3.59827,-59.379948,95.0,154.0,SE,60.19481658935547,51.48324548492169
40,2015,05,16,11,47,16,7,-3.6698973,-59.07385,91.0,171.0,SE,34.79168701171875,47.67390776037456
140,2015,05,16,11,47,16,8,-2.8257976,-59.50632,138.0,147.0,NE,48.81074523925781,50.02654697242883
2,2015,05,16,11,47,16,9,-3.867111,-58.713516,80.0,191.0,SE,46.51055145263672,49.691123776755234
88,2015,05,16,11,47,16,10,-3.31094,-59.65007,111.0,139.0,SE,80.5816879272461,53.51008172016829
15,2015,05,16,11,47,16,11,-3.7959836,-59.541866,84.0,145.0,SE,32.9945182800293,47.30536862935889
1,2015,05,16,11,47,16,12,-4.04733,-59.25357,70.0,161.0,SE,29.437711715698242,46.512764723445116
153,2015,05,16,11,47,16,13,-1.8375672,-59.30899,193.0,158.0,NE,21.806400299072266,44.42764363898401
152,2015,05,16,11,47,16,14,-1.8914105,-59.21909,190.0,163.0,NE,23.700904846191406,45.00653878374255
85,2015,05,16,11,47,16,15,-3.4187753,-59.794018,105.0,131.0,SE,55.30860900878906,50.89498373679555
121,2015,05,16,11,59,15,0,-2.95161,-59.6322,131.0,140.0,NE,103.68507385253906,55.26175981816338
129,2015,05,16,11,59,15,1,-2.843779,-59.54229,137.0,145.0,NE,49.80527114868164,50.16670489770804
18,2015,05,16,11,59,15,2,-3.8494062,-58.92962,81.0,179.0,SE,96.18712615966797,54.740171144678136
67,2015,05,16,11,59,15,3,-3.5444806,-59.59599,98.0,142.0,SE,76.74263000488281,53.170886814032286
39,2015,05,16,11,59,15,4,-3.6880138,-59.253864,90.0,161.0,SE,44.87617874145508,49.442553862957325
55,2015,05,16,11,59,15,5,-3.6520112,-59.16388,92.0,166.0,SE,33.1069221496582,47.32900087800456
5,2015,05,16,11,59,15,6,-4.0294414,-59.361645,71.0,155.0,SE,73.06881713867188,52.83001318711126
57,2015,05,16,11,59,15,7,-3.6163054,-59.505947,94.0,147.0,SE,37.06325149536133,48.11339622164411
17,2015,05,16,11,59,15,8,-3.866718,-58.443413,80.0,206.0,SE,30.278242111206055,46.708390474530674
149,2015,05,16,11,59,15,9,-1.8734887,-59.290997,191.0,159.0,NE,23.153261184692383,44.84409469164507
79,2015,05,16,11,59,15,10,-3.346889,-59.70405,109.0,136.0,SE,61.5012321472168,51.632441024494085
61,2015,05,16,11,59,15,11,-3.5802813,-59.343956,96.0,156.0,SE,26.012678146362305,45.653261036178776
34,2015,05,16,11,59,15,12,-3.7416146,-58.929745,87.0,179.0,SE,23.43828582763672,44.92911349477677
33,2015,05,16,11,59,15,13,-3.7600884,-59.631905,86.0,140.0,SE,29.537548065185547,46.53629101823646
78,2015,05,16,11,59,15,14,-3.4008205,-59.866016,106.0,127.0,SE,24.1993408203125,45.15115653497142
82,2015,05,16,12,11,15,0,-3.1313035,-59.740097,121.0,134.0,NE,91.43052673339844,54.387759504731804
131,2015,05,16,12,11,15,1,-2.807868,-59.596268,139.0,142.0,NE,68.42353057861328,52.373587629325456
113,2015,05,16,12,11,15,2,-2.9516268,-59.68617,131.0,137.0,NE,51.05952453613281,50.3395282183594
56,2015,05,16,12,11,15,3,-3.5265512,-59.703995,99.0,136.0,SE,80.36691284179688,53.491536532076005
29,2015,05,16,12,11,15,4,-3.7060428,-59.34387,89.0,156.0,SE,57.82337188720703,51.203954569991225
15,2015,05,16,12,11,15,5,-3.885413,-59.001606,79.0,175.0,SE,54.695884704589844,50.8175743794892
27,2015,05,16,12,11,15,6,-3.7238889,-59.18182,88.0,165.0,SE,42.02193832397461,48.98591725274259
146,2015,05,16,12,11,15,7,-2.1789773,-59.41669,174.0,152.0,NE,27.40261459350586,46.014971997887955
7,2015,05,16,12,11,15,8,-4.0294642,-59.397667,71.0,153.0,SE,59.87116241455078,51.44578299936746
40,2015,05,16,12,11,15,9,-3.6701946,-59.48792,91.0,148.0,SE,32.93998336791992,47.293873965431956
22,2015,05,16,12,11,15,10,-3.7241743,-59.685932,88.0,137.0,SE,46.86176681518555,49.743398494954214
53,2015,05,16,12,11,15,11,-3.5623488,-59.39797,97.0,153.0,SE,25.980459213256836,45.64464912630782
147,2015,05,16,12,11,15,12,-1.8915036,-59.380863,190.0,154.0,NE,21.972713470458984,44.480439035764476
69,2015,05,16,12,11,15,13,-3.2211428,-59.776062,116.0,132.0,SE,30.46493148803711,46.751103249209194
19,2015,05,16,12,11,15,14,-3.759673,-59.019745,86.0,174.0,SE,27.35935401916504,46.003993381535395
68,2015,05,16,12,23,11,0,-3.1492875,-59.83006,120.0,129.0,SE,202.98196411132812,59.92961916542578
110,2015,05,16,12,23,11,1,-2.915704,-59.722157,133.0,135.0,NE,84.18629455566406,53.81416226940821
48,2015,05,16,12,23,11,2,-3.5265653,-59.757996,99.0,133.0,SE,69.99502563476562,52.531374787465566
31,2015,05,16,12,23,11,3,-3.7060769,-59.39788,89.0,153.0,SE,42.09117889404297,48.997357391561906
139,2015,05,16,12,23,11,4,-2.1969917,-59.524555,173.0,146.0,NE,35.931182861328125,47.897844188581885
