,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
1,2014,07,11,10,48,1,0,-2.5013442,-58.373524,156.0,210.0,NE,38.947505950927734,48.45797439414633
14,2014,07,11,11,00,3,0,-2.4655423,-58.463486,158.0,205.0,NE,44.39739990234375,49.36802054473339
3,2014,07,11,11,00,3,1,-2.6091013,-58.355392,150.0,211.0,NE,49.73414993286133,50.15677514517459
16,2014,07,11,11,00,3,2,-2.1423235,-58.571743,176.0,199.0,NE,22.430675506591797,44.62377759967773
1,2014,07,11,11,12,1,0,-2.5374477,-58.499363,154.0,203.0,NE,37.999507904052734,48.28674751685056
21,2014,07,11,11,24,3,0,-2.4656837,-58.57138,158.0,199.0,NE,47.13778305053711,49.78420640865088
1,2014,07,11,11,24,3,1,-2.663148,-58.46323,147.0,205.0,NE,37.83100891113281,48.25586673424467
27,2014,07,11,11,24,3,2,-2.3400407,-58.661427,165.0,194.0,NE,45.48344421386719,49.53595346096171
7,2014,07,11,11,36,5,0,-2.5376089,-58.625248,154.0,196.0,NE,51.041358947753906,50.33705561609152
19,2014,07,11,11,36,5,1,-2.358047,-58.697372,164.0,192.0,NE,51.83345413208008,50.44406236904065
27,2014,07,11,11,36,5,2,-1.8017973,-59.722397,195.0,135.0,NE,49.616058349609375,50.14025611077913
1,2014,07,11,11,36,5,3,-2.6632216,-58.51719,147.0,202.0,NE,23.734676361083984,45.016432983610656
24,2014,07,11,11,36,5,4,-2.2323906,-58.787395,171.0,187.0,NE,22.14980697631836,44.536219091555374
9,2014,07,11,11,48,7,0,-2.5197299,-58.6972,155.0,192.0,NE,48.74658966064453,50.017407758342635
23,2014,07,11,11,48,7,1,-2.3580673,-58.71535,164.0,191.0,NE,33.22666549682617,47.35408810551731
32,2014,07,11,11,48,7,2,-1.6221536,-59.830257,205.0,129.0,NE,28.808921813964844,46.36273203552967
29,2014,07,11,11,48,7,3,-1.801808,-59.776318,195.0,132.0,NE,39.493621826171875,48.5547313684404
2,2014,07,11,11,48,7,4,-2.914227,-58.193047,133.0,220.0,NE,32.83513641357422,47.27172115510038
26,2014,07,11,11,48,7,5,-2.2145329,-58.895287,172.0,181.0,NE,28.813156127929688,46.36375327697521
3,2014,07,11,11,48,7,6,-2.6812801,-58.589108,146.0,198.0,NE,23.958057403564453,45.0815255750378
22,2014,07,11,12,12,11,0,-2.8245845,-58.30112,138.0,214.0,NE,47.912742614746094,49.89751645897264
51,2014,07,11,12,12,11,1,-2.465992,-58.841118,158.0,184.0,NE,51.587894439697266,50.41106479667924
111,2014,07,11,12,12,11,2,-1.5323315,-60.04591,210.0,117.0,NW,56.7341194152832,51.07180905193326
90,2014,07,11,12,12,11,3,-1.6580956,-59.938084,203.0,123.0,NE,58.237056732177734,51.25349064244414
40,2014,07,11,12,12,11,4,-2.6455247,-58.733032,148.0,190.0,NE,30.258983612060547,46.7039693349276
94,2014,07,11,12,12,11,5,-1.5862024,-60.261566,207.0,105.0,NW,56.846519470214844,51.0855620267463
73,2014,07,11,12,12,11,6,-1.819785,-59.84821,194.0,128.0,NE,66.5550308227539,52.18119417906158
