,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
5,2015,06,10,04,45,2,0,-1.4245245,-60.153725,216.0,111.0,NW,44.405174255371094,49.3692372152764
0,2015,06,10,04,45,2,1,-4.6404576,-59.70363,37.0,136.0,SE,22.42112922668457,44.62081966528117
18,2015,06,10,04,57,2,0,-1.3706177,-60.207623,219.0,108.0,NW,39.43233871459961,48.543940527057
0,2015,06,10,04,57,2,1,-3.4725766,-59.50602,102.0,147.0,SE,36.028018951416016,47.91654607694142
8,2015,06,10,05,09,2,0,-1.4424796,-60.2256,215.0,107.0,NW,62.06471252441406,51.695815926812585
1,2015,06,10,05,09,2,1,-3.4905596,-59.54201,101.0,145.0,SE,27.323408126831055,45.99485786353378
11,2015,06,10,05,21,2,0,-1.3705995,-60.297466,219.0,103.0,NW,60.22189712524414,51.486370878967456
0,2015,06,10,05,21,2,1,-3.4726229,-59.614017,102.0,141.0,SE,32.06694030761719,47.10722033031955
9,2015,06,10,05,33,3,0,-1.3885355,-60.40528,218.0,97.0,NW,59.8243522644043,51.440348037899675
14,2015,06,10,05,33,3,1,-1.3885895,-60.171688,218.0,110.0,NW,41.58927536010742,48.914001611125684
1,2015,06,10,05,33,3,2,-4.2982664,-58.71288,56.0,191.0,SE,23.341358184814453,44.900317926754724
45,2015,06,10,05,45,4,0,-1.3706146,-60.225594,219.0,107.0,NW,45.1812858581543,49.48963734494789
25,2015,06,10,05,45,4,1,-1.4065074,-60.387318,217.0,98.0,NW,85.4145736694336,53.91481159712097
9,2015,06,10,05,45,4,2,-1.4784255,-60.135757,213.0,112.0,NW,66.75604248046875,52.20214927429634
0,2015,06,10,05,45,4,3,-4.3522573,-58.784866,53.0,187.0,SE,32.06385040283203,47.10655073440957
16,2015,06,10,05,57,3,0,-1.4244492,-60.459198,216.0,94.0,NW,48.77745056152344,50.02180551524446
8,2015,06,10,05,57,3,1,-1.4604387,-60.261543,214.0,105.0,NW,57.278175354003906,51.138126751718936
1,2015,06,10,05,57,3,2,-4.3702683,-58.820873,52.0,185.0,SE,32.138916015625,47.122799552628734
9,2015,06,10,06,09,2,0,-1.4244425,-60.47717,216.0,93.0,NW,67.935302734375,52.323828197486506
7,2015,06,10,06,09,2,1,-1.44246,-60.31545,215.0,102.0,NW,40.36189270019531,48.705844332971154
14,2015,06,10,06,21,1,0,-1.4244208,-60.531075,216.0,90.0,NW,58.583534240722656,51.29470905026843
9,2015,06,10,06,33,1,0,-1.4423791,-60.54905,215.0,89.0,NW,48.52922821044922,49.98635410901481
9,2015,06,10,06,45,2,0,-1.4244208,-60.531075,216.0,90.0,NW,62.266815185546875,51.71840640552545
13,2015,06,10,06,45,2,1,-1.3526543,-60.18965,220.0,109.0,NW,35.7857551574707,47.86966293595627
6,2015,06,10,06,57,2,0,-1.5141716,-60.692837,211.0,81.0,NW,56.8623046875,51.087491286427216
0,2015,06,10,06,57,2,1,-4.227029,-59.30746,60.0,158.0,SE,35.71998596191406,47.85688042923522
10,2015,06,10,07,09,2,0,-1.3885466,-60.369343,218.0,99.0,NW,52.348548889160156,50.51277431605541
3,2015,06,10,07,09,2,1,-1.5141615,-60.710808,211.0,80.0,NW,35.06556701660156,47.72839381123831
7,2015,06,10,07,21,3,0,-4.6583905,-60.3705,36.0,99.0,SW,52.75825500488281,50.56694671970468
14,2015,06,10,07,21,3,1,-1.4064895,-60.441223,217.0,95.0,NW,45.72504806518555,49.57276668735499
