,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
0,2014,04,11,00,48,2,0,-2.843813,-59.632233,137.0,140.0,NE,51.0121955871582,50.333084215159374
6,2014,04,11,00,48,2,1,-2.7720022,-59.88408,141.0,126.0,NE,37.78315353393555,48.24707120564039
5,2014,04,11,01,00,1,0,-2.843813,-59.632233,137.0,140.0,NE,51.279815673828125,50.36944324359414
4,2014,04,11,16,24,4,0,-2.7347937,-58.319244,143.0,213.0,NE,24.426612854003906,45.21611194344945
1,2014,04,11,16,24,4,1,-3.6522777,-59.595943,92.0,142.0,SE,65.27384185791016,52.04612675590545
3,2014,04,11,16,24,4,2,-3.1307,-58.84044,121.0,184.0,NE,22.69013786315918,44.70369411065064
0,2014,04,11,16,24,4,3,-4.155203,-59.361553,64.0,155.0,SE,28.892173767089844,46.38278344762824
6,2014,04,11,16,48,8,0,-3.7601519,-59.919983,86.0,124.0,SE,55.84468078613281,50.96200896159664
15,2014,04,11,16,48,8,1,-3.2205842,-58.89432,116.0,181.0,SE,45.36249923706055,49.51745153910914
18,2014,04,11,16,48,8,2,-3.1490002,-59.200287,120.0,164.0,SE,37.36605453491211,48.16993584958684
8,2014,04,11,16,48,8,3,-3.7421856,-60.06402,87.0,116.0,SW,34.22195816040039,47.55917765251066
4,2014,04,11,16,48,8,4,-3.7776906,-59.073742,85.0,171.0,SE,34.39039611816406,47.59329480745045
1,2014,04,11,16,48,8,5,-3.9756362,-59.523766,74.0,146.0,SE,36.881038665771484,48.079150251257715
13,2014,04,11,16,48,8,6,-3.6160798,-59.16391,94.0,166.0,SE,28.020362854003906,46.16988003583093
0,2014,04,11,16,48,8,7,-4.1911583,-59.397556,62.0,153.0,SE,28.39333152770996,46.26176161103796
17,2014,04,11,17,00,12,0,-3.6700063,-59.19987,91.0,164.0,SE,60.996421813964844,51.57516970185352
8,2014,04,11,17,00,12,1,-3.9756362,-59.523766,74.0,146.0,SE,43.00776672363281,49.14705021917112
26,2014,04,11,17,00,12,2,-3.2211463,-60.18994,116.0,109.0,SW,79.66072845458984,53.43020833234094
14,2014,04,11,17,00,12,3,-3.7421823,-60.100025,87.0,114.0,SW,45.43568420410156,49.52865311447907
