,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
21,2014,10,28,00,00,3,0,-3.5260122,-61.072018,99.0,60.0,SW,68.02854919433594,52.333359302418934
36,2014,10,28,00,00,3,1,-3.274421,-61.143723,113.0,56.0,SW,43.35737609863281,49.20330782376509
47,2014,10,28,00,00,3,2,-2.9514031,-60.747585,131.0,78.0,NW,22.373750686645508,44.60612066667264
13,2014,10,28,00,12,5,0,-3.5439577,-61.09004,98.0,59.0,SW,46.49164962768555,49.688299255772506
34,2014,10,28,00,12,5,1,-3.2564151,-61.179695,114.0,54.0,SW,46.665000915527344,49.71416041559774
40,2014,10,28,00,12,5,2,-3.0588,-61.17947,125.0,54.0,NW,32.16264724731445,47.12792855686014
43,2014,10,28,00,12,5,3,-2.7180235,-60.42367,144.0,96.0,NW,53.1720085144043,50.621229006601055
42,2014,10,28,00,12,5,4,-2.8258917,-60.171883,138.0,110.0,NW,26.98291778564453,45.90772251844953
2,2014,10,28,00,24,3,0,-3.5797417,-61.216087,96.0,52.0,SW,36.10943603515625,47.93223124586071
15,2014,10,28,00,24,3,1,-3.040835,-61.179447,126.0,54.0,NW,38.55531311035156,48.38764770720948
7,2014,10,28,00,24,3,2,-3.3461761,-61.23379,109.0,51.0,SW,28.696630477905273,46.33559444333156
2,2014,10,28,16,24,3,0,-3.0055642,-60.099945,128.0,114.0,NW,50.10347366333008,50.208185339943235
5,2014,10,28,16,24,3,1,-2.0891802,-60.49536,179.0,92.0,NW,42.74040985107422,49.10371887556443
1,2014,10,28,16,24,3,2,-4.1912546,-60.40631,62.0,97.0,SW,26.243114471435547,45.71454595368665
2,2014,10,28,17,12,3,0,-3.7061079,-60.532112,89.0,90.0,SW,42.88700485229492,49.12751142846158
4,2014,10,28,17,12,3,1,-2.610142,-60.60348,150.0,86.0,NW,29.473535537719727,46.52121572232505
3,2014,10,28,17,12,3,2,-3.2211146,-60.315907,116.0,102.0,SW,49.946189880371094,50.18633777891932
5,2014,10,28,17,24,3,0,-2.232827,-60.65723,171.0,83.0,NW,33.07870864868164,47.32307670702851
1,2014,10,28,17,24,3,1,-3.6701853,-60.514088,91.0,91.0,SW,33.43977737426758,47.39851399593111
3,2014,10,28,17,24,3,2,-2.6280875,-60.63946,149.0,84.0,NW,25.085203170776367,45.400981921887514
4,2014,10,28,17,48,3,0,-2.6640399,-60.603508,147.0,86.0,NW,24.299053192138672,45.17972958429311
2,2014,10,28,17,48,3,1,-3.6703172,-60.100018,91.0,114.0,SW,32.533531188964844,47.2075992231436
1,2014,10,28,17,48,3,2,-3.885845,-60.37015,79.0,99.0,SW,31.68617057800293,47.02421605009817
7,2014,10,28,18,00,6,0,-2.3046582,-60.71121,167.0,80.0,NW,37.61433792114258,48.21595470658666
4,2014,10,28,18,00,6,1,-2.6100655,-60.729374,150.0,79.0,NW,34.17047119140625,47.54871543687181
3,2014,10,28,18,00,6,2,-2.6640298,-60.621494,147.0,85.0,NW,22.98265838623047,44.79270414484647
2,2014,10,28,18,00,6,3,-2.9336376,-60.369785,132.0,99.0,NW,30.617101669311523,46.785725178226215
1,2014,10,28,18,00,6,4,-3.652354,-60.06401,92.0,116.0,SW,27.867462158203125,46.13185867765401
0,2014,10,28,18,00,6,5,-3.8678787,-60.370144,80.0,99.0,SW,28.64522933959961,46.323136815048215
14,2014,10,28,18,12,5,0,-2.5920875,-60.747345,151.0,78.0,NW,34.57801818847656,47.631101531191355
17,2014,10,28,18,12,5,1,-2.3046107,-60.78313,167.0,76.0,NW,32.60908889770508,47.22371859231495
1,2014,10,28,18,12,5,2,-4.0105996,-61.43278,72.0,40.0,SW,27.580612182617188,46.05996238223776
5,2014,10,28,18,12,5,3,-2.7179062,-60.657497,144.0,83.0,NW,36.95470428466797,48.093015658391735
