,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
5,2015,09,30,00,00,2,0,-2.6278503,-60.96319,149.0,66.0,NW,56.94083023071289,51.09708067864709
1,2015,09,30,00,00,2,1,-4.40603,-61.289307,50.0,48.0,SW,29.048898696899414,46.42037470939691
4,2015,09,30,00,12,1,0,-2.645767,-61.01716,148.0,63.0,NW,79.74078369140625,53.43718795004758
3,2015,09,30,00,24,1,0,-2.681646,-61.071148,146.0,60.0,NW,104.89571380615234,55.342423838910484
6,2015,09,30,00,36,1,0,-2.6995568,-61.125122,145.0,57.0,NW,151.1082763671875,57.878911985102086
8,2015,09,30,00,48,3,0,-2.7354298,-61.17912,143.0,54.0,NW,183.42605590820312,59.22567640157328
1,2015,09,30,00,48,3,1,-2.8967824,-58.534874,134.0,201.0,NE,43.278499603271484,49.19065509361161
18,2015,09,30,00,48,3,2,-2.6457329,-61.05313,148.0,61.0,NW,49.556785583496094,50.13195001816931
6,2015,09,30,01,00,2,0,-2.7533345,-61.233097,142.0,51.0,NW,144.40408325195312,57.5635715368785
14,2015,09,30,01,00,2,1,-2.6456978,-61.0891,148.0,59.0,NW,45.76247024536133,49.57845130884047
8,2015,09,30,01,12,3,0,-2.7892227,-61.26911,140.0,49.0,NW,116.20384216308594,56.05382776146621
17,2015,09,30,01,12,3,1,-2.6636078,-61.143074,147.0,56.0,NW,60.02260971069336,51.46333794223551
1,2015,09,30,01,12,3,2,-2.9143455,-58.265007,133.0,216.0,NE,34.31907272338867,47.57886867682038
2,2015,09,30,03,00,1,0,-2.914514,-61.611057,133.0,30.0,NW,44.68901062011719,49.41351179384419
15,2015,09,30,03,12,2,0,-2.896523,-61.62902,134.0,29.0,NW,57.319278717041016,51.14311142497609
3,2015,09,30,03,12,2,1,-3.0940397,-61.6833,123.0,26.0,NW,67.06463623046875,52.23419712857516
14,2015,09,30,03,24,2,0,-2.932395,-61.665054,132.0,27.0,NW,122.65901184082031,56.429491342637434
2,2015,09,30,03,24,2,1,-3.0760176,-61.719254,124.0,24.0,NW,60.69650650024414,51.54091907939161
19,2015,09,30,03,36,3,0,-2.9502726,-61.71905,131.0,24.0,NW,87.3839340209961,54.07320544036453
7,2015,09,30,03,36,3,1,-3.093891,-61.773262,123.0,21.0,NW,45.48493194580078,49.536180744788155
0,2015,09,30,03,36,3,2,-3.310825,-60.58588,111.0,87.0,SW,21.91377830505371,44.46177617602714
9,2015,09,30,03,48,2,0,-2.9681473,-61.773052,130.0,21.0,NW,118.35133361816406,56.181070453480864
0,2015,09,30,03,48,2,1,-3.4356868,-58.516117,104.0,202.0,SE,32.52957534790039,47.20675425890423
4,2015,09,30,04,00,1,0,-2.9322205,-61.772995,132.0,21.0,NW,72.98966217041016,52.82248161330124
4,2015,09,30,07,00,3,0,-3.3099878,-58.552296,111.0,200.0,SE,37.374385833740234,48.171484992023906
1,2015,09,30,07,00,3,1,-3.5435762,-58.587955,98.0,198.0,SE,31.93739891052246,47.07909264200694
0,2015,09,30,07,00,3,2,-4.6761756,-59.307083,35.0,158.0,SE,22.95464515686035,44.784229294818836
4,2015,09,30,08,24,2,0,-4.514295,-59.090977,44.0,170.0,SE,28.18099021911621,46.20959994402102
1,2015,09,30,08,24,2,1,-4.568432,-60.60474,41.0,86.0,SW,26.503591537475586,45.78317563274158
2,2015,09,30,15,48,2,0,-4.0823164,-61.522953,68.0,35.0,SW,168.0264434814453,58.616342117048674
13,2015,09,30,15,48,2,1,-3.3275075,-61.719677,110.0,24.0,SW,23.662302017211914,44.99521184847162
4,2015,09,30,16,00,2,0,-4.046359,-61.5409,70.0,34.0,SW,72.36215209960938,52.76248355012875
13,2015,09,30,16,00,2,1,-3.363404,-61.737736,108.0,23.0,SW,29.3519287109375,46.4924862598091
4,2015,09,30,16,12,2,0,-3.3633103,-61.79173,108.0,20.0,SW,38.526798248291016,48.382506655376105
0,2015,09,30,16,12,2,1,-4.064294,-61.558945,69.0,33.0,SW,40.134437561035156,48.66657485595403
1,2015,09,30,17,00,2,0,-4.0112596,-60.892487,72.0,70.0,SW,65.8810043334961,52.11046333615656
3,2015,09,30,17,00,2,1,-3.5796275,-58.67791,96.0,193.0,SE,27.384321212768555,46.01033164223359
2,2015,09,30,17,12,2,0,-4.1182737,-61.505005,66.0,36.0,SW,48.06865692138672,49.92009176057401
12,2015,09,30,17,12,2,1,-3.7062235,-60.244053,89.0,106.0,SW,96.15853118896484,54.73810509117854
6,2015,09,30,17,24,4,0,-2.2326963,-60.855003,171.0,72.0,NW,26.70890235900879,45.83679660348673
2,2015,09,30,17,24,4,1,-3.5265512,-60.280006,99.0,104.0,SW,25.591087341308594,45.5397197813532
1,2015,09,30,17,24,4,2,-3.742146,-60.28007,87.0,104.0,SW,57.759429931640625,51.19626632824992
0,2015,09,30,17,24,4,3,-4.064294,-61.558945,69.0,33.0,SW,24.004222869873047,45.09490236252983
13,2015,09,30,17,36,4,0,-2.2506483,-60.872993,170.0,71.0,NW,66.19341278076172,52.14333632294823
6,2015,09,30,17,36,4,1,-3.4896574,-58.570034,101.0,199.0,SE,48.77596664428711,50.021594116948556
0,2015,09,30,17,36,4,2,-3.544512,-60.29801,98.0,103.0,SW,98.14413452148438,54.88012954975234
9,2015,09,30,17,36,4,3,-2.4482973,-60.837166,159.0,73.0,NW,48.395904541015625,49.96723773948154
2,2015,09,30,17,48,4,0,-3.7597897,-59.14578,86.0,167.0,SE,73.53437042236328,52.87414601235863
7,2015,09,30,17,48,4,1,-3.688217,-60.37007,90.0,99.0,SW,129.2926788330078,56.795482896728345
13,2015,09,30,17,48,4,2,-2.4482555,-60.891113,159.0,70.0,NW,26.74982261657715,45.84743446021168
11,2015,09,30,17,48,4,3,-3.5444875,-60.370014,98.0,99.0,SW,61.82840347290039,51.6693084739716
5,2015,09,30,18,00,8,0,-4.3342204,-61.25316,54.0,50.0,SW,49.366241455078125,50.105180965631945
18,2015,09,30,18,00,8,1,-2.1788507,-60.78305,174.0,76.0,NW,56.89919662475586,51.091998108901606
24,2015,09,30,18,00,8,2,-2.142919,-59.20097,176.0,164.0,NE,28.41871452331543,46.26797082696332
13,2015,09,30,18,00,8,3,-3.0234747,-60.351826,127.0,100.0,NW,32.75444412231445,47.25462369091404
12,2015,09,30,18,00,8,4,-3.5444734,-60.406013,98.0,97.0,SW,38.89453887939453,48.44851798873364
8,2015,09,30,18,00,8,5,-3.706127,-60.496105,89.0,92.0,SW,42.98140335083008,49.14278941556289
16,2015,09,30,18,00,8,6,-2.376448,-60.819138,163.0,74.0,NW,27.944658279418945,46.15108080823625
10,2015,09,30,18,00,8,7,-3.6697142,-58.893818,91.0,181.0,SE,22.516721725463867,44.65038252614525
5,2015,09,30,18,12,9,0,-4.3341455,-61.30721,54.0,47.0,SW,89.18292236328125,54.214807145319725
27,2015,09,30,18,12,9,1,-3.5804913,-60.010002,96.0,119.0,SW,264.81719970703125,61.777438977941834
37,2015,09,30,18,12,9,2,-2.3584418,-60.87307,164.0,71.0,NW,90.19615173339844,54.293308093168534
20,2015,09,30,18,12,9,3,-3.7061079,-60.532112,89.0,90.0,SW,72.90998077392578,52.81489169605771
33,2015,09,30,18,12,9,4,-2.9695761,-60.35181,130.0,100.0,NW,49.14741516113281,50.074310863264714
16,2015,09,30,18,12,9,5,-3.7781148,-60.100033,85.0,114.0,SW,51.12068557739258,50.347846668554546
15,2015,09,30,18,12,9,6,-3.777918,-60.622177,85.0,85.0,SW,33.12800979614258,47.33342549132318
40,2015,09,30,18,12,9,7,-2.124977,-59.23694,177.0,162.0,NE,27.366134643554688,46.00571530693041
