,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
6,2014,06,26,05,12,1,0,-1.5502907,-59.848236,209.0,128.0,NE,44.62906265258789,49.40418420332917
7,2014,06,26,05,36,2,0,-1.496398,-59.92012,212.0,124.0,NE,43.16654968261719,49.17265734438372
0,2014,06,26,05,36,2,1,-3.472691,-59.920002,102.0,124.0,SE,23.813146591186523,45.039368523789605
3,2014,06,26,06,00,4,0,-1.4604653,-59.920124,214.0,124.0,NE,32.55704116821289,47.212618815668336
5,2014,06,26,06,00,4,1,-1.442493,-60.135754,215.0,112.0,NW,22.99284553527832,44.79578350481017
1,2014,06,26,06,00,4,2,-2.8793826,-59.038586,135.0,173.0,NE,54.376564025878906,50.77688814378804
0,2014,06,26,06,00,4,3,-4.370517,-60.94692,52.0,67.0,SW,35.52882766723633,47.819593995951166
3,2014,06,26,06,12,2,0,-1.4604672,-60.00997,214.0,119.0,NW,32.63664245605469,47.229587535492634
0,2014,06,26,06,12,2,1,-2.9152122,-58.93062,133.0,179.0,NE,22.729150772094727,44.715631308788005
13,2014,06,26,06,24,3,0,-1.4245342,-60.02794,216.0,118.0,NW,81.75332641601562,53.610386876008036
2,2014,06,26,06,24,3,1,-2.9693816,-59.254395,130.0,161.0,NE,88.673095703125,54.17496988565925
0,2014,06,26,06,24,3,2,-3.5086222,-60.082,100.0,115.0,SW,32.244407653808594,47.14557040681282
5,2014,06,26,06,36,1,0,-1.4245301,-60.099815,216.0,114.0,NW,58.22148513793945,51.25163242718331
7,2014,06,26,06,48,2,0,-1.4065653,-60.081844,217.0,115.0,NW,42.32720184326172,49.036212903602035
13,2014,06,26,06,48,2,1,-1.3706076,-59.722473,219.0,135.0,NE,22.503122329711914,44.64618445370078
1,2014,06,26,07,00,2,0,-1.388594,-59.84825,218.0,128.0,NE,46.37405014038086,49.67070039260936
10,2014,06,26,07,00,2,1,-1.3526543,-60.18965,220.0,109.0,NW,38.40334701538086,48.360205182755976
7,2014,06,26,07,12,3,0,-1.3706177,-59.77638,219.0,132.0,NE,24.482311248779297,45.231938595229025
1,2014,06,26,07,12,3,1,-1.4604214,-59.650578,214.0,139.0,NE,27.14997673034668,45.95061134385085
0,2014,06,26,07,12,3,2,-2.663938,-59.218624,147.0,163.0,NE,28.76629066467285,46.35244178708075
24,2014,06,26,07,24,2,0,-1.4065503,-59.776375,217.0,132.0,NE,60.090816497802734,51.471229638713126
0,2014,06,26,07,24,2,1,-2.646009,-59.27259,148.0,160.0,NE,26.256359100341797,45.718052012078196
17,2014,06,26,07,36,4,0,-1.4065503,-59.776375,217.0,132.0,NE,55.477622985839844,50.916185474440155
7,2014,06,26,07,36,4,1,-1.5143508,-59.79433,211.0,131.0,NE,46.430091857910156,49.6790926427357
3,2014,06,26,07,36,4,2,-2.610111,-59.326565,150.0,157.0,NE,31.295310974121094,46.937968298920644
0,2014,06,26,07,36,4,3,-3.7601173,-60.26207,86.0,105.0,SW,25.500038146972656,45.51495323856809
40,2014,06,26,07,48,5,0,-1.4065583,-59.83028,217.0,129.0,NE,66.53546905517578,52.17915152260524
12,2014,06,26,07,48,5,1,-1.5682547,-59.830265,208.0,129.0,NE,32.677757263183594,47.23833583543059
8,2014,06,26,07,48,5,2,-2.5921557,-59.344563,151.0,156.0,NE,41.1328010559082,48.83731251732677
