,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
1,2014,10,07,07,24,1,0,-1.4963539,-59.65057,212.0,139.0,NE,32.75656509399414,47.255073631189106
7,2014,10,07,07,36,2,0,-1.4963713,-59.72245,212.0,135.0,NE,87.14764404296875,54.054390370235026
0,2014,10,07,07,36,2,1,-1.5500147,-59.147385,209.0,167.0,NE,26.687089920043945,45.83111945986489
15,2014,10,07,07,48,2,0,-1.4963816,-59.77636,212.0,132.0,NE,75.85981750488281,53.09048865408998
2,2014,10,07,07,48,2,1,-1.5500268,-59.165356,209.0,166.0,NE,25.650882720947266,45.555936997155726
2,2014,10,07,08,00,5,0,-1.6221454,-59.776344,205.0,132.0,NE,55.445640563964844,50.91217844059607
20,2014,10,07,08,00,5,1,-1.5500611,-59.21927,209.0,163.0,NE,26.429855346679688,45.76381653583642
14,2014,10,07,08,00,5,2,-1.5502988,-59.97403,209.0,121.0,NE,31.0665340423584,46.886984814516886
43,2014,10,07,08,00,5,3,-1.4244678,-60.405293,216.0,97.0,NW,26.661121368408203,45.82435454727461
0,2014,10,07,08,00,5,4,-3.507647,-58.58801,100.0,198.0,SE,29.798858642578125,46.597494037042196
7,2014,10,07,08,12,3,0,-1.4963918,-59.84824,212.0,128.0,NE,46.52589797973633,49.69341618138137
1,2014,10,07,08,12,3,1,-1.6401147,-59.79431,204.0,131.0,NE,24.12986946105957,45.13117951580377
9,2014,10,07,08,12,3,2,-1.4424218,-60.441235,215.0,95.0,NW,28.197402954101562,46.21364572683235
15,2014,10,07,08,24,2,0,-1.5143642,-59.92012,211.0,124.0,NE,76.97232818603516,53.191653922816606
25,2014,10,07,08,24,2,1,-1.4783264,-60.513123,213.0,91.0,NW,44.21133041381836,49.338837299928684
16,2014,10,07,08,36,2,0,-1.5143661,-59.97403,211.0,121.0,NE,51.867496490478516,50.4486245363406
19,2014,10,07,08,36,2,1,-1.4962772,-60.54907,212.0,89.0,NW,53.54846954345703,50.670252962625995
18,2014,10,07,08,48,3,0,-1.5143661,-60.00997,211.0,119.0,NW,55.90042495727539,50.968941707408845
27,2014,10,07,08,48,3,1,-1.4782864,-60.60297,213.0,86.0,NW,53.80463790893555,50.70341536550097
33,2014,10,07,08,48,3,2,-1.3526676,-59.920128,220.0,124.0,NE,28.45235252380371,46.27619085191813
24,2014,10,07,09,00,10,0,-1.5682606,-60.099827,208.0,114.0,NW,47.915550231933594,49.89792363146534
42,2014,10,07,09,00,10,1,-1.5142003,-60.638927,211.0,84.0,NW,60.940467834472656,51.56879249966384
10,2014,10,07,09,00,10,2,-2.4301498,-58.93106,160.0,179.0,NE,89.4688491821289,54.23704957497708
6,2014,10,07,09,00,10,3,-3.2016404,-58.192562,117.0,220.0,SE,29.98564910888672,46.64091523002196
2,2014,10,07,09,00,10,4,-3.4172635,-58.228172,105.0,218.0,SE,29.316631317138672,46.48412500317983
14,2014,10,07,09,00,10,5,-1.67605,-60.171722,202.0,110.0,NW,45.57413864135742,49.54979546333011
52,2014,10,07,09,00,10,6,-1.352669,-59.956062,220.0,122.0,NE,24.443756103515625,45.22098702444698
28,2014,10,07,09,00,10,7,-1.5501981,-60.495174,209.0,92.0,NW,27.61249542236328,46.06799046674497
27,2014,10,07,09,00,10,8,-1.568257,-59.848236,208.0,128.0,NE,22.588417053222656,44.67247271793454
13,2014,10,07,09,00,10,9,-2.2864108,-58.913204,168.0,180.0,NE,21.918060302734375,44.463133836050886
31,2014,10,07,09,12,9,0,-1.586221,-60.15374,207.0,111.0,NW,69.45291137695312,52.47734724500454
0,2014,10,07,09,12,9,1,-3.5251982,-58.317978,99.0,213.0,SE,54.29222106933594,50.76610169748711
24,2014,10,07,09,12,9,2,-3.0939515,-58.246723,123.0,217.0,NE,30.153162002563477,46.67962573309985
15,2014,10,07,09,12,9,3,-3.237749,-58.30047,115.0,214.0,SE,80.97443389892578,53.54386668452574
44,2014,10,07,09,12,9,4,-1.5141405,-60.746746,211.0,78.0,NW,36.33453369140625,47.97541341159959
29,2014,10,07,09,12,9,5,-2.2505608,-59.00313,170.0,175.0,NE,23.799633026123047,45.03542412604251
59,2014,10,07,09,12,9,6,-1.3347032,-59.992,221.0,120.0,NW,30.325159072875977,46.71914935933696
43,2014,10,07,09,12,9,7,-1.5322998,-59.704475,210.0,136.0,NE,23.266616821289062,44.87803175649708
27,2014,10,07,09,12,9,8,-2.4481645,-58.984993,159.0,176.0,NE,25.93021583557129,45.63119806424446
67,2014,10,07,09,24,7,0,-1.55027,-60.26156,209.0,105.0,NW,105.62297821044922,55.39043449999045
23,2014,10,07,09,24,7,1,-3.2198436,-58.336487,116.0,212.0,SE,40.44535827636719,48.72019894659336
61,2014,10,07,09,24,7,2,-1.5682362,-59.72244,208.0,135.0,NE,57.423099517822266,51.15568604687516
36,2014,10,07,09,24,7,3,-3.022156,-58.282825,127.0,215.0,NE,50.93829345703125,50.32301021371418
7,2014,10,07,09,24,7,4,-3.4175317,-58.390156,105.0,209.0,SE,38.38164520263672,48.356277341129314
