,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
9,2015,04,12,00,00,2,0,-4.0654755,-59.54173,69.0,145.0,SE,79.8379135131836,53.445646813607546
21,2015,04,12,00,00,2,1,-3.3813052,-61.77376,107.0,21.0,SW,35.19056701660156,47.753120189718615
14,2015,04,12,00,12,1,0,-4.0834656,-59.595753,68.0,142.0,SE,57.361473083496094,51.148224689354436
8,2015,04,12,00,24,1,0,-4.083499,-59.68581,68.0,137.0,SE,46.282127380371094,49.65691296935091
3,2015,04,12,00,36,1,0,-4.1553693,-59.703796,64.0,136.0,SE,46.47429656982422,49.68570515755255
5,2015,04,12,00,48,1,0,-4.1374135,-59.739826,65.0,134.0,SE,39.48853302001953,48.55383595992639
2,2015,04,12,02,00,2,0,-4.1193466,-59.487663,66.0,148.0,SE,40.33317565917969,48.700898641699666
0,2015,04,12,02,00,2,1,-4.19111,-59.3255,62.0,157.0,SE,38.321998596191406,48.34547036676119
5,2015,04,12,03,12,2,0,-1.7119136,-60.44131,200.0,95.0,NW,47.22837448120117,49.79754792736834
0,2015,04,12,03,12,2,1,-4.155358,-59.66777,64.0,138.0,SE,26.55312156677246,45.79614929712584
4,2015,04,12,03,24,2,0,-1.7478174,-60.513214,198.0,91.0,NW,70.31771850585938,52.5633362988631
1,2015,04,12,03,24,2,1,-4.1553926,-59.79386,64.0,131.0,SE,25.445308685302734,45.50002353757843
2,2015,04,12,03,36,1,0,-1.7477932,-60.56713,198.0,88.0,NW,51.37602996826172,50.382468621467694
8,2015,04,12,03,48,3,0,-1.7477846,-60.585106,198.0,87.0,NW,48.00952911376953,49.91153909824706
1,2015,04,12,03,48,3,1,-3.023514,-59.776104,127.0,132.0,NE,24.71038818359375,45.29637304352215
0,2015,04,12,03,48,3,2,-4.1913433,-59.919945,62.0,124.0,SE,26.948102951049805,45.898751122056666
4,2015,04,12,04,12,1,0,-4.4248443,-60.334354,49.0,101.0,SW,32.69641876220703,47.24230294869166
6,2015,04,12,04,36,1,0,-4.352998,-60.280273,53.0,104.0,SW,34.696163177490234,47.654803183046475
5,2015,04,12,04,48,2,0,-4.406878,-60.334347,50.0,101.0,SW,56.364742279052734,51.02642036597086
2,2015,04,12,04,48,2,1,-4.62219,-60.78501,38.0,76.0,SW,45.34306335449219,49.51447367660514
3,2015,04,12,05,00,2,0,-4.3889117,-60.33434,51.0,101.0,SW,31.460874557495117,46.97463261399902
0,2015,04,12,05,00,2,1,-4.6580887,-60.821095,36.0,74.0,SW,29.74850082397461,46.5857413060934
5,2015,04,12,05,12,2,0,-4.6580377,-60.875164,36.0,71.0,SW,44.18644332885742,49.33492468593505
15,2015,04,12,05,12,2,1,-4.4068713,-60.352364,50.0,100.0,SW,24.44209098815918,45.220513660180245
1,2015,04,12,05,24,1,0,-4.640036,-60.91119,37.0,69.0,SW,28.899169921875,46.38446585401709
6,2015,04,12,05,36,2,0,-4.640171,-60.767006,37.0,77.0,SW,34.933135986328125,47.70210114839351
13,2015,04,12,05,36,2,1,-4.3525133,-60.982933,53.0,65.0,SW,24.95513153076172,45.36485776847578
20,2015,04,12,05,48,3,0,-4.6221066,-60.875126,38.0,71.0,SW,48.6306266784668,50.00085781486622
