,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
21,2014,02,11,06,36,3,0,-3.794804,-58.407524,84.0,208.0,SE,52.180606842041016,50.49044596440168
9,2014,02,11,06,36,3,1,-3.902498,-58.353313,78.0,211.0,SE,35.892887115478516,47.89043424584406
40,2014,02,11,06,36,3,2,-1.5323293,-59.90215,210.0,125.0,NE,24.318721771240234,45.18535186106288
4,2014,02,11,06,48,3,0,-3.974444,-58.407207,74.0,208.0,SE,39.20274353027344,48.50336333850397
32,2014,02,11,06,48,3,1,-3.776869,-58.42556,85.0,207.0,SE,60.737022399902344,51.545555909423825
52,2014,02,11,06,48,3,2,-3.5610027,-58.24591,97.0,217.0,SE,29.907377243041992,46.62275321772918
53,2014,02,11,07,12,4,0,-3.7590714,-58.53362,86.0,201.0,SE,65.07218933105469,52.02462665529001
11,2014,02,11,07,12,4,1,-4.0105724,-58.53321,72.0,201.0,SE,35.67395782470703,47.84792066925082
69,2014,02,11,07,12,4,2,-3.5971422,-58.371857,95.0,210.0,SE,23.46139144897461,44.935960207755656
72,2014,02,11,07,12,4,3,-1.5143535,-60.171703,211.0,110.0,NW,26.799089431762695,45.86022056469501
30,2014,02,11,07,24,4,0,-3.8490238,-58.62351,81.0,196.0,SE,51.99966812133789,50.46630910601766
5,2014,02,11,07,24,4,1,-4.1183023,-58.49701,66.0,203.0,SE,41.14069747924805,48.83864636043489
72,2014,02,11,07,24,4,2,-2.8609252,-58.588886,136.0,198.0,NE,26.973060607910156,45.90518360842858
71,2014,02,11,07,24,4,3,-3.0402615,-58.372753,126.0,210.0,NE,21.971599578857422,44.480086766672954
14,2014,02,11,07,36,4,0,-3.8669884,-58.62348,80.0,196.0,SE,39.61410903930664,48.57589823916476
8,2014,02,11,07,36,4,1,-4.100366,-58.51505,67.0,202.0,SE,32.79975128173828,47.2642287646227
27,2014,02,11,07,36,4,2,-2.896946,-58.660797,134.0,194.0,NE,44.88055419921875,49.44323133402002
25,2014,02,11,07,36,4,3,-3.0403159,-58.408737,126.0,208.0,NE,22.23382568359375,44.562527099148625
49,2014,02,11,08,00,14,0,-3.9030643,-58.731472,78.0,190.0,SE,35.40629196166992,47.7955870965872
27,2014,02,11,08,00,14,1,-4.046807,-58.74928,70.0,189.0,SE,33.98747253417969,47.51140187080588
16,2014,02,11,08,00,14,2,-4.136607,-58.731136,65.0,190.0,SE,36.62763214111328,48.031241457876995
68,2014,02,11,08,00,14,3,-3.723569,-58.857746,88.0,183.0,SE,43.80150604248047,49.2741246487946
76,2014,02,11,08,00,14,4,-3.38182,-58.534195,107.0,201.0,SE,37.660282135009766,48.22443706455359
7,2014,02,11,08,00,14,5,-4.2261443,-58.53285,60.0,201.0,SE,38.2674674987793,48.33557550892968
81,2014,02,11,08,00,14,6,-2.9330842,-58.840652,132.0,184.0,NE,26.349855422973633,45.742751743161364
88,2014,02,11,08,00,14,7,-2.1251974,-59.75829,177.0,133.0,NE,23.914525985717773,45.06888838962102
87,2014,02,11,08,00,14,8,-2.268934,-59.794224,169.0,131.0,NE,24.167940139770508,45.142134142026364
86,2014,02,11,08,00,14,9,-2.3048801,-60.0819,167.0,115.0,NW,23.847469329833984,45.04937673927718
85,2014,02,11,08,00,14,10,-2.3228464,-59.9021,166.0,125.0,NE,27.568159103393555,46.05682422133643
84,2014,02,11,08,00,14,11,-2.6642096,-59.974014,147.0,121.0,NE,22.400333404541016,44.61437167475416
83,2014,02,11,08,00,14,12,-2.7894552,-58.930737,140.0,179.0,NE,29.21614646911621,46.46026688632543
79,2014,02,11,08,00,14,13,-3.0766375,-58.69656,124.0,192.0,NE,27.07111930847168,45.930399363008895
41,2014,02,11,08,12,12,0,-3.9750593,-58.839424,74.0,184.0,SE,39.80256271362305,48.6088765214991
9,2014,02,11,08,12,12,1,-4.244444,-58.767006,59.0,188.0,SE,42.082672119140625,48.99595289061839
8,2014,02,11,08,12,12,2,-4.262129,-58.568813,58.0,199.0,SE,32.84012985229492,47.27277780757105
63,2014,02,11,08,12,12,3,-3.435814,-58.60611,104.0,197.0,SE,31.461299896240234,46.97472655723429
77,2014,02,11,08,12,12,4,-2.9511247,-58.912594,131.0,180.0,NE,45.8088493347168,49.58549008365247
60,2014,02,11,08,12,12,5,-3.7775645,-58.94771,85.0,178.0,SE,52.5001220703125,50.5328649679051
80,2014,02,11,08,12,12,6,-2.268942,-59.848164,169.0,128.0,NE,33.24204635620117,47.35730396923977
71,2014,02,11,08,12,12,7,-3.3643806,-58.966156,108.0,177.0,SE,26.154476165771484,45.691036375761556
83,2014,02,11,08,12,12,8,-1.8197454,-60.333504,194.0,101.0,NW,26.1285400390625,45.684142256207934
82,2014,02,11,08,12,12,9,-2.1970623,-59.758278,173.0,133.0,NE,24.477773666381836,45.23065059288641
79,2014,02,11,08,12,12,10,-2.6460638,-59.36252,148.0,155.0,NE,45.50032424926758,49.53853182198118
73,2014,02,11,08,12,12,11,-3.274157,-58.62433,113.0,196.0,SE,22.989582061767578,44.794797174256345
66,2014,02,11,08,36,15,0,-3.400026,-58.714146,106.0,191.0,SE,50.42682647705078,50.25288615609008
29,2014,02,11,08,36,15,1,-4.011171,-59.001465,72.0,175.0,SE,40.026493072509766,48.64786061252039
14,2014,02,11,08,36,15,2,-4.17284,-58.983265,63.0,176.0,SE,40.24909973144531,48.686398688880644
123,2014,02,11,08,36,15,3,-2.3048837,-59.992,167.0,120.0,NW,65.31148529052734,52.05013292373465
99,2014,02,11,08,36,15,4,-3.0231063,-59.03846,127.0,173.0,NE,93.40807342529297,54.53645059174314
62,2014,02,11,08,36,15,5,-3.4004462,-59.1101,106.0,169.0,SE,39.41114044189453,48.54020399257343
118,2014,02,11,08,36,15,6,-2.3947062,-59.84815,162.0,128.0,NE,38.32698440551758,48.34637435662101
112,2014,02,11,08,36,15,7,-2.5383987,-59.668297,154.0,138.0,NE,61.19618606567383,51.59788965940116
47,2014,02,11,08,36,15,8,-3.72376,-59.03779,88.0,173.0,SE,28.92246437072754,46.39006467253087
133,2014,02,11,08,36,15,9,-2.1072521,-60.06391,178.0,116.0,NW,29.608530044555664,46.55296950525844
44,2014,02,11,08,36,15,10,-3.8495355,-59.055664,81.0,172.0,SE,25.097707748413086,45.40444488189782
105,2014,02,11,08,36,15,11,-2.8974526,-59.164494,134.0,166.0,NE,32.59697341918945,47.22113641006328
106,2014,02,11,08,36,15,12,-2.8434517,-59.038616,137.0,173.0,NE,24.965110778808594,45.3676359167972
132,2014,02,11,08,36,15,13,-2.1431758,-60.1538,176.0,111.0,NW,22.851158142089844,44.752831410571986
52,2014,02,11,08,36,15,14,-3.4715352,-58.462063,102.0,205.0,SE,21.800249099731445,44.425683253961736
80,2014,02,11,08,48,20,0,-3.4540088,-58.78607,103.0,187.0,SE,64.1049575805664,51.920565830907314
21,2014,02,11,08,48,20,1,-4.1908054,-58.983246,62.0,176.0,SE,43.87894058227539,49.28639809068655
49,2014,02,11,08,48,20,2,-4.0471907,-59.091476,70.0,170.0,SE,39.32075119018555,48.5242488538163
116,2014,02,11,08,48,20,3,-3.3824325,-59.056126,107.0,172.0,SE,41.49956512451172,48.89899668860605
158,2014,02,11,08,48,20,4,-3.0591,-59.110397,125.0,169.0,NE,64.76628112792969,51.99188332676635
