,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
2,2015,06,21,06,56,3,0,-3.0226295,-58.60667,127.0,197.0,NE,33.53153991699219,47.41755593448117
4,2015,06,21,06,56,3,1,-2.7180555,-59.65026,144.0,139.0,NE,23.0362548828125,44.80888995825987
0,2015,06,21,06,56,3,2,-3.399596,-58.408184,106.0,208.0,SE,32.96918869018555,47.300032118289295
2,2015,06,21,07,08,3,0,-3.5074081,-58.42601,100.0,207.0,SE,48.23067092895508,49.94347281045152
12,2015,06,21,07,08,3,1,-2.646179,-59.61431,148.0,141.0,NE,28.405372619628906,46.264707807749076
9,2015,06,21,07,08,3,2,-2.9863143,-58.336853,129.0,212.0,NE,22.490835189819336,44.64238928654106
0,2015,06,21,07,20,4,0,-3.669196,-58.497753,91.0,203.0,SE,42.301490783691406,49.03199072455908
39,2015,06,21,07,20,4,1,-2.6102636,-59.668278,150.0,138.0,NE,48.67601776123047,50.00734061104204
31,2015,06,21,07,20,4,2,-3.004306,-58.354816,128.0,211.0,NE,51.160709381103516,50.3532848792448
35,2015,06,21,07,20,4,3,-2.9329836,-58.7507,132.0,189.0,NE,24.528932571411133,45.245158346575415
12,2015,06,21,07,32,4,0,-3.48958,-58.516033,101.0,202.0,SE,44.476890563964844,49.380450637523374
2,2015,06,21,07,32,4,1,-3.6512852,-58.533787,92.0,201.0,SE,40.551231384277344,48.73836470213523
34,2015,06,21,07,32,4,2,-2.5923073,-59.70425,151.0,136.0,NE,49.92647933959961,50.18359502920959
28,2015,06,21,07,32,4,3,-3.004361,-58.3908,128.0,209.0,NE,43.92665100097656,49.29394945437054
19,2015,06,21,07,44,6,0,-3.4716675,-58.55206,102.0,200.0,SE,42.20561218261719,49.01622322051395
26,2015,06,21,07,44,6,1,-3.3279011,-58.516277,110.0,202.0,SE,36.07558059692383,47.92571322568607
35,2015,06,21,07,44,6,2,-3.004441,-58.44477,128.0,206.0,NE,38.55604934692383,48.38778039571422
43,2015,06,21,07,44,6,3,-2.5923162,-59.74022,151.0,134.0,NE,27.361465454101562,46.004529621775134
39,2015,06,21,07,44,6,4,-2.9331224,-58.876633,132.0,182.0,NE,27.54981803894043,46.05219971293974
30,2015,06,21,07,44,6,5,-3.1660364,-58.390556,119.0,209.0,SE,23.585790634155273,44.972706981996964
15,2015,06,21,07,56,5,0,-2.5564048,-59.86611,153.0,127.0,NE,62.34771728515625,51.72742887561448
9,2015,06,21,07,56,5,1,-3.0763237,-58.46266,124.0,205.0,NE,26.12202262878418,45.68240877801956
5,2015,06,21,07,56,5,2,-3.4178739,-58.624134,105.0,196.0,SE,37.32088851928711,48.161531551670436
6,2015,06,21,07,56,5,3,-3.3279774,-58.570267,110.0,199.0,SE,35.176700592041016,47.750381592889504
1,2015,06,21,07,56,5,4,-3.561615,-58.64193,97.0,195.0,SE,26.477474212646484,45.77632481639742
17,2015,06,21,08,20,5,0,-3.274181,-58.642326,113.0,195.0,SE,39.24320602416992,48.510531643093415
25,2015,06,21,08,20,5,1,-3.0943902,-58.534603,123.0,201.0,NE,42.07752990722656,48.995103754154144
33,2015,06,21,08,20,5,2,-2.5384452,-59.95603,154.0,122.0,NE,67.5674057006836,52.28609586375914
29,2015,06,21,08,20,5,3,-2.9152298,-58.94861,133.0,178.0,NE,27.818532943725586,46.11964752501145
1,2015,06,21,08,20,5,4,-3.489917,-58.76803,101.0,188.0,SE,25.95254898071289,45.63718026651571
10,2015,06,21,08,32,9,0,-3.328211,-58.750233,110.0,189.0,SE,66.06060028076172,52.12938020830323
4,2015,06,21,08,32,9,1,-3.4899602,-58.804028,101.0,186.0,SE,35.84992599487305,47.882112172465966
28,2015,06,21,08,32,9,2,-3.0403955,-58.46271,126.0,205.0,NE,39.099998474121094,48.485127803799955
33,2015,06,21,08,32,9,3,-2.5204792,-60.009983,155.0,119.0,NW,48.16963577270508,49.93467375625415
35,2015,06,21,08,32,9,4,-2.268223,-58.697464,169.0,192.0,NE,23.477092742919922,44.94060900590305
32,2015,06,21,08,32,9,5,-2.6642096,-59.974014,147.0,121.0,NE,33.85099792480469,47.48344357548254
31,2015,06,21,08,32,9,6,-2.9152641,-58.984585,133.0,176.0,NE,24.411638259887695,45.21185076953834
29,2015,06,21,08,32,9,7,-3.040031,-58.22882,126.0,218.0,NE,22.103487014770508,44.52167264098638
14,2015,06,21,08,32,9,8,-3.3107572,-60.693855,111.0,81.0,SW,22.922046661376953,44.77435423293209
8,2015,06,21,08,44,9,0,-3.3103309,-58.82224,111.0,185.0,SE,67.72441101074219,52.3022237442605
