,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
34,2014,06,28,00,00,5,0,-3.6694748,-58.695786,91.0,192.0,SE,72.29551696777344,52.75608183832666
60,2014,06,28,00,00,5,1,-1.8556726,-59.632515,192.0,140.0,NE,62.87362289428711,51.78579573138303
1,2014,06,28,00,00,5,2,-4.3525696,-59.05512,53.0,172.0,SE,64.8870620727539,52.004829729655164
79,2014,06,28,00,00,5,3,-1.6940037,-59.74039,201.0,134.0,NE,47.79758071899414,49.88079460135231
51,2014,06,28,00,00,5,4,-2.2330072,-59.83019,171.0,129.0,NE,60.94279861450195,51.569058260813144
114,2014,06,28,00,12,6,0,-1.6760547,-59.848225,202.0,128.0,NE,46.29982376098633,49.65956936289621
80,2014,06,28,00,12,6,1,-1.8377372,-59.75834,193.0,133.0,NE,140.10377502441406,57.353497353210436
8,2014,06,28,00,12,6,2,-4.334657,-59.109188,54.0,169.0,SE,67.99048614501953,52.32947030022502
43,2014,06,28,00,12,6,3,-3.7234836,-58.785732,88.0,187.0,SE,72.21964263916016,52.748785318215745
33,2014,06,28,00,12,6,4,-3.795835,-59.289787,84.0,159.0,SE,39.19837951660156,48.50258977119373
67,2014,06,28,00,12,6,5,-2.2689476,-59.902103,169.0,125.0,NE,35.49609375,47.81318896049051
91,2014,06,28,00,24,7,0,-1.6760609,-59.920113,202.0,124.0,NE,56.22685623168945,51.00940078575899
25,2014,06,28,00,24,7,1,-4.2269125,-59.163345,60.0,166.0,SE,69.13349151611328,52.44531581318203
65,2014,06,28,00,24,7,2,-1.819785,-59.84821,194.0,128.0,NE,77.68683624267578,53.25585892278308
38,2014,06,28,00,24,7,3,-3.669653,-58.83981,91.0,184.0,SE,74.0419921875,52.92194948376804
52,2014,06,28,00,24,7,4,-2.4306443,-59.902092,160.0,125.0,NE,42.83156967163086,49.118523804836414
54,2014,06,28,00,24,7,5,-2.2330184,-59.974022,171.0,121.0,NE,30.098541259765625,46.66702712165702
29,2014,06,28,00,24,7,6,-3.7778943,-59.325813,85.0,157.0,SE,35.68440246582031,47.849954819145466
59,2014,06,28,00,36,6,0,-1.8557249,-59.93808,192.0,123.0,NE,97.99669647216797,54.86968292639886
22,2014,06,28,00,36,6,1,-4.2449393,-59.235386,59.0,162.0,SE,58.01362609863281,51.22678014176256
44,2014,06,28,00,36,6,2,-3.6158185,-58.893883,94.0,181.0,SE,74.89348602294922,53.00140469113969
30,2014,06,28,00,36,6,3,-3.7599638,-59.37984,86.0,154.0,SE,28.656911849975586,46.32597016110114
55,2014,06,28,00,36,6,4,-1.9455413,-59.794273,187.0,131.0,NE,24.730724334716797,45.30208934124386
53,2014,06,28,00,36,6,5,-2.2330163,-60.06392,171.0,116.0,NW,28.6203556060791,46.31710036525274
23,2014,06,28,00,48,8,0,-4.2629604,-59.30743,58.0,158.0,SE,101.67022705078125,55.12540065148953
101,2014,06,28,00,48,8,1,-1.8018271,-60.009975,195.0,119.0,NW,74.1325912475586,52.930446849691975
53,2014,06,28,00,48,8,2,-4.1550655,-59.181427,64.0,165.0,SE,115.15991973876953,55.991121613001944
75,2014,06,28,00,48,8,3,-3.6518445,-58.983852,92.0,176.0,SE,63.6297721862793,51.868865849986236
66,2014,06,28,00,48,8,4,-3.760006,-59.45186,86.0,150.0,SE,53.22011184692383,50.62751248345313
85,2014,06,28,00,48,8,5,-2.4306443,-60.08191,160.0,115.0,NW,30.64138412475586,46.79123402452415
33,2014,06,28,00,48,8,6,-4.227123,-59.451572,60.0,150.0,SE,29.491117477416992,46.525359623039805
