,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
6,2015,05,27,00,11,3,0,-4.586526,-60.370464,40.0,99.0,SW,37.475852966308594,48.19032437839053
10,2015,05,27,00,11,3,1,-4.316845,-60.69463,55.0,81.0,SW,26.236127853393555,45.71269577473052
8,2015,05,27,00,11,3,2,-4.460777,-60.334366,47.0,101.0,SW,32.88272476196289,47.28178471364028
1,2015,05,27,00,23,4,0,-4.640308,-60.586773,37.0,87.0,SW,32.48531723022461,47.197293751137906
6,2015,05,27,00,23,4,1,-4.3527627,-60.712677,53.0,80.0,SW,33.286434173583984,47.366576334691715
5,2015,05,27,00,23,4,2,-4.5506005,-60.35243,42.0,100.0,SW,21.94145965576172,44.470548206932214
4,2015,05,27,00,23,4,3,-4.622425,-60.442574,38.0,95.0,SW,23.774066925048828,45.02795565151943
10,2015,05,27,00,35,2,0,-4.6402955,-60.604794,37.0,86.0,SW,64.6521987915039,51.97963275060601
21,2015,05,27,00,35,2,1,-4.3527193,-60.76673,53.0,77.0,SW,28.046409606933594,46.1763363158049
24,2015,05,27,00,46,2,0,-4.6223044,-60.640827,38.0,84.0,SW,83.29103088378906,53.739871753957935
40,2015,05,27,00,46,2,1,-4.316725,-60.83876,55.0,73.0,SW,29.48653221130371,46.52427915636916
13,2015,05,27,00,59,2,0,-4.64023,-60.694912,37.0,81.0,SW,76.69252014160156,53.16634810167286
23,2015,05,27,00,59,2,1,-4.316674,-60.89281,55.0,70.0,SW,36.49631118774414,48.00628349237464
14,2015,05,27,01,11,3,0,-4.6581674,-60.730976,36.0,79.0,SW,58.54116439819336,51.289681659167876
26,2015,05,27,01,11,3,1,-4.352551,-60.9469,53.0,67.0,SW,27.446516036987305,46.02609554847348
25,2015,05,27,01,11,3,2,-4.4606814,-60.53258,47.0,90.0,SW,29.549074172973633,46.53900200756518
13,2015,05,27,01,23,1,0,-4.6401553,-60.785027,37.0,76.0,SW,52.24269485473633,50.49870909618788
7,2015,05,27,01,34,1,0,-4.6760545,-60.821114,35.0,74.0,SW,52.88007354736328,50.582972764787
2,2015,05,27,01,47,1,0,-4.6580377,-60.875164,36.0,71.0,SW,34.70132064819336,47.655836009459236
5,2015,05,27,14,10,2,0,-2.0711982,-59.45269,180.0,150.0,NE,47.893592834472656,49.894738640499845
1,2015,05,27,14,10,2,1,-2.1789494,-59.362755,174.0,155.0,NE,26.45208168029785,45.76965763782587
3,2015,05,27,14,23,1,0,-2.1789944,-59.45265,174.0,150.0,NE,61.38478088378906,51.61927131575118
1,2015,05,27,14,35,1,0,-2.1969917,-59.524555,173.0,146.0,NE,36.142269134521484,47.9385466056773
5,2015,05,27,14,47,2,0,-2.2868295,-59.542503,168.0,145.0,NE,40.234554290771484,48.683887071428074
10,2015,05,27,14,47,2,1,-2.089261,-60.243683,179.0,106.0,NW,45.74049377441406,49.57511353359793
7,2015,05,27,14,58,5,0,-2.1431758,-59.8302,176.0,129.0,NE,48.445770263671875,49.974393802453285
1,2015,05,27,14,58,5,1,-2.3766737,-59.578434,163.0,143.0,NE,38.31283187866211,48.34380801878309
15,2015,05,27,14,58,5,2,-1.8377585,-59.93808,193.0,123.0,NE,39.88826370239258,48.623822073468304
5,2015,05,27,14,58,5,3,-2.2509842,-60.027958,170.0,118.0,NW,38.330718994140625,48.34705140742135
14,2015,05,27,14,58,5,4,-1.9635173,-59.866173,186.0,127.0,NE,26.660537719726562,45.82420242873597
12,2015,05,27,15,11,8,0,-2.1611464,-59.866154,175.0,127.0,NE,32.03046798706055,47.099312501436785
3,2015,05,27,15,11,8,1,-3.0050385,-61.05347,128.0,61.0,NW,45.40195083618164,49.52349218180244
21,2015,05,27,15,11,8,2,-1.9455564,-59.938076,187.0,123.0,NE,30.950130462646484,46.86089970098125
6,2015,05,27,15,11,8,3,-2.4305723,-59.578415,160.0,143.0,NE,34.325645446777344,47.58019935342121
23,2015,05,27,15,11,8,4,-1.8377596,-59.974026,193.0,121.0,NE,24.06197738647461,45.11160098554708
18,2015,05,27,15,11,8,5,-2.0533323,-60.225697,181.0,107.0,NW,40.424983978271484,48.7166976598962
14,2015,05,27,15,11,8,6,-2.0892274,-60.369522,179.0,99.0,NW,28.81834602355957,46.36500478308872
9,2015,05,27,15,11,8,7,-2.1970246,-60.369553,173.0,99.0,NW,23.456544876098633,44.934524618705645
27,2015,05,27,15,23,8,0,-2.1611528,-59.956043,175.0,122.0,NE,96.94496154785156,54.79470384016426
33,2015,05,27,15,23,8,1,-2.1430933,-60.459427,176.0,94.0,NW,49.77042770385742,50.16184192279037
13,2015,05,27,15,23,8,2,-2.430596,-59.65034,160.0,139.0,NE,35.26536560058594,47.76787420609217
3,2015,05,27,15,23,8,3,-3.5623891,-59.469975,97.0,149.0,SE,45.574424743652344,49.54983908535318
43,2015,05,27,15,23,8,4,-1.9814901,-60.009975,185.0,119.0,NW,39.34892272949219,48.52922550882695
6,2015,05,27,15,23,8,5,-3.3648956,-59.974003,108.0,121.0,SE,29.905542373657227,46.62232688915446
4,2015,05,27,15,23,8,6,-3.5265281,-59.631996,99.0,140.0,SE,63.87616729736328,51.8957215514837
8,2015,05,27,15,23,8,7,-3.0229483,-61.107464,127.0,58.0,NW,23.74796485900879,45.020322318373104
34,2015,05,27,15,35,16,0,-2.2150517,-59.956043,172.0,122.0,NE,51.24604797363281,50.364866017635364
47,2015,05,27,15,35,16,1,-2.1611528,-60.027958,175.0,118.0,NW,59.280113220214844,51.37684434766939
51,2015,05,27,15,35,16,2,-2.1430933,-60.459427,176.0,94.0,NW,50.93849182128906,50.32303727338312
23,2015,05,27,15,35,16,3,-2.3228488,-59.93806,166.0,123.0,NE,33.86211013793945,47.48572424368522
14,2015,05,27,15,35,16,4,-3.0409322,-61.08949,126.0,59.0,NW,30.117172241210938,46.671327039919234
36,2015,05,27,15,35,16,5,-2.1968741,-60.69317,173.0,81.0,NW,47.202003479003906,49.79366687763611
17,2015,05,27,15,35,16,6,-2.933279,-60.94546,132.0,67.0,NW,31.841373443603516,47.05816863340539
5,2015,05,27,15,35,16,7,-3.5983212,-59.469955,95.0,149.0,SE,32.40550231933594,47.18020008243422
3,2015,05,27,15,35,16,8,-3.8498733,-59.52383,81.0,146.0,SE,49.43436050415039,50.1147626827391
60,2015,05,27,15,35,16,9,-1.9635205,-60.08188,186.0,115.0,NW,40.91944885253906,48.801176365135944
40,2015,05,27,15,35,16,10,-2.1791058,-60.171783,174.0,110.0,NW,33.083160400390625,47.32401180574091
12,2015,05,27,15,35,16,11,-3.382862,-59.992,107.0,120.0,SW,29.105579376220703,46.43391993713937
9,2015,05,27,15,35,16,12,-3.5445316,-59.75799,98.0,133.0,SE,49.40664291381836,50.11086548333978
10,2015,05,27,15,35,16,13,-3.4546864,-59.704018,103.0,136.0,SE,22.08635711669922,44.51628539730501
7,2015,05,27,15,35,16,14,-3.5445588,-60.010002,98.0,119.0,SW,49.66754913330078,50.14746363783756
0,2015,05,27,15,35,16,15,-4.460572,-59.289246,47.0,159.0,SE,25.574060440063477,45.53509495224305
25,2015,05,27,15,46,13,0,-2.3947153,-59.992,162.0,120.0,NW,58.621150970458984,51.2991694149532
69,2015,05,27,15,46,13,1,-2.071313,-60.135815,180.0,112.0,NW,77.97637939453125,53.281709014625065
22,2015,05,27,15,46,13,2,-2.9332464,-60.98144,132.0,65.0,NW,41.4813232421875,48.895941585536804
9,2015,05,27,15,46,13,3,-3.84989,-59.559845,81.0,144.0,SE,38.4790153503418,48.37388316035315
6,2015,05,27,15,46,13,4,-3.9216795,-59.41575,77.0,152.0,SE,61.380287170410156,51.618762612106266
45,2015,05,27,15,46,13,5,-2.232924,-60.45946,171.0,94.0,NW,34.28809356689453,47.57259337778733
17,2015,05,27,15,46,13,6,-3.3828607,-60.045994,107.0,117.0,SW,28.189180374145508,46.211619133459834
14,2015,05,27,15,46,13,7,-3.5265794,-60.154003,99.0,111.0,SW,44.873680114746094,49.442166960138785
10,2015,05,27,15,46,13,8,-3.5983562,-59.54196,95.0,145.0,SE,32.961856842041016,47.298486658214756
54,2015,05,27,15,46,13,9,-2.1790962,-60.22572,174.0,107.0,NW,45.2060432434082,49.49344389480053
12,2015,05,27,15,46,13,10,-3.5801485,-60.82006,96.0,74.0,SW,23.107717514038086,44.83041275283796
1,2015,05,27,15,46,13,11,-3.9754086,-59.181595,74.0,165.0,SE,23.944072723388672,45.07746832274411
0,2015,05,27,15,46,13,12,-4.0293913,-59.289604,71.0,159.0,SE,22.268529891967773,44.573364709198486
61,2015,05,27,15,58,20,0,-2.2330072,-60.153812,171.0,111.0,NW,76.11237335205078,53.113584187271954
82,2015,05,27,15,58,20,1,-2.1072407,-60.171776,178.0,110.0,NW,46.53268814086914,49.694430227999305
74,2015,05,27,15,58,20,2,-2.1789396,-60.639225,174.0,84.0,NW,36.71976852416992,48.0486989136245
28,2015,05,27,15,58,20,3,-3.616049,-60.856094,94.0,72.0,SW,43.41735076904297,49.21291308041093
14,2015,05,27,15,58,20,4,-3.9397569,-59.64984,76.0,139.0,SE,34.24913787841797,47.564694258661916
9,2015,05,27,15,58,20,5,-4.101153,-60.820534,67.0,74.0,SW,52.41313934326172,50.52134272516072
1,2015,05,27,15,58,20,6,-4.6581817,-60.71295,36.0,80.0,SW,53.8383674621582,50.70777007388783
34,2015,05,27,15,58,20,7,-3.5625055,-60.19001,97.0,109.0,SW,35.28078079223633,47.77091096231266
72,2015,05,27,15,58,20,8,-2.1788507,-60.78305,174.0,76.0,NW,31.72071075439453,47.03178651396171
37,2015,05,27,15,58,20,9,-2.9511778,-61.017437,131.0,63.0,NW,49.7796745300293,50.163132801012445
38,2015,05,27,15,58,20,10,-2.9327831,-61.395206,132.0,42.0,NW,29.33458137512207,46.48837827523615
30,2015,05,27,15,58,20,11,-3.6163223,-59.54195,94.0,145.0,SE,25.510738372802734,45.51786841809262
22,2015,05,27,15,58,20,12,-3.723777,-60.92821,88.0,68.0,SW,33.47287368774414,47.40538793549655
19,2015,05,27,15,58,20,13,-3.8134756,-61.05434,83.0,61.0,SW,29.633214950561523,46.55876029705147
16,2015,05,27,15,58,20,14,-3.9216795,-59.41575,77.0,152.0,SE,36.566246032714844,48.019585989388645
78,2015,05,27,15,58,20,15,-2.143137,-60.33358,176.0,101.0,NW,29.612701416015625,46.553948399382904
35,2015,05,27,15,58,20,16,-3.004983,-61.107445,128.0,58.0,NW,23.690763473510742,45.003564865386
23,2015,05,27,15,58,20,17,-3.7061174,-60.514107,89.0,91.0,SW,25.039623260498047,45.388344601575064
18,2015,05,27,15,58,20,18,-3.9034662,-59.09162,78.0,170.0,SE,37.03398132324219,48.10790640804072
10,2015,05,27,15,58,20,19,-3.992635,-61.43275,73.0,40.0,SW,23.120407104492188,44.83422758671804
84,2015,05,27,16,11,21,0,-2.1609635,-60.657192,175.0,83.0,NW,82.30470275878906,53.65709436962864
59,2015,05,27,16,11,21,1,-2.2869003,-60.18978,168.0,109.0,NW,51.529483795166016,50.403192626536296
75,2015,05,27,16,11,21,2,-2.1970658,-60.207745,173.0,108.0,NW,33.394771575927734,47.3891555916284
68,2015,05,27,16,11,21,3,-2.2149785,-60.405518,172.0,97.0,NW,42.187870025634766,49.01330154617174
35,2015,05,27,16,11,21,4,-3.5984304,-60.22602,95.0,107.0,SW,88.4647445678711,54.15862360257418
26,2015,05,27,16,11,21,5,-3.72376,-60.946213,88.0,67.0,SW,64.93387603759766,52.00984119798312
14,2015,05,27,16,11,21,6,-3.9577024,-59.59581,75.0,142.0,SE,51.44842529296875,50.39225334286337
76,2015,05,27,16,11,21,7,-2.1788256,-60.819008,174.0,74.0,NW,34.47071075439453,47.60950376869721
8,2015,05,27,16,11,21,8,-4.263186,-59.77582,58.0,132.0,SE,43.28788375854492,49.19216163200132
3,2015,05,27,16,11,21,9,-4.6401863,-60.74898,37.0,78.0,SW,34.43967056274414,47.60324377263621
46,2015,05,27,16,11,21,10,-2.9870367,-61.089436,129.0,59.0,NW,40.0867805480957,48.65831881370835
34,2015,05,27,16,11,21,11,-3.616377,-59.685966,94.0,137.0,SE,39.90129089355469,48.62609109720319
24,2015,05,27,16,11,21,12,-3.723527,-61.162262,88.0,55.0,SW,40.25186538696289,48.686876142607105
18,2015,05,27,16,11,21,13,-3.7771904,-61.34238,85.0,45.0,SW,31.46131706237793,46.974730348638644
97,2015,05,27,16,11,21,14,-1.8018012,-60.24363,195.0,106.0,NW,23.46339988708496,44.93655503437196
44,2015,05,27,16,11,21,15,-3.2390752,-60.333908,115.0,101.0,SW,28.49256134033203,46.286003827362244
43,2015,05,27,16,11,21,16,-3.436745,-60.171986,104.0,110.0,SW,28.233291625976562,46.222484181506985
27,2015,05,27,16,11,21,17,-3.7238889,-60.80218,88.0,75.0,SW,24.45265007019043,45.22351488348217
17,2015,05,27,16,11,21,18,-3.9394302,-59.1276,76.0,168.0,SE,57.07667541503906,51.11363865304664
