,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
4,2014,08,30,09,00,1,0,-1.4245133,-59.7584,216.0,133.0,NE,49.42472839355469,50.113408618876065
5,2014,08,30,09,12,2,0,-1.3706326,-60.081844,219.0,115.0,NW,37.58815002441406,48.211115181805056
2,2014,08,30,09,12,2,1,-1.424522,-59.81231,216.0,130.0,NE,24.681133270263672,45.28814150998629
12,2014,08,30,09,36,1,0,-1.4245347,-59.97403,216.0,121.0,NE,27.369693756103516,46.00661896538612
7,2014,08,30,09,48,2,0,-1.3706177,-60.207623,219.0,108.0,NW,42.705867767333984,49.09810077255153
1,2014,08,30,09,48,2,1,-1.4784325,-60.04591,213.0,117.0,NW,28.352882385253906,46.25185541789892
3,2014,08,30,10,00,1,0,-1.4424503,-60.351387,215.0,100.0,NW,39.31904602050781,48.52394751192759
4,2014,08,30,10,24,1,0,-1.4963673,-60.27952,212.0,104.0,NW,31.521692276000977,46.98805235680666
9,2014,08,30,10,36,2,0,-1.4783969,-60.297485,213.0,103.0,NW,41.94331741333008,48.972904389330324
0,2014,08,30,10,36,2,1,-1.6580278,-60.405354,203.0,97.0,NW,40.75139617919922,48.772579838998226
0,2014,08,30,10,48,1,0,-1.6759678,-60.477245,202.0,93.0,NW,30.105915069580078,46.668729270700084
9,2014,08,30,11,00,2,0,-1.4783264,-60.513123,213.0,91.0,NW,30.68471908569336,46.80105438436748
0,2014,08,30,11,00,2,1,-1.7118348,-60.621037,200.0,85.0,NW,43.174644470214844,49.17396027622501
6,2014,08,30,11,12,1,0,-1.4962344,-60.63892,212.0,84.0,NW,35.138893127441406,47.74290919072588
0,2014,08,30,12,24,1,0,-4.04692,-58.83933,70.0,184.0,SE,56.61894989013672,51.057688920765145
5,2014,08,30,13,00,2,0,-4.029136,-59.001446,71.0,175.0,SE,34.61432647705078,47.63839412560707
3,2014,08,30,13,00,2,1,-4.0648627,-58.821297,69.0,185.0,SE,29.880815505981445,46.61657909347424
4,2014,08,30,13,12,1,0,-4.029208,-59.073486,71.0,171.0,SE,40.229705810546875,48.68304966383089
12,2014,08,30,13,24,1,0,-4.065222,-59.1635,69.0,166.0,SE,40.30550003051758,48.696128970797105
3,2014,08,30,13,36,1,0,-4.1730905,-59.253464,63.0,161.0,SE,69.31110382080078,52.46314500146627
3,2014,08,30,13,48,1,0,-4.209076,-59.32549,61.0,157.0,SE,68.05268096923828,52.33582378261821
5,2014,08,30,14,00,1,0,-4.19118,-59.433582,62.0,151.0,SE,32.06417465209961,47.10662100367736
7,2014,08,30,14,12,1,0,-4.209177,-59.487614,61.0,148.0,SE,44.682594299316406,49.41251404598896
4,2014,08,30,14,24,2,0,-4.263111,-59.55964,58.0,144.0,SE,41.551658630371094,48.90771378596621
17,2014,08,30,14,24,2,1,-4.0295253,-59.505726,71.0,147.0,SE,21.85124969482422,44.441920432679616
11,2014,08,30,14,36,1,0,-4.1912622,-59.595703,62.0,142.0,SE,68.42384338378906,52.373619395999896
14,2014,08,30,14,48,1,0,-4.1912837,-59.649746,62.0,139.0,SE,68.7961654663086,52.41132767463302
8,2014,08,30,15,00,2,0,-4.209268,-59.703777,61.0,136.0,SE,33.66517639160156,47.445194265974244
0,2014,08,30,15,00,2,1,-4.3709836,-59.77579,52.0,132.0,SE,28.270275115966797,46.23158051511939
14,2014,08,30,15,12,4,0,-4.352915,-59.505543,53.0,147.0,SE,81.11520385742188,53.55593618037442
2,2014,08,30,15,12,4,1,-4.388961,-59.82984,51.0,129.0,SE,29.551036834716797,46.53946352854749
18,2014,08,30,15,12,4,2,-4.2092915,-59.793846,61.0,131.0,SE,28.178770065307617,46.2090524892874
0,2014,08,30,15,12,4,3,-4.4244847,-59.109093,49.0,169.0,SE,21.99297523498535,44.486843719714706
6,2014,08,30,15,24,4,0,-4.370899,-59.54157,52.0,145.0,SE,84.49092864990234,53.83926129296675
17,2014,08,30,15,24,4,1,-3.0235286,-60.11794,127.0,113.0,NW,69.5099105834961,52.4830476340815
24,2014,08,30,15,24,4,2,-1.6040205,-59.32707,206.0,157.0,NE,38.207855224609375,48.32474250877336
1,2014,08,30,15,24,4,3,-4.406937,-59.90191,50.0,125.0,SE,28.413707733154297,46.26674649971725
18,2014,08,30,15,36,5,0,-4.3709164,-59.577602,52.0,143.0,SE,76.53063201904297,53.15166475525001
13,2014,08,30,15,36,5,1,-4.388635,-59.19922,51.0,164.0,SE,78.44921112060547,53.32371724803363
40,2014,08,30,15,36,5,2,-1.6040392,-59.36301,206.0,155.0,NE,45.21757507324219,49.49521624947813
36,2014,08,30,15,36,5,3,-3.0414925,-60.135933,126.0,112.0,NW,36.67815399169922,48.04081946935203
2,2014,08,30,15,36,5,4,-4.478781,-59.775764,46.0,132.0,SE,54.229496002197266,50.7580690480071
6,2014,08,30,15,48,10,0,-4.603968,-58.946693,39.0,178.0,SE,96.05999755859375,54.73098109688241
29,2014,08,30,15,48,10,1,-4.388898,-59.61363,51.0,141.0,SE,55.23158645629883,50.88530024389378
45,2014,08,30,15,48,10,2,-2.3223908,-61.016888,166.0,63.0,NW,32.09096145629883,47.112423619091565
20,2014,08,30,15,48,10,3,-4.478789,-59.811802,46.0,130.0,SE,53.57666778564453,50.6739111415579
37,2014,08,30,15,48,10,4,-3.0594532,-60.17192,125.0,110.0,NW,90.02774810791016,54.2803221508366
41,2014,08,30,15,48,10,5,-2.7899735,-59.956024,140.0,122.0,NE,84.26748657226562,53.820860604779064
