,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
40,2014,01,05,00,00,11,0,-4.0654483,-60.496304,69.0,92.0,SW,106.50689697265625,55.44834366716651
15,2014,01,05,00,00,11,1,-4.4068966,-60.280293,50.0,104.0,SW,43.05336380004883,49.15441337990521
3,2014,01,05,00,00,11,2,-4.730113,-60.62289,32.0,85.0,SW,36.90687942504883,48.084017172525684
67,2014,01,05,00,00,11,3,-3.4536774,-61.449913,103.0,39.0,SW,56.14255142211914,50.99897428374832
86,2014,01,05,00,00,11,4,-3.1661708,-61.50348,119.0,36.0,SW,24.66703224182129,45.28417038023437
78,2014,01,05,00,00,11,5,-3.2018797,-61.647484,117.0,28.0,SW,35.406009674072266,47.79553169561618
59,2014,01,05,00,00,11,6,-3.6508203,-61.738255,92.0,23.0,SW,35.809173583984375,47.87420873000119
34,2014,01,05,00,00,11,7,-4.154931,-59.037327,64.0,173.0,SE,38.2417106628418,48.33089693732389
63,2014,01,05,00,00,11,8,-3.5624394,-59.57798,97.0,143.0,SE,47.646732330322266,49.8588299016408
61,2014,01,05,00,00,11,9,-3.6522846,-59.613945,92.0,141.0,SE,32.566429138183594,47.21462221926516
35,2014,01,05,00,00,11,10,-4.154795,-58.911236,64.0,180.0,SE,22.336153030395508,44.59443397919927
74,2014,01,05,00,12,10,0,-4.2628117,-59.12728,58.0,168.0,SE,48.84618377685547,50.03159018225525
38,2014,01,05,00,12,10,1,-4.4245186,-59.14513,49.0,167.0,SE,41.029449462890625,48.81983099025216
82,2014,01,05,00,12,10,2,-4.101371,-60.514336,67.0,91.0,SW,90.42681121826172,54.311055417303535
11,2014,01,05,00,12,10,3,-4.7121077,-60.676952,33.0,82.0,SW,31.269737243652344,46.93228766747075
52,2014,01,05,00,12,10,4,-4.3530173,-60.208202,53.0,108.0,SW,54.90787124633789,50.84445366276022
41,2014,01,05,00,12,10,5,-4.4068847,-60.316326,50.0,102.0,SW,31.00336265563965,46.87284076306621
114,2014,01,05,00,12,10,6,-3.399596,-61.575817,106.0,32.0,SW,35.90982437133789,47.89371245380805
104,2014,01,05,00,12,10,7,-3.58042,-59.613976,96.0,141.0,SE,67.89159393310547,52.31935603656453
100,2014,01,05,00,12,10,8,-3.7421286,-59.649918,87.0,139.0,SE,63.03635787963867,51.80375775665095
79,2014,01,05,00,12,10,9,-4.191147,-60.604458,62.0,86.0,SW,30.619997024536133,46.786382263202455
21,2014,01,05,00,24,10,0,-4.155248,-60.550396,64.0,89.0,SW,88.66950225830078,54.17468828594862
66,2014,01,05,00,24,10,1,-3.345619,-61.629723,109.0,29.0,SW,39.540771484375,48.563022174689266
46,2014,01,05,00,24,10,2,-3.7780836,-59.721924,85.0,135.0,SE,61.2972297668457,51.60935351979041
55,2014,01,05,00,24,10,3,-3.6163714,-59.667965,94.0,138.0,SE,63.94353103637695,51.903045794172186
3,2014,01,05,00,24,10,4,-4.586226,-59.162983,40.0,166.0,SE,31.03523826599121,46.8799812995428
11,2014,01,05,00,24,10,5,-4.406616,-59.21722,50.0,163.0,SE,24.123472213745117,45.12933704744631
10,2014,01,05,00,24,10,6,-4.4248567,-60.298317,49.0,103.0,SW,28.72891616821289,46.343407829222016
0,2014,01,05,00,24,10,7,-4.712034,-60.767075,33.0,77.0,SW,24.813798904418945,45.32539208950296
53,2014,01,05,00,24,10,8,-3.6881948,-59.55992,90.0,144.0,SE,32.77364730834961,47.258696368893425
13,2014,01,05,00,24,10,9,-4.208881,-59.09131,61.0,170.0,SE,24.655784606933594,45.281001194911745
7,2014,01,05,00,36,8,0,-4.2449946,-60.676556,59.0,82.0,SW,69.09049224853516,52.440992547195016
62,2014,01,05,00,36,8,1,-3.3815467,-61.629784,107.0,29.0,SW,41.349918365478516,48.87389446046954
33,2014,01,05,00,36,8,2,-3.7601266,-59.75794,86.0,133.0,SE,61.46754455566406,51.62863379189322
2,2014,01,05,00,36,8,3,-4.3529243,-60.46044,53.0,94.0,SW,33.05004119873047,47.317052039750735
50,2014,01,05,00,36,8,4,-3.4547272,-59.974003,103.0,121.0,SE,22.346580505371094,44.59767717911365
48,2014,01,05,00,36,8,5,-3.5972285,-61.55814,95.0,33.0,SW,22.14487075805664,44.53467035660404
40,2014,01,05,00,36,8,6,-3.68821,-59.59593,90.0,142.0,SE,21.95073890686035,44.473486261704835
0,2014,01,05,00,36,8,7,-4.7120185,-60.7851,33.0,76.0,SW,22.327966690063477,44.591886765913806
23,2014,01,05,00,48,7,0,-4.2808995,-60.712616,57.0,80.0,SW,114.67677307128906,55.9619073756204
71,2014,01,05,00,48,7,1,-3.6882236,-59.631935,90.0,140.0,SE,78.05790710449219,53.28897040078828
