,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
3,2014,04,24,07,48,2,0,-2.5560043,-59.038857,153.0,173.0,NE,29.589731216430664,46.54855627964189
0,2014,04,24,07,48,2,1,-2.6276395,-58.804993,149.0,186.0,NE,30.983156204223633,46.868310461538165
8,2014,04,24,08,12,6,0,-4.3163505,-58.802933,55.0,186.0,SE,30.240299224853516,46.69967730308101
1,2014,04,24,08,12,6,1,-4.5140567,-58.87473,44.0,182.0,SE,27.143754959106445,45.94901877345569
12,2014,04,24,08,12,6,2,-2.6457155,-58.912888,148.0,180.0,NE,24.039457321166992,45.10509450797909
3,2014,04,24,08,12,6,3,-4.388385,-58.94697,51.0,178.0,SE,35.294368743896484,47.773586656536736
14,2014,04,24,08,12,6,4,-1.4783663,-59.578697,213.0,143.0,NE,26.257083892822266,45.71824382482974
13,2014,04,24,08,12,6,5,-1.8914847,-59.344913,190.0,156.0,NE,27.587602615356445,46.06172334195974
12,2014,04,24,08,24,5,0,-1.5322813,-59.632595,210.0,140.0,NE,41.17696762084961,48.84476973076347
3,2014,04,24,08,24,5,1,-4.514121,-58.92879,44.0,179.0,SE,27.247758865356445,45.97559255275556
7,2014,04,24,08,24,5,2,-2.6816976,-58.96681,146.0,177.0,NE,25.294790267944336,45.45879728146589
4,2014,04,24,08,24,5,3,-4.406429,-59.01902,50.0,174.0,SE,23.837465286254883,45.046461134323565
6,2014,04,24,08,24,5,4,-4.334405,-58.874973,54.0,182.0,SE,24.447816848754883,45.222141290769706
10,2014,04,24,08,36,3,0,-1.5502617,-59.6865,209.0,137.0,NE,34.867523193359375,47.689037532017934
2,2014,04,24,08,36,3,1,-4.532206,-59.036892,43.0,173.0,SE,26.350448608398438,45.74290817013399
6,2014,04,24,08,36,3,2,-4.388519,-59.073097,51.0,171.0,SE,27.979814529418945,46.159817258165276
10,2014,04,24,08,48,3,0,-1.5323108,-59.758385,210.0,133.0,NE,27.841772079467773,46.12544993892164
5,2014,04,24,08,48,3,1,-4.3346395,-59.09117,54.0,170.0,SE,36.02726745605469,47.91640113477609
6,2014,04,24,08,48,3,2,-2.6638424,-59.092724,147.0,170.0,NE,22.949283599853516,44.782606082377626
17,2014,04,24,09,00,5,0,-1.7478945,-59.704433,198.0,136.0,NE,37.826385498046875,48.255017464587866
24,2014,04,24,09,00,5,1,-1.4245301,-59.884186,216.0,126.0,NE,28.864450454711914,46.376112651931166
4,2014,04,24,09,00,5,2,-4.334707,-59.16324,54.0,166.0,SE,36.10994338989258,47.93232887787656
0,2014,04,24,09,00,5,3,-4.4784484,-59.181114,46.0,165.0,SE,27.434417724609375,46.023031909409895
5,2014,04,24,09,00,5,4,-1.8916394,-59.776306,190.0,132.0,NE,22.08013916015625,44.51432885597288
