,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
14,2015,03,07,18,00,15,0,-3.5804834,-59.865993,96.0,127.0,SE,87.02662658691406,54.04473434530856
32,2015,03,07,18,00,15,1,-2.556254,-60.58547,153.0,87.0,NW,59.407554626464844,51.391766773030085
7,2015,03,07,18,00,15,2,-3.5983393,-60.478043,95.0,93.0,SW,56.35626983642578,51.025375794771506
31,2015,03,07,18,00,15,3,-2.574371,-60.11789,152.0,113.0,NW,41.99312973022461,48.98115185469592
38,2015,03,07,18,00,15,4,-2.053263,-60.459396,181.0,94.0,NW,48.67316818237305,50.00693380944858
35,2015,03,07,18,00,15,5,-2.3048787,-59.88412,167.0,126.0,NE,22.73560333251953,44.717603693039074
19,2015,03,07,18,00,15,6,-3.1489127,-60.891674,120.0,70.0,SW,34.79309844970703,47.674189651756826
1,2015,03,07,18,00,15,7,-3.759673,-60.964256,86.0,66.0,SW,24.473352432250977,45.229395386564846
40,2015,03,07,18,00,15,8,-1.8375356,-59.255066,193.0,161.0,NE,23.4758358001709,44.94023696807399
39,2015,03,07,18,00,15,9,-1.9993341,-59.45272,184.0,150.0,NE,23.451644897460938,44.93307290891983
36,2015,03,07,18,00,15,10,-2.16102,-60.549324,175.0,89.0,NW,27.30770492553711,45.99086317934628
33,2015,03,07,18,00,15,11,-2.466563,-60.189808,158.0,109.0,NW,26.587621688842773,45.805171806832575
22,2015,03,07,18,00,15,12,-2.8966303,-61.557064,134.0,33.0,NW,22.757183074951172,44.72419600940533
21,2015,03,07,18,00,15,13,-3.0055695,-59.97401,128.0,121.0,NE,33.58176040649414,47.427955296961
18,2015,03,07,18,00,15,14,-3.490608,-60.315994,101.0,102.0,SW,29.90761375427246,46.62280816878173
23,2015,03,07,18,12,20,0,-3.5804899,-59.937996,96.0,123.0,SE,40.8817253112793,48.794767409905816
12,2015,03,07,18,12,20,1,-3.6342533,-60.51407,93.0,91.0,SW,67.78807830810547,52.308753116269486
46,2015,03,07,18,12,20,2,-2.5562725,-60.5495,153.0,89.0,NW,77.47637176513672,53.237008347374335
32,2015,03,07,18,12,20,3,-3.148881,-60.92766,120.0,68.0,SW,52.68843460083008,50.55774468724663
42,2015,03,07,18,12,20,4,-2.574376,-60.06394,152.0,116.0,NW,46.6560173034668,49.71282257056109
3,2015,03,07,18,12,20,5,-3.7776206,-60.98228,85.0,65.0,SW,49.43798065185547,50.11527152803332
59,2015,03,07,18,12,20,6,-1.8375672,-59.30899,193.0,158.0,NE,35.53635025024414,47.82106510352779
10,2015,03,07,18,12,20,7,-3.6523526,-60.082012,92.0,115.0,SW,73.64728546142578,52.88480786017439
58,2015,03,07,18,12,20,8,-2.1789682,-60.58529,174.0,87.0,NW,24.62298583984375,45.271751402006885
51,2015,03,07,18,12,20,9,-2.4845223,-60.225777,157.0,107.0,NW,34.49230194091797,47.61385482384043
50,2015,03,07,18,12,20,10,-2.4842927,-60.74728,157.0,78.0,NW,62.899681091308594,51.7886750530777
36,2015,03,07,18,12,20,11,-2.682006,-60.60352,146.0,86.0,NW,31.526966094970703,46.989214831906565
56,2015,03,07,18,12,20,12,-2.1970747,-59.830193,173.0,129.0,NE,26.84225082397461,45.87140284070814
55,2015,03,07,18,12,20,13,-2.2689488,-59.920082,169.0,124.0,NE,22.132417678833008,44.530761677334425
54,2015,03,07,18,12,20,14,-2.2868364,-59.560482,168.0,144.0,NE,27.415748596191406,46.01830169964124
52,2015,03,07,18,12,20,15,-2.4485097,-60.477524,159.0,93.0,NW,32.566226959228516,47.2145790801286
34,2015,03,07,18,12,20,16,-2.951576,-60.441753,131.0,95.0,NW,39.26227951049805,48.51390812460964
2,2015,03,07,18,12,20,17,-3.9037342,-60.532227,78.0,90.0,SW,29.31191062927246,46.483006002159534
1,2015,03,07,18,12,20,18,-3.974724,-61.3967,74.0,42.0,SW,22.761899948120117,44.72563611714768
0,2015,03,07,18,12,20,19,-4.1374454,-59.937965,65.0,123.0,SE,29.199487686157227,46.456303663635445
15,2015,03,07,18,24,18,0,-3.6701658,-60.550095,91.0,89.0,SW,78.13938903808594,53.296220135982104
48,2015,03,07,18,24,18,1,-2.5382578,-60.639412,154.0,84.0,NW,55.12827682495117,50.872290639976256
7,2015,03,07,18,24,18,2,-3.759618,-61.01827,86.0,63.0,SW,61.870506286621094,51.67403867453052
29,2015,03,07,18,24,18,3,-3.598457,-59.955997,95.0,122.0,SE,41.301334381103516,48.86572528870671
18,2015,03,07,18,24,18,4,-3.670315,-60.118023,91.0,113.0,SW,42.66440963745117,49.09135180501825
53,2015,03,07,18,24,18,5,-2.3767488,-59.97402,163.0,121.0,NE,61.899288177490234,51.67727043340356
50,2015,03,07,18,24,18,6,-2.4665768,-59.90209,158.0,125.0,NE,39.26723098754883,48.514784391032144
34,2015,03,07,18,24,18,7,-3.490656,-59.902004,101.0,125.0,SE,75.75349426269531,53.08074268032841
1,2015,03,07,18,24,18,8,-4.101268,-60.67644,67.0,82.0,SW,32.836727142333984,47.272057783755784
57,2015,03,07,18,24,18,9,-2.1072407,-59.812225,178.0,130.0,NE,22.55199432373047,44.66125921348681
56,2015,03,07,18,24,18,10,-2.2148812,-60.621265,172.0,85.0,NW,37.812416076660156,48.25245080617813
55,2015,03,07,18,24,18,11,-2.3228328,-59.794216,166.0,131.0,NE,28.000253677368164,46.1648914125051
52,2015,03,07,18,24,18,12,-2.43029,-60.8911,160.0,70.0,NW,27.910221099853516,46.142512387145686
36,2015,03,07,18,24,18,13,-2.9515681,-60.459743,131.0,94.0,NW,29.16706657409668,46.4485840033928
35,2015,03,07,18,24,18,14,-3.1488647,-60.945656,120.0,67.0,SW,22.53101348876953,44.654791597806884
33,2015,03,07,18,24,18,15,-3.4906592,-60.028,101.0,118.0,SW,24.072872161865234,45.11474650923076
3,2015,03,07,18,24,18,16,-3.9755664,-60.5863,74.0,87.0,SW,30.96613311767578,46.86449157918729
2,2015,03,07,18,24,18,17,-4.0468297,-58.76729,70.0,188.0,SE,39.67258834838867,48.586148532011165
37,2015,03,07,19,12,21,0,-2.4306474,-60.027966,160.0,118.0,NW,45.17645263671875,49.48889397392112
43,2015,03,07,19,12,21,1,-2.3405545,-60.76517,165.0,77.0,NW,65.62067413330078,52.08295095920528
28,2015,03,07,19,12,21,2,-2.4665046,-60.405598,158.0,97.0,NW,30.8824520111084,46.84568836036647
46,2015,03,07,19,12,21,3,-2.322845,-60.099884,166.0,114.0,NW,30.327823638916016,46.71975989159538
33,2015,03,07,19,12,21,4,-2.4304519,-60.657333,160.0,83.0,NW,44.0386848449707,49.31164941077202
16,2015,03,07,19,12,21,5,-2.6818645,-60.819347,146.0,74.0,NW,34.496456146240234,47.614691666711806
19,2015,03,07,19,12,21,6,-2.6102197,-60.44162,150.0,95.0,NW,28.17144012451172,46.20724473575601
15,2015,03,07,19,12,21,7,-2.7000184,-60.513596,145.0,91.0,NW,32.313106536865234,47.16035935646086
0,2015,03,07,19,12,21,8,-4.1374426,-59.90194,65.0,125.0,SE,34.61440658569336,47.638410207133866
54,2015,03,07,19,12,21,9,-1.7474536,-61.070374,198.0,60.0,NW,26.510351181030273,45.78494765014579
52,2015,03,07,19,12,21,10,-2.1251538,-60.38751,177.0,98.0,NW,53.00536346435547,50.599417026515276
11,2015,03,07,19,12,21,11,-3.0229096,-61.143444,127.0,56.0,NW,25.231647491455078,45.4414296933956
8,2015,03,07,19,12,21,12,-3.7061832,-60.37008,89.0,99.0,SW,23.372894287109375,44.909699873591606
3,2015,03,07,19,12,21,13,-4.0473437,-60.71242,70.0,80.0,SW,59.10493850708008,51.35628027389208
55,2015,03,07,19,12,21,14,-1.4963136,-60.45922,212.0,94.0,NW,27.984052658081055,46.160869706318024
39,2015,03,07,19,12,21,15,-2.39471,-59.884113,162.0,126.0,NE,26.199708938598633,45.703043422602974
26,2015,03,07,19,12,21,16,-2.4661298,-60.999023,158.0,64.0,NW,28.807395935058594,46.36236398380262
12,2015,03,07,19,12,21,17,-2.9508843,-58.696712,131.0,192.0,NE,22.570592880249023,44.666987431783
9,2015,03,07,19,12,21,18,-3.2748492,-60.65784,113.0,83.0,SW,25.233110427856445,45.441832569530376
6,2015,03,07,19,12,21,19,-3.7601173,-60.26207,86.0,105.0,SW,22.13932228088379,44.532929113697165
5,2015,03,07,19,12,21,20,-3.8317537,-60.712246,82.0,80.0,SW,25.102766036987305,45.40584521087957
13,2015,03,07,19,24,23,0,-2.7539487,-60.441673,142.0,95.0,NW,127.72845458984375,56.71090247821293
32,2015,03,07,19,24,23,1,-2.4485018,-60.495502,159.0,92.0,NW,63.111331939697266,51.81201749079587
49,2015,03,07,19,24,23,2,-2.3584557,-60.855087,164.0,72.0,NW,47.235233306884766,49.798556993262544
40,2015,03,07,19,24,23,3,-2.3944986,-60.69328,162.0,81.0,NW,39.571128845214844,48.56835498955634
2,2015,03,07,19,24,23,4,-4.04733,-60.73043,70.0,79.0,SW,36.83685302734375,48.070820297893775
64,2015,03,07,19,24,23,5,-1.9274261,-60.621128,188.0,85.0,NW,35.340702056884766,47.782702719621895
55,2015,03,07,19,24,23,6,-2.34078,-60.279694,165.0,104.0,NW,64.76715087890625,51.991976640881525
30,2015,03,07,19,24,23,7,-2.4845376,-60.135864,157.0,112.0,NW,59.31877517700195,51.38137475777732
25,2015,03,07,19,24,23,8,-2.592344,-60.02797,151.0,118.0,NW,136.42869567871094,57.16879159017682
38,2015,03,07,19,24,23,9,-2.412681,-59.956036,161.0,122.0,NE,25.202198028564453,45.43331467266686
9,2015,03,07,19,24,23,10,-3.3099368,-61.467697,111.0,38.0,SW,28.605194091796875,46.31341833878511
65,2015,03,07,19,24,23,11,-1.5322247,-60.51314,210.0,91.0,NW,27.070432662963867,45.930223110149214
61,2015,03,07,19,24,23,12,-2.1070228,-60.729076,178.0,79.0,NW,31.191152572631836,46.91480272566114
60,2015,03,07,19,24,23,13,-2.1067076,-61.12458,178.0,57.0,NW,22.57879066467285,44.6695107903221
58,2015,03,07,19,24,23,14,-2.3223746,-61.034866,166.0,62.0,NW,37.30656051635742,48.158863333360564
57,2015,03,07,19,24,23,15,-2.3408072,-60.135845,165.0,112.0,NW,26.365854263305664,45.746969511763695
27,2015,03,07,19,24,23,16,-2.55637,-60.297726,153.0,103.0,NW,33.26850128173828,47.36283174391918
20,2015,03,07,19,24,23,17,-2.6462288,-60.171852,148.0,110.0,NW,31.981218338012695,47.088620026351435
10,2015,03,07,19,24,23,18,-2.987484,-59.48826,129.0,148.0,NE,39.02411651611328,48.47162923127587
7,2015,03,07,19,24,23,19,-3.4905152,-59.45201,101.0,150.0,SE,22.24236488342285,44.56519533299792
6,2015,03,07,19,24,23,20,-3.795822,-60.71222,84.0,80.0,SW,42.62425994873047,49.084809584717554
5,2015,03,07,19,24,23,21,-3.8318799,-59.469822,82.0,149.0,SE,24.5695858001709,45.256665318299824
0,2015,03,07,19,24,23,22,-4.137444,-59.919952,65.0,124.0,SE,30.76176643371582,46.81848028222059
35,2015,03,07,19,36,14,0,-2.412585,-60.459526,161.0,94.0,NW,151.73988342285156,57.90789589380626
9,2015,03,07,19,36,14,1,-2.753941,-60.45966,142.0,94.0,NW,71.93110656738281,52.72096781925007
45,2015,03,07,19,36,14,2,-2.3404763,-60.873055,165.0,71.0,NW,75.75698852539062,53.081063194442926
55,2015,03,07,19,36,14,3,-2.0531254,-60.729046,181.0,79.0,NW,46.22758865356445,49.648719798951355
18,2015,03,07,19,36,14,4,-2.6642046,-60.099915,147.0,114.0,NW,61.06002426147461,51.58241151703063
58,2015,03,07,19,36,14,5,-2.0169954,-60.998672,183.0,64.0,NW,35.62999725341797,47.83935257860612
22,2015,03,07,19,36,14,6,-2.5024955,-60.189816,156.0,109.0,NW,39.32487106323242,48.524976874252594
50,2015,03,07,19,36,14,7,-2.1431782,-60.135826,176.0,112.0,NW,26.162633895874023,45.6932033805937
44,2015,03,07,19,36,14,8,-2.3403232,-61.052864,165.0,61.0,NW,25.620742797851562,45.54776742349496
33,2015,03,07,19,36,14,9,-2.4301665,-58.949043,160.0,178.0,NE,27.61762809753418,46.069281989482775
0,2015,03,07,19,36,14,10,-3.723794,-60.910206,88.0,69.0,SW,42.468597412109375,49.05938664485612
43,2015,03,07,19,36,14,11,-2.3587654,-60.189793,164.0,109.0,NW,25.370100021362305,45.47945482746702
19,2015,03,07,19,36,14,12,-2.5922804,-60.369675,151.0,99.0,NW,26.008180618286133,45.6520595171408
2,2015,03,07,19,36,14,13,-2.9335494,-59.416325,132.0,152.0,NE,22.74993324279785,44.721981982321864
26,2015,03,07,20,48,14,0,-2.2143288,-61.286484,172.0,48.0,NW,50.14634704589844,50.214128787853156
5,2015,03,07,20,48,14,1,-3.5072937,-58.354008,100.0,211.0,SE,29.72433853149414,46.58009513833791
20,2015,03,07,20,48,14,2,-2.735449,-61.161133,143.0,55.0,NW,34.16868209838867,47.54835160761708
16,2015,03,07,20,48,14,3,-2.878818,-61.449104,135.0,39.0,NW,42.448848724365234,49.056154613123866
9,2015,03,07,20,48,14,4,-3.2389612,-60.58584,115.0,87.0,SW,35.09618377685547,47.734458285160656
23,2015,03,07,20,48,14,5,-2.376032,-61.26867,163.0,49.0,NW,26.280141830444336,45.72434323222156
13,2015,03,07,20,48,14,6,-3.0773308,-59.5242,124.0,146.0,NE,51.361854553222656,50.38055110343496
1,2015,03,07,20,48,14,7,-4.011463,-60.64035,72.0,84.0,SW,22.890769958496094,44.764866371614104
29,2015,03,07,20,48,14,8,-2.0533204,-60.27963,181.0,104.0,NW,30.892921447753906,46.848043638647894
15,2015,03,07,20,48,14,9,-3.0593014,-59.398266,125.0,153.0,NE,29.2956600189209,46.47915254745746
12,2015,03,07,20,48,14,10,-3.0949683,-59.038395,123.0,173.0,NE,24.376134872436523,45.20173746319735
11,2015,03,07,20,48,14,11,-3.1310737,-59.25428,121.0,161.0,NE,25.413105010986328,45.49122365325307
