,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
6,2014,02,22,10,36,1,0,-1.8377298,-59.72239,193.0,135.0,NE,27.502050399780273,46.040141134499976
1,2014,02,22,11,12,2,0,-1.6041849,-60.17171,206.0,110.0,NW,27.969135284423828,46.15716459012041
3,2014,02,22,11,12,2,1,-1.4963845,-60.18967,212.0,109.0,NW,24.135086059570312,45.132681584495664
0,2014,02,22,13,00,1,0,-3.094935,-59.00241,123.0,175.0,NE,38.40624237060547,48.36072904934413
9,2014,02,22,13,12,4,0,-2.9871593,-59.0205,129.0,174.0,NE,40.33982849121094,48.702044715592294
2,2014,02,22,13,12,4,1,-3.0232124,-59.1644,127.0,166.0,NE,27.971355438232422,46.15771614798405
16,2014,02,22,13,12,4,2,-2.646185,-60.351707,148.0,100.0,NW,24.035600662231445,45.10397963418423
15,2014,02,22,13,12,4,3,-2.825679,-59.290466,138.0,159.0,NE,48.00466537475586,49.91083510400017
14,2014,02,22,13,24,7,0,-3.005157,-59.056465,128.0,172.0,NE,33.77811050415039,47.468465590963476
3,2014,02,22,13,24,7,1,-3.1130686,-59.200314,122.0,164.0,NE,30.716073989868164,46.80815123761139
24,2014,02,22,13,24,7,2,-2.8796105,-59.3444,135.0,156.0,NE,23.05729103088379,44.815232457440466
0,2014,02,22,13,24,7,3,-3.2026925,-58.96632,117.0,177.0,SE,31.716461181640625,47.03085554383481
27,2014,02,22,13,24,7,4,-2.628193,-60.42364,149.0,96.0,NW,22.177961349487305,44.54504591303704
26,2014,02,22,13,24,7,5,-2.6821384,-60.279774,146.0,104.0,NW,27.445756912231445,46.02590335606469
1,2014,02,22,13,24,7,6,-3.1848593,-59.11029,118.0,169.0,SE,26.976430892944336,45.906051796004164
19,2014,02,22,13,36,6,0,-3.0411193,-59.09242,126.0,170.0,NE,37.90113067626953,48.26873461497439
4,2014,02,22,13,36,6,1,-3.1849177,-59.182266,118.0,165.0,SE,51.06056213378906,50.339669424016776
30,2014,02,22,13,36,6,2,-2.9335396,-59.398335,132.0,153.0,NE,44.250431060791016,49.34498004763504
11,2014,02,22,13,36,6,3,-3.0592585,-59.326298,125.0,157.0,NE,42.27116012573242,49.02700663088542
36,2014,02,22,13,36,6,4,-2.6461444,-60.459618,148.0,94.0,NW,27.8135986328125,46.1184148882908
37,2014,02,22,13,36,6,5,-2.6282349,-60.297745,149.0,103.0,NW,26.31050682067871,45.73236738069997
21,2014,02,22,14,00,8,0,-2.9336243,-59.578236,132.0,143.0,NE,62.14142990112305,51.70439983403834
4,2014,02,22,14,00,8,1,-3.2030082,-59.362198,117.0,155.0,SE,51.408058166503906,50.38679915019898
