,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
90,2014,03,02,00,00,17,0,-2.7001388,-60.081932,145.0,115.0,NW,77.68560791015625,53.25574905351238
203,2014,03,02,00,00,17,1,-2.5025125,-60.027966,156.0,118.0,NW,66.19490814208984,52.14349329804543
12,2014,03,02,00,00,17,2,-3.759916,-59.30782,86.0,158.0,SE,70.31312561035156,52.56288241967306
52,2014,03,02,00,00,17,3,-3.2747602,-59.20019,113.0,164.0,SE,40.56276321411133,48.74034047368851
288,2014,03,02,00,00,17,4,-1.7478986,-59.72241,198.0,135.0,NE,35.696563720703125,47.85232253870855
232,2014,03,02,00,00,17,5,-2.466511,-60.387615,158.0,98.0,NW,40.39708709716797,48.711900767425426
77,2014,03,02,00,00,17,6,-2.754008,-60.261806,142.0,105.0,NW,124.0285415649414,56.50664614734188
100,2014,03,02,00,00,17,7,-2.6821048,-60.387688,146.0,98.0,NW,42.1630744934082,49.00921630418436
278,2014,03,02,00,00,17,8,-2.2509797,-60.099876,170.0,114.0,NW,36.174434661865234,47.944727998897186
68,2014,03,02,00,00,17,9,-2.861785,-59.650215,136.0,139.0,NE,70.34947967529297,52.56647419051922
58,2014,03,02,00,00,17,10,-2.987508,-60.44177,129.0,95.0,NW,64.04207611083984,51.913746395021164
3,2014,03,02,00,00,17,11,-3.9396663,-59.45175,76.0,150.0,SE,34.76078796386719,47.667733757512735
107,2014,03,02,00,00,17,12,-2.6821737,-59.92006,146.0,124.0,NE,43.331092834472656,49.19909423380779
67,2014,03,02,00,00,17,13,-2.879696,-59.506298,135.0,147.0,NE,37.11132049560547,48.12240247979161
71,2014,03,02,00,00,17,14,-2.8615866,-59.254467,136.0,161.0,NE,29.6148681640625,46.554456814894145
63,2014,03,02,00,00,17,15,-2.8977463,-59.75814,134.0,133.0,NE,24.84994125366211,45.33550581871327
0,2014,03,02,00,00,17,16,-4.4961967,-61.019146,45.0,63.0,SW,26.019855499267578,45.65517804282847
109,2014,03,02,00,12,17,0,-2.7540376,-60.081936,142.0,115.0,NW,64.16963958740234,51.92757355755582
222,2014,03,02,00,12,17,1,-2.5204618,-60.189816,155.0,109.0,NW,61.545780181884766,51.63747245854259
241,2014,03,02,00,12,17,2,-2.5025125,-59.956036,156.0,122.0,NE,60.2305793762207,51.487372609457196
28,2014,03,02,00,12,17,3,-3.7778943,-59.325813,85.0,157.0,SE,91.142333984375,54.36582229034634
298,2014,03,02,00,12,17,4,-1.8377256,-59.70442,193.0,136.0,NE,43.95307159423828,49.29812764442177
77,2014,03,02,00,12,17,5,-3.2028835,-59.18225,117.0,165.0,SE,63.547607421875,51.85988721963863
101,2014,03,02,00,12,17,6,-2.7719743,-60.26181,141.0,105.0,NW,58.87555694580078,51.32926041195213
82,2014,03,02,00,12,17,7,-3.0234404,-60.441784,127.0,95.0,NW,147.93548583984375,57.731457754074704
12,2014,03,02,00,12,17,8,-4.4244313,-60.928963,49.0,68.0,SW,43.910430908203125,49.29138314074922
6,2014,03,02,00,12,17,9,-4.496217,-61.001125,45.0,64.0,SW,33.380428314208984,47.38617043569123
272,2014,03,02,00,12,17,10,-2.448557,-60.351646,159.0,100.0,NW,32.58454895019531,47.218487375456455
97,2014,03,02,00,12,17,11,-2.7899737,-60.009987,140.0,119.0,NW,77.54785919189453,53.24341696558332
285,2014,03,02,00,12,17,12,-2.32285,-59.992,166.0,120.0,NW,35.83281326293945,47.87879445764996
220,2014,03,02,00,12,17,13,-2.5203218,-60.58545,155.0,87.0,NW,28.376916885375977,46.25774328722307
90,2014,03,02,00,12,17,14,-2.969429,-59.326355,130.0,157.0,NE,35.88409423828125,47.88873177332704
0,2014,03,02,00,12,17,15,-4.567974,-61.091324,41.0,59.0,SW,27.314579010009766,45.99261213702745
92,2014,03,02,00,12,17,16,-2.897762,-59.848087,134.0,128.0,NE,32.50162124633789,47.2007803566844
111,2014,03,02,00,24,16,0,-2.8438723,-60.027977,137.0,118.0,NW,110.70426177978516,55.71692940026641
25,2014,03,02,00,24,16,1,-3.7779064,-59.34382,85.0,156.0,SE,73.84310913085938,52.903259543462646
213,2014,03,02,00,24,16,2,-2.610299,-60.153862,150.0,111.0,NW,47.395320892333984,49.82206744504663
253,2014,03,02,00,24,16,3,-2.484547,-59.992,157.0,120.0,NW,49.97021484375,50.18967942332801
59,2014,03,02,00,24,16,4,-3.3646421,-59.27211,108.0,160.0,SE,96.55731201171875,54.766862632665564
272,2014,03,02,00,24,16,5,-1.9095948,-59.722378,189.0,135.0,NE,34.34238815307617,47.58358783669443
122,2014,03,02,00,24,16,6,-2.7899404,-60.261814,140.0,105.0,NW,50.34540557861328,50.24165745822319
172,2014,03,02,00,24,16,7,-2.7000773,-60.36971,145.0,99.0,NW,49.671573638916016,50.14802666131778
85,2014,03,02,00,24,16,8,-3.0593727,-60.4418,125.0,95.0,NW,103.39142608642578,55.24205236667105
1,2014,03,02,00,24,16,9,-4.5681367,-60.94715,41.0,67.0,SW,43.253822326660156,49.18669182805267
263,2014,03,02,00,24,16,10,-2.3947062,-60.135853,162.0,112.0,NW,34.27799606323242,47.570546749699616
103,2014,03,02,00,24,16,11,-2.897587,-59.362377,134.0,155.0,NE,28.978605270385742,46.40353962391116
93,2014,03,02,00,24,16,12,-2.987591,-59.830086,129.0,129.0,NE,40.72476577758789,48.768037479965194
10,2014,03,02,00,24,16,13,-4.4244313,-60.928963,49.0,68.0,SW,29.85014533996582,46.60944315735449
12,2014,03,02,00,24,16,14,-4.1012545,-60.694454,67.0,81.0,SW,87.39180755615234,54.07383151038417
230,2014,03,02,00,24,16,15,-2.5203218,-60.58545,155.0,87.0,NW,26.17193031311035,45.69567204064547
165,2014,03,02,00,36,22,0,-2.7720075,-60.009987,141.0,119.0,NW,71.25843048095703,52.65567999610822
29,2014,03,02,00,36,22,1,-3.7959478,-59.469845,84.0,149.0,SE,99.06492614746094,54.94501867836518
68,2014,03,02,00,36,22,2,-3.3826206,-59.290092,107.0,159.0,SE,124.25206756591797,56.519157943294516
242,2014,03,02,00,36,22,3,-2.484547,-59.992,157.0,120.0,NW,45.90924072265625,49.60070171946293
129,2014,03,02,00,36,22,4,-2.8438435,-60.24384,137.0,106.0,NW,87.9260482788086,54.11618083343149
