,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
2,2014,01,18,04,00,1,0,-1.8911259,-61.124405,190.0,57.0,NW,39.488616943359375,48.55385072771922
4,2014,01,18,04,12,1,0,-1.9270217,-61.16038,188.0,55.0,NW,67.82569122314453,52.312607611440605
6,2014,01,18,04,24,1,0,-1.944951,-61.19635,187.0,53.0,NW,99.0770263671875,54.9458673723197
3,2014,01,18,04,36,1,0,-1.9808253,-61.250305,185.0,50.0,NW,60.409976959228516,51.5080386780264
7,2014,01,18,04,48,2,0,-1.998771,-61.2683,184.0,49.0,NW,74.82305145263672,52.994866608334526
12,2014,01,18,04,48,2,1,-1.8372473,-61.106388,193.0,58.0,NW,37.849945068359375,48.259344013356476
3,2014,01,18,05,00,2,0,-1.8731265,-61.16034,191.0,55.0,NW,28.729951858520508,46.343658328879144
1,2014,01,18,05,00,2,1,-2.0346613,-61.304287,182.0,47.0,NW,37.523887634277344,48.19922518532099
2,2014,01,18,10,48,2,0,-2.5378523,-58.84105,154.0,184.0,NE,26.461870193481445,45.77222851203027
0,2014,01,18,10,48,2,1,-2.6275804,-58.751038,149.0,189.0,NE,21.919849395751953,44.463701011433784
12,2014,01,18,11,00,1,0,-2.466097,-58.949013,158.0,178.0,NE,36.82880401611328,48.06930180851726
4,2014,01,18,11,12,2,0,-2.5560043,-59.038857,153.0,173.0,NE,50.29695129394531,50.23496654016898
10,2014,01,18,11,12,2,1,-1.352669,-59.956062,220.0,122.0,NE,21.879566192626953,44.45091926809521
9,2014,01,18,11,24,4,0,-2.5920088,-59.12875,151.0,168.0,NE,67.5221176147461,52.281436822004245
1,2014,01,18,11,24,4,1,-3.8845344,-58.353348,79.0,211.0,SE,27.620580673217773,46.07002483027014
12,2014,01,18,11,24,4,2,-1.5861896,-59.66852,207.0,138.0,NE,22.403474807739258,44.61534608769349
5,2014,01,18,11,24,4,3,-3.5799646,-58.965927,96.0,177.0,SE,25.23869514465332,45.443370322607535
1,2014,01,18,11,36,6,0,-3.9204924,-58.37129,77.0,210.0,SE,35.2768669128418,47.77014006304108
30,2014,01,18,11,36,6,1,-1.3706354,-60.02794,219.0,118.0,NW,29.399911880493164,46.503836416092604
19,2014,01,18,11,36,6,2,-3.544122,-59.05597,98.0,172.0,SE,44.55885696411133,49.39324462333865
24,2014,01,18,11,36,6,3,-1.5862062,-59.740406,207.0,134.0,NE,29.48281478881836,46.523403064009145
22,2014,01,18,11,36,6,4,-2.6279676,-59.164692,149.0,166.0,NE,42.96632766723633,49.14035173445218
20,2014,01,18,11,36,6,5,-3.400347,-59.002113,106.0,175.0,SE,31.78280258178711,47.045375001368335
10,2014,01,18,11,48,7,0,-3.9386032,-58.461296,76.0,205.0,SE,37.10047912597656,48.12037224866885
51,2014,01,18,11,48,7,1,-1.4065653,-60.081844,217.0,115.0,NW,29.661376953125,46.56536088727173
45,2014,01,18,11,48,7,2,-1.5682523,-59.812294,208.0,130.0,NE,46.45634841918945,49.68302108006526
35,2014,01,18,11,48,7,3,-3.651932,-59.073868,92.0,171.0,SE,55.12657165527344,50.87207570643506
39,2014,01,18,11,48,7,4,-2.628043,-59.272602,149.0,160.0,NE,23.61510467529297,44.98133795587097
38,2014,01,18,11,48,7,5,-3.454327,-59.092052,103.0,170.0,SE,40.270816802978516,48.69014697078241
31,2014,01,18,11,48,7,6,-3.8492382,-58.785564,81.0,187.0,SE,25.51714515686035,45.51961330314612
3,2014,01,18,12,00,5,0,-4.028424,-58.46114,71.0,205.0,SE,36.61377716064453,48.028612500649174
57,2014,01,18,12,00,5,1,-1.5143661,-59.97403,211.0,121.0,NE,32.82011032104492,47.268540541451465
42,2014,01,18,12,00,5,2,-3.6879115,-59.127842,90.0,168.0,SE,42.45750045776367,49.05757072397938
48,2014,01,18,12,00,5,3,-1.6041759,-59.758377,206.0,133.0,NE,22.785314559936523,44.73278041360638
45,2014,01,18,12,00,5,4,-3.5442603,-59.217976,98.0,163.0,SE,28.57436752319336,46.3059259777753
13,2014,01,18,12,12,10,0,-4.0464454,-58.49713,70.0,203.0,SE,54.521854400634766,50.79542985526747
28,2014,01,18,12,12,10,1,-4.010756,-58.65928,72.0,194.0,SE,45.45753479003906,49.5319940331304
74,2014,01,18,12,12,10,2,-1.5862314,-60.00997,207.0,119.0,NW,23.430622100830078,44.92684107021921
71,2014,01,18,12,12,10,3,-1.9455554,-60.063904,187.0,116.0,NW,26.97708511352539,45.9062203110723
62,2014,01,18,12,12,10,4,-3.5622914,-59.307964,97.0,158.0,SE,30.19147300720215,46.68844879292266
56,2014,01,18,12,12,10,5,-3.9032617,-58.89354,78.0,181.0,SE,40.389808654785156,48.710648688174565
67,2014,01,18,12,12,10,6,-2.1970658,-59.776257,173.0,132.0,NE,29.1907901763916,46.45423357626407
66,2014,01,18,12,12,10,7,-2.6820254,-59.416454,146.0,152.0,NE,25.46900177001953,45.506490734154006
61,2014,01,18,12,12,10,8,-3.705952,-59.217842,89.0,163.0,SE,41.49708938598633,48.898582137118645
60,2014,01,18,12,12,10,9,-3.8311577,-58.69556,82.0,192.0,SE,22.354572296142578,44.600161797394506
11,2014,01,18,12,24,11,0,-4.082457,-58.5511,68.0,200.0,SE,56.5578727722168,51.05018902253956
63,2014,01,18,12,24,11,1,-3.9392521,-58.94752,76.0,178.0,SE,50.31431579589844,50.237365096965966
87,2014,01,18,12,24,11,2,-2.41267,-59.830166,161.0,129.0,NE,28.404205322265625,46.26442224981491
81,2014,01,18,12,24,11,3,-3.562338,-59.37997,97.0,154.0,SE,42.20654296875,49.016376463005855
90,2014,01,18,12,24,11,4,-1.640122,-60.135773,204.0,112.0,NW,27.388378143310547,46.0113610032528
93,2014,01,18,12,24,11,5,-1.4604547,-60.171696,214.0,110.0,NW,22.626399993896484,44.68414732302993
78,2014,01,18,12,24,11,6,-3.7239587,-59.27184,88.0,160.0,SE,32.78828430175781,47.26179903065745
76,2014,01,18,12,24,11,7,-3.8315873,-59.07369,82.0,171.0,SE,44.20075225830078,49.33717452825203
89,2014,01,18,12,24,11,8,-2.0174162,-60.117836,183.0,113.0,NW,22.05063247680664,44.5050367697901
84,2014,01,18,12,24,11,9,-3.3107054,-59.21816,111.0,163.0,SE,26.375059127807617,45.749395027223876
83,2014,01,18,12,24,11,10,-3.45452,-59.34404,103.0,156.0,SE,29.07033348083496,46.42550017769083
34,2014,01,18,12,36,11,0,-4.0468755,-58.80331,70.0,186.0,SE,64.11932373046875,51.922122887549904
82,2014,01,18,12,36,11,1,-3.9392905,-58.983536,76.0,176.0,SE,48.046142578125,49.91683636838982
98,2014,01,18,12,36,11,2,-2.358782,-59.95604,164.0,122.0,NE,29.393159866333008,46.502240384496496
108,2014,01,18,12,36,11,3,-1.6940037,-60.24361,201.0,106.0,NW,28.583667755126953,46.30818723923408
106,2014,01,18,12,36,11,4,-2.143187,-59.992,176.0,120.0,NW,23.745330810546875,45.01955154670295
95,2014,01,18,12,36,11,5,-2.6462412,-59.92006,148.0,124.0,NE,34.43604278564453,47.602511776522846
107,2014,01,18,12,36,11,6,-1.9814707,-60.20771,185.0,108.0,NW,22.886131286621094,44.76345811579894
103,2014,01,18,12,36,11,7,-2.2330134,-59.884125,171.0,126.0,NE,22.023818969726562,44.496582014369814
97,2014,01,18,12,36,11,8,-2.448613,-59.938053,159.0,123.0,NE,28.44610595703125,46.27466513072936
