,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
1,2014,04,04,12,12,2,0,-1.6580883,-59.848225,203.0,128.0,NE,26.31185531616211,45.73272351470759
3,2014,04,04,12,12,2,1,-1.4784011,-59.704483,213.0,136.0,NE,28.3196964263916,46.24371745445481
4,2014,04,04,12,24,4,0,-1.5323244,-59.848236,210.0,128.0,NE,25.214561462402344,45.436722663980866
2,2014,04,04,12,24,4,1,-1.658092,-59.88417,203.0,126.0,NE,22.35708999633789,44.60094435710944
1,2014,04,04,12,24,4,2,-1.6938092,-59.25514,201.0,161.0,NE,26.090126037597656,45.6739187905383
0,2014,04,04,12,24,4,3,-2.6089926,-58.283455,150.0,215.0,NE,21.854387283325195,44.44291811625108
2,2014,04,04,12,36,1,0,-1.5682606,-59.884174,208.0,126.0,NE,36.371726989746094,47.98252271767164
9,2014,04,04,14,12,4,0,-1.9634893,-59.70439,186.0,136.0,NE,39.26796340942383,48.514913998872274
1,2014,04,04,14,12,4,1,-2.9871256,-58.98452,129.0,176.0,NE,73.4732894897461,52.868371703503705
11,2014,04,04,14,12,4,2,-1.8557175,-59.848206,192.0,128.0,NE,23.7603759765625,45.02395289263986
3,2014,04,04,14,12,4,3,-2.968433,-58.390854,130.0,209.0,NE,26.058473587036133,45.66548351969789
4,2014,04,04,14,24,4,0,-1.9455382,-59.776295,187.0,132.0,NE,65.36795043945312,52.05613784813303
8,2014,04,04,14,24,4,1,-1.7477173,-60.710915,198.0,80.0,NW,27.838165283203125,46.12454970128979
1,2014,04,04,14,24,4,2,-3.0051246,-59.020485,128.0,174.0,NE,31.711103439331055,47.02968162498615
0,2014,04,04,14,24,4,3,-3.0228899,-58.822563,127.0,185.0,NE,22.034597396850586,44.49998187257842
8,2014,04,04,14,36,6,0,-1.9455466,-59.830223,187.0,129.0,NE,43.36433792114258,49.20442347739925
19,2014,04,04,14,36,6,1,-1.783649,-60.710934,196.0,80.0,NW,30.361312866210938,46.72742871085691
5,2014,04,04,14,36,6,2,-2.1251936,-59.740314,177.0,134.0,NE,32.323387145996094,47.16256977926043
3,2014,04,04,14,36,6,3,-3.0051882,-59.09245,128.0,170.0,NE,24.62103271484375,45.27120019993341
0,2014,04,04,14,36,6,4,-3.0408943,-58.85853,126.0,183.0,NE,22.662050247192383,44.6950871269935
18,2014,04,04,14,36,6,5,-1.8017442,-60.441338,195.0,95.0,NW,22.98641014099121,44.79383837980635
