,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
1,2015,03,08,00,24,1,0,-2.9516585,-60.15391,131.0,111.0,NW,50.257972717285156,50.22957941649851
3,2015,03,08,00,36,1,0,-2.9875937,-60.135925,129.0,112.0,NW,66.12167358398438,52.135801353818295
3,2015,03,08,00,48,1,0,-3.0055573,-60.15392,128.0,111.0,NW,63.677406311035156,51.874065805241884
7,2015,03,08,01,36,2,0,-3.0953395,-60.351852,123.0,100.0,NW,35.21437454223633,47.75781962231007
5,2015,03,08,01,36,2,1,-3.1851976,-60.261913,118.0,105.0,SW,37.54301071166992,48.20276551421748
3,2015,03,08,01,48,2,0,-3.2031367,-60.35189,117.0,100.0,SW,60.62362289428711,51.53257013961273
8,2015,03,08,01,48,2,1,-3.095305,-60.441814,123.0,95.0,NW,37.83961486816406,48.25744727664471
6,2015,03,08,03,12,1,0,-3.6336803,-58.80385,93.0,186.0,SE,30.282045364379883,46.70926324812549
4,2015,03,08,07,12,1,0,-3.094415,-61.431404,123.0,40.0,NW,27.248512268066406,45.97578468253342
1,2015,03,08,10,00,1,0,-1.5862294,-59.920116,207.0,124.0,NE,32.954063415527344,47.29684352635463
5,2015,03,08,10,48,1,0,-1.6940292,-59.97403,201.0,121.0,NE,44.6800537109375,49.41211894095083
4,2015,03,08,11,00,1,0,-1.6940293,-59.992,201.0,120.0,NW,36.14979934692383,47.939994213316446
4,2015,03,08,11,24,2,0,-1.7119825,-60.171726,200.0,110.0,NW,38.76482391357422,48.42530500557653
7,2015,03,08,11,24,2,1,-1.622164,-60.00997,205.0,119.0,NW,24.11520004272461,45.12695385862639
3,2015,03,08,15,24,2,0,-3.0949006,-61.017574,123.0,63.0,NW,60.77475357055664,51.549871261309804
0,2015,03,08,15,24,2,1,-3.23845,-61.179672,115.0,54.0,SW,29.275774002075195,46.474434131193654
3,2015,03,08,15,36,3,0,-3.0588975,-61.089508,125.0,59.0,NW,34.61943435668945,47.639419439924765
1,2015,03,08,15,36,3,1,-3.2386053,-61.035713,115.0,62.0,SW,30.710800170898438,46.80695807099745
0,2015,03,08,15,36,3,2,-4.3885007,-60.928925,51.0,68.0,SW,23.689096450805664,45.003075895590996
3,2015,03,08,15,48,2,0,-3.0588398,-61.143486,125.0,56.0,NW,30.14518165588379,46.67778644115961
2,2015,03,08,15,48,2,1,-3.399452,-61.665806,106.0,27.0,SW,37.97983169555664,48.283148530490024
25,2015,03,08,16,24,9,0,-3.0227652,-61.269386,127.0,49.0,NW,42.55332946777344,49.07323669140233
9,2015,03,08,16,24,9,1,-3.184555,-61.17961,118.0,54.0,SW,53.66957092285156,50.68594992793771
4,2015,03,08,16,24,9,2,-3.2206216,-61.053688,116.0,61.0,SW,37.25785827636719,48.149786138662364
35,2015,03,08,16,24,9,3,-2.143182,-60.09987,176.0,114.0,NW,27.081531524658203,45.93307149404313
27,2015,03,08,16,24,9,4,-3.0229483,-61.107464,127.0,58.0,NW,31.7913761138916,47.04724919005682
33,2015,03,08,16,24,9,5,-2.5384452,-59.95603,154.0,122.0,NE,46.641151428222656,49.710608169338116
2,2015,03,08,16,24,9,6,-3.345786,-61.52174,109.0,35.0,SW,24.24900245666504,45.16540199690485
1,2015,03,08,16,24,9,7,-3.7242055,-60.17204,88.0,110.0,SW,38.58365249633789,48.39275335597158
0,2015,03,08,16,24,9,8,-4.3885365,-60.892887,51.0,70.0,SW,25.49297523498535,45.51302834194814
12,2015,03,08,16,36,8,0,-3.184492,-61.233593,118.0,51.0,SW,65.91596221923828,52.11414949498221
8,2015,03,08,16,36,8,1,-3.2025998,-61.107655,117.0,58.0,SW,60.30221176147461,51.49563182005315
53,2015,03,08,16,36,8,2,-2.7718737,-60.531616,141.0,90.0,NW,49.78996276855469,50.164568781010274
58,2015,03,08,16,36,8,3,-2.1791084,-60.153805,174.0,111.0,NW,50.86589431762695,50.31312691041177
40,2015,03,08,16,36,8,4,-2.9507945,-61.35925,131.0,44.0,NW,62.473697662353516,51.74145534086374
56,2015,03,08,16,36,8,5,-2.3408163,-60.009983,165.0,119.0,NW,33.174842834472656,47.3432419418405
54,2015,03,08,16,36,8,6,-2.4306443,-60.08191,160.0,115.0,NW,44.00437927246094,49.30623434377303
0,2015,03,08,16,36,8,7,-3.831441,-61.054363,82.0,61.0,SW,27.550020217895508,46.052250707037615
8,2015,03,08,16,48,13,0,-3.2024133,-61.269604,117.0,49.0,SW,51.29133987426758,50.37100466398482
38,2015,03,08,16,48,13,1,-2.8077967,-60.54962,139.0,89.0,NW,52.00874710083008,50.46752222345901
