,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
46,2014,05,29,00,00,7,0,-2.3228464,-60.0819,166.0,115.0,NW,64.62261199951172,51.97645208315312
19,2014,05,29,00,00,7,1,-2.5554829,-61.43071,153.0,40.0,NW,55.94044494628906,50.97391461898258
9,2014,05,29,00,00,7,2,-2.663938,-60.765377,147.0,77.0,NW,84.33113861083984,53.82610738168924
3,2014,05,29,00,00,7,3,-2.7178953,-60.675484,144.0,82.0,NW,64.15626525878906,51.926125146117734
66,2014,05,29,00,00,7,4,-2.053263,-60.459396,181.0,94.0,NW,31.243040084838867,46.92635253294981
59,2014,05,29,00,00,7,5,-2.268798,-60.58533,169.0,87.0,NW,33.77956008911133,47.468763787982596
51,2014,05,29,00,00,7,6,-2.3048816,-59.92008,167.0,124.0,NE,22.541152954101562,44.65791797171963
33,2014,05,29,00,36,7,0,-2.250978,-60.117855,170.0,113.0,NW,80.65668487548828,53.516545841593256
54,2014,05,29,00,36,7,1,-1.873649,-59.66846,191.0,138.0,NE,73.55118560791016,52.87573480027752
2,2014,05,29,00,36,7,2,-2.735775,-60.8014,143.0,75.0,NW,34.627113342285156,47.64096057256242
23,2014,05,29,00,36,7,3,-2.286917,-59.95604,168.0,122.0,NE,99.7710189819336,54.994370481116974
8,2014,05,29,00,36,7,4,-2.6632216,-61.466812,147.0,38.0,NW,31.142070770263672,46.903859753452046
42,2014,05,29,00,36,7,5,-2.0891643,-60.53132,179.0,90.0,NW,25.532236099243164,45.5237215845212
16,2014,05,29,00,36,7,6,-2.304635,-60.74717,167.0,78.0,NW,26.47504425048828,45.7756870712247
63,2014,05,29,00,48,7,0,-1.8377256,-59.70442,193.0,136.0,NE,96.92214965820312,54.79306856283968
37,2014,05,29,00,48,7,1,-2.2330046,-60.17179,171.0,110.0,NW,71.80181884765625,52.70846708802538
1,2014,05,29,00,48,7,2,-2.7357478,-60.83737,143.0,73.0,NW,38.30187225341797,48.34182001197269
8,2014,05,29,00,48,7,3,-2.663123,-61.538754,147.0,34.0,NW,29.333192825317383,46.48804935079947
15,2014,05,29,00,48,7,4,-2.5920494,-60.8013,151.0,75.0,NW,78.41441345214844,53.32063432844755
42,2014,05,29,00,48,7,5,-2.0891473,-60.567272,179.0,88.0,NW,28.640134811401367,46.32190088303073
19,2014,05,29,00,48,7,6,-2.340601,-60.69325,165.0,81.0,NW,21.98007583618164,44.48276694069151
53,2014,05,29,01,00,4,0,-1.8197674,-59.740368,194.0,134.0,NE,62.24592590332031,51.71607485937004
26,2014,05,29,01,00,4,1,-2.268942,-60.135838,169.0,112.0,NW,45.0862922668457,49.475012308191054
19,2014,05,29,01,00,4,2,-2.3048837,-59.992,167.0,120.0,NW,76.56010437011719,53.15434022573771
7,2014,05,29,01,00,4,3,-2.5740838,-60.80129,152.0,75.0,NW,50.924957275390625,50.32119072962345
32,2014,05,29,01,12,4,0,-1.8197774,-59.79429,194.0,131.0,NE,38.89966583251953,48.44943388521724
23,2014,05,29,01,12,4,1,-2.3048835,-60.00998,167.0,119.0,NW,49.95963668823242,50.18820830028985
4,2014,05,29,01,12,4,2,-2.5919654,-60.909206,151.0,69.0,NW,51.962440490722656,50.46133259895525
12,2014,05,29,01,12,4,3,-2.3405166,-60.819115,165.0,74.0,NW,34.019195556640625,47.51788459256956
14,2014,05,29,01,24,6,0,-2.5739696,-60.94516,152.0,67.0,NW,86.73887634277344,54.021720625264834
27,2014,05,29,01,24,6,1,-2.3228478,-60.063923,166.0,116.0,NW,34.136627197265625,47.54182970513368
41,2014,05,29,01,24,6,2,-1.7838448,-59.794292,196.0,131.0,NE,46.023895263671875,49.61803391979145
33,2014,05,29,01,24,6,3,-2.1970623,-59.758278,173.0,133.0,NE,39.735294342041016,48.59712290755713
1,2014,05,29,01,24,6,4,-2.7176614,-60.98125,144.0,65.0,NW,47.82261657714844,49.8844333088562
37,2014,05,29,01,24,6,5,-2.0892875,-59.956047,179.0,122.0,NE,33.8975715637207,47.49299733709131
26,2014,05,29,01,36,5,0,-2.5560193,-60.927162,153.0,68.0,NW,56.843414306640625,51.08518245248181
5,2014,05,29,01,36,5,1,-2.7176452,-60.999237,144.0,64.0,NW,59.40922927856445,51.39196264897074
34,2014,05,29,01,36,5,2,-2.340815,-60.045944,165.0,117.0,NW,58.97848129272461,51.341397319728436
48,2014,05,29,01,36,5,3,-2.089288,-59.992,179.0,120.0,NW,49.922096252441406,50.182984969248224
