,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
65,2015,07,24,00,05,7,0,-3.7409694,-58.443626,87.0,206.0,SE,85.2551040649414,53.90182617820664
42,2015,07,24,00,05,7,1,-3.9033966,-59.019592,78.0,174.0,SE,143.1499481201172,57.50295907603536
10,2015,07,24,00,05,7,2,-4.676215,-59.361153,35.0,155.0,SE,168.1637725830078,58.62201902460691
92,2015,07,24,00,05,7,3,-1.5862062,-59.740406,207.0,134.0,NE,48.33386993408203,49.95832506164085
23,2015,07,24,00,05,7,4,-4.4246397,-59.28928,49.0,159.0,SE,54.77212905883789,50.8272539215705
25,2015,07,24,00,05,7,5,-3.9749,-58.71336,74.0,191.0,SE,36.875972747802734,48.07819572224699
84,2015,07,24,00,05,7,6,-3.561663,-58.677933,97.0,193.0,SE,29.009130477905273,46.410855339339946
32,2015,07,24,00,17,4,0,-3.7411335,-58.55165,87.0,200.0,SE,108.64682006835938,55.58657227161214
22,2015,07,24,00,17,4,1,-3.8495696,-59.091675,81.0,170.0,SE,66.51842498779297,52.17737127690682
56,2015,07,24,00,17,4,2,-1.5682496,-59.794323,208.0,131.0,NE,94.33121490478516,54.604786801656445
7,2015,07,24,00,17,4,3,-4.6582737,-59.397217,36.0,153.0,SE,61.046653747558594,51.58088976820395
27,2015,07,24,00,29,7,0,-3.7771401,-58.60561,85.0,197.0,SE,154.02963256835938,58.01196842747102
83,2015,07,24,00,29,7,1,-1.5323222,-59.83027,210.0,129.0,NE,79.7927474975586,53.44171466638626
6,2015,07,24,00,29,7,2,-4.676274,-59.451275,35.0,150.0,SE,82.38032531738281,53.663475998870204
29,2015,07,24,00,29,7,3,-3.759725,-59.07376,86.0,171.0,SE,54.710208892822266,50.81939392448545
15,2015,07,24,00,29,7,4,-3.8676293,-59.1997,80.0,164.0,SE,80.32597351074219,53.48799591964779
12,2015,07,24,00,29,7,5,-4.065323,-59.289577,69.0,159.0,SE,33.3673095703125,47.383439006180566
26,2015,07,24,00,29,7,6,-3.7775834,-58.965714,85.0,177.0,SE,33.590423583984375,47.42974764372222
31,2015,07,24,00,41,6,0,-3.5975196,-58.62388,95.0,196.0,SE,78.59064483642578,53.33623359144344
30,2015,07,24,00,41,6,1,-3.6152205,-58.443832,94.0,206.0,SE,69.33678436279297,52.46571910031841
42,2015,07,24,00,41,6,2,-1.5143616,-59.88418,211.0,126.0,NE,29.276878356933594,46.474696248902376
