,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,RAIN_FALL
0,2014,01,03,03,24,4,0,-4.657925,-60.983307,36.0,65.0,17.446075439453125
1,2014,01,03,03,24,4,0,-4.657983,-60.929237,36.0,68.0,15.891034126281738
2,2014,01,03,03,24,4,0,-4.6399198,-61.019333,37.0,63.0,16.658096313476562
3,2014,01,03,03,24,4,0,-4.6399794,-60.965263,37.0,66.0,25.91443634033203
4,2014,01,03,03,24,4,0,-4.6399984,-60.94724,37.0,67.0,32.42536163330078
5,2014,01,03,03,24,4,0,-4.6400175,-60.929214,37.0,68.0,20.921934127807617
6,2014,01,03,03,24,4,0,-4.640036,-60.91119,37.0,69.0,11.62368392944336
7,2014,01,03,03,24,4,0,-4.6219544,-61.01931,38.0,63.0,11.671875
8,2014,01,03,03,24,4,0,-4.6219745,-61.001286,38.0,64.0,18.37645149230957
9,2014,01,03,03,24,4,0,-4.6219945,-60.98326,38.0,65.0,31.732376098632812
10,2014,01,03,03,24,4,0,-4.622014,-60.96524,38.0,66.0,44.67781448364258
11,2014,01,03,03,24,4,0,-4.622033,-60.947216,38.0,67.0,34.39068603515625
12,2014,01,03,03,24,4,0,-4.622052,-60.929195,38.0,68.0,13.517836570739746
13,2014,01,03,03,24,4,0,-4.604009,-61.001263,39.0,64.0,24.991409301757812
14,2014,01,03,03,24,4,0,-4.604029,-60.98324,39.0,65.0,53.022972106933594
15,2014,01,03,03,24,4,0,-4.6040487,-60.965218,39.0,66.0,21.73629379272461
16,2014,01,03,03,24,4,0,-4.5860233,-61.01926,40.0,63.0,26.88109016418457
17,2014,01,03,03,24,4,0,-4.586044,-61.00124,40.0,64.0,21.10594367980957
18,2014,01,03,03,24,4,0,-4.5860634,-60.98322,40.0,65.0,20.012367248535156
19,2014,01,03,03,24,4,0,-4.5681367,-60.94715,41.0,67.0,14.797282218933105
20,2014,01,03,03,24,4,0,-4.5681553,-60.92913,41.0,68.0,15.088197708129883
21,2014,01,03,03,24,4,0,-4.568174,-60.91111,41.0,69.0,13.555885314941406
22,2014,01,03,03,24,4,0,-4.5501523,-60.965153,42.0,66.0,17.911361694335938
23,2014,01,03,03,24,4,0,-4.5501714,-60.947132,42.0,67.0,26.596994400024414
24,2014,01,03,03,24,4,0,-4.55019,-60.929108,42.0,68.0,28.168838500976562
25,2014,01,03,03,24,4,0,-4.5502086,-60.911087,42.0,69.0,13.698769569396973
26,2014,01,03,03,24,4,0,-4.550226,-60.893066,42.0,70.0,13.23220157623291
27,2014,01,03,03,24,4,0,-4.550244,-60.875046,42.0,71.0,14.210484504699707
28,2014,01,03,03,24,4,0,-4.5502615,-60.857025,42.0,72.0,19.234622955322266
29,2014,01,03,03,24,4,0,-4.550278,-60.839005,42.0,73.0,14.630281448364258
30,2014,01,03,03,24,4,0,-4.532187,-60.96513,43.0,66.0,35.198753356933594
31,2014,01,03,03,24,4,0,-4.532206,-60.94711,43.0,67.0,36.494422912597656
32,2014,01,03,03,24,4,0,-4.5322247,-60.92909,43.0,68.0,23.95765495300293
33,2014,01,03,03,24,4,0,-4.532243,-60.911068,43.0,69.0,19.3110408782959
34,2014,01,03,03,24,4,0,-4.532261,-60.893047,43.0,70.0,12.882051467895508
35,2014,01,03,03,24,4,0,-4.5322785,-60.875027,43.0,71.0,23.988361358642578
36,2014,01,03,03,24,4,0,-4.5322957,-60.857006,43.0,72.0,30.248916625976562
37,2014,01,03,03,24,4,0,-4.5323124,-60.838985,43.0,73.0,26.7666072845459
38,2014,01,03,03,24,4,0,-4.532329,-60.82096,43.0,74.0,19.188508987426758
39,2014,01,03,03,24,4,0,-4.5323453,-60.80294,43.0,75.0,12.872010231018066
40,2014,01,03,03,24,4,0,-4.514202,-60.983128,44.0,65.0,23.41874885559082
41,2014,01,03,03,24,4,0,-4.514221,-60.965107,44.0,66.0,25.041667938232422
42,2014,01,03,03,24,4,0,-4.5142403,-60.947086,44.0,67.0,15.21198844909668
43,2014,01,03,03,24,4,0,-4.514259,-60.929066,44.0,68.0,27.84239959716797
