,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,RAIN_FALL
0,2014,01,03,03,36,2,0,-4.5323915,-59.235123,43.0,162.0,18.147321701049805
1,2014,01,03,03,36,2,0,-4.514411,-59.217117,44.0,163.0,41.125389099121094
2,2014,01,03,03,36,2,0,-4.514395,-59.199097,44.0,164.0,44.539669036865234
3,2014,01,03,03,36,2,0,-4.5143795,-59.181076,44.0,165.0,12.04257869720459
4,2014,01,03,03,36,2,0,-4.49643,-59.199116,45.0,164.0,21.965253829956055
5,2014,01,03,03,36,2,0,-4.4964137,-59.181095,45.0,165.0,50.09611129760742
6,2014,01,03,03,36,2,0,-4.496398,-59.163074,45.0,166.0,22.425373077392578
7,2014,01,03,03,36,2,0,-4.4784484,-59.181114,46.0,165.0,27.364856719970703
8,2014,01,03,03,36,2,0,-4.478432,-59.163094,46.0,166.0,24.534624099731445
9,2014,01,03,03,36,2,0,-4.4784155,-59.145073,46.0,167.0,23.668777465820312
10,2014,01,03,03,36,2,0,-4.46045,-59.145092,47.0,167.0,11.887414932250977
11,2014,01,03,03,36,2,0,-4.460246,-58.94688,47.0,178.0,12.83315658569336
12,2014,01,03,03,36,2,0,-4.44226,-58.928886,48.0,179.0,20.9352970123291
13,2014,01,03,03,36,2,0,-4.4242945,-58.92891,49.0,179.0,15.345340728759766
14,2014,01,03,03,36,2,0,-4.4242735,-58.91089,49.0,180.0,29.00359535217285
15,2014,01,03,03,36,2,0,-4.406287,-58.892895,50.0,181.0,15.95748233795166
16,2014,01,03,03,36,2,0,-4.3527627,-59.271324,53.0,160.0,17.9173641204834
17,2014,01,03,03,36,2,1,-4.1731806,-60.604446,63.0,86.0,32.61248779296875
18,2014,01,03,03,36,2,1,-4.1731925,-60.586433,63.0,87.0,16.26289176940918
19,2014,01,03,03,36,2,1,-4.155203,-60.622448,64.0,85.0,26.65447235107422
20,2014,01,03,03,36,2,1,-4.1372247,-60.640446,65.0,84.0,12.46969985961914
21,2014,01,03,03,36,2,1,-4.0471907,-60.892525,70.0,70.0,17.573463439941406
22,2014,01,03,03,36,2,1,-4.029208,-60.910515,71.0,69.0,19.894447326660156
23,2014,01,03,03,36,2,1,-4.0292253,-60.892506,71.0,70.0,20.129684448242188
24,2014,01,03,03,36,2,1,-4.029242,-60.874496,71.0,71.0,25.262239456176758
25,2014,01,03,03,36,2,1,-4.0112596,-60.892487,72.0,70.0,32.28324890136719
26,2014,01,03,03,36,2,1,-4.0112762,-60.874477,72.0,71.0,15.767450332641602
27,2014,01,03,03,36,2,1,-3.993277,-60.91048,73.0,69.0,16.39333152770996
28,2014,01,03,03,36,2,1,-3.993294,-60.89247,73.0,70.0,13.300466537475586
