,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,RAIN_FALL
0,2014,01,03,03,00,12,10,-4.766125,-59.487267,30.0,148.0,15.55709171295166
1,2014,01,03,03,00,12,10,-4.7661147,-59.46924,30.0,149.0,12.207009315490723
2,2014,01,03,03,00,12,1,-4.748205,-59.577408,31.0,143.0,14.169034957885742
3,2014,01,03,03,00,12,1,-4.7481966,-59.55938,31.0,144.0,16.668350219726562
4,2014,01,03,03,00,12,1,-4.748188,-59.541355,31.0,145.0,23.529325485229492
5,2014,01,03,03,00,12,1,-4.7481785,-59.52333,31.0,146.0,14.538137435913086
6,2014,01,03,03,00,12,1,-4.730231,-59.55939,32.0,144.0,16.102291107177734
7,2014,01,03,03,00,12,1,-4.7302217,-59.541367,32.0,145.0,41.120479583740234
8,2014,01,03,03,00,12,1,-4.7302127,-59.52334,32.0,146.0,47.742279052734375
9,2014,01,03,03,00,12,1,-4.7302027,-59.505314,32.0,147.0,38.780391693115234
10,2014,01,03,03,00,12,0,-4.730193,-59.48729,32.0,148.0,17.8790283203125
11,2014,01,03,03,00,12,1,-4.7122555,-59.541374,33.0,145.0,16.105880737304688
12,2014,01,03,03,00,12,1,-4.7122464,-59.52335,33.0,146.0,29.874996185302734
13,2014,01,03,03,00,12,0,-4.712237,-59.505325,33.0,147.0,34.575408935546875
14,2014,01,03,03,00,12,0,-4.712227,-59.4873,33.0,148.0,34.41253662109375
15,2014,01,03,03,00,12,0,-4.7122164,-59.469276,33.0,149.0,34.990421295166016
16,2014,01,03,03,00,12,0,-4.712206,-59.451252,33.0,150.0,14.766743659973145
17,2014,01,03,03,00,12,0,-4.6942706,-59.505337,34.0,147.0,12.32801628112793
18,2014,01,03,03,00,12,0,-4.6942606,-59.487312,34.0,148.0,17.560039520263672
19,2014,01,03,03,00,12,0,-4.6942506,-59.469288,34.0,149.0,17.353952407836914
20,2014,01,03,03,00,12,4,-4.6942396,-59.451263,34.0,150.0,19.299747467041016
21,2014,01,03,03,00,12,4,-4.6583185,-59.46931,36.0,149.0,13.317304611206055
22,2014,01,03,03,00,12,4,-4.6583076,-59.451286,36.0,150.0,14.763875961303711
23,2014,01,03,03,00,12,4,-4.6403522,-59.469322,37.0,149.0,12.065674781799316
24,2014,01,03,03,00,12,2,-4.51461,-60.478554,44.0,93.0,18.928245544433594
25,2014,01,03,03,00,12,2,-4.5146194,-60.460533,44.0,94.0,17.155073165893555
26,2014,01,03,03,00,12,2,-4.4966025,-60.550625,45.0,89.0,15.141465187072754
27,2014,01,03,03,00,12,2,-4.4966135,-60.532604,45.0,90.0,27.027408599853516
28,2014,01,03,03,00,12,2,-4.496624,-60.514584,45.0,91.0,29.24540901184082
