,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,RAIN_FALL
0,2014,01,03,03,12,18,0,-4.8918877,-60.49682,23.0,92.0,38.76441192626953
1,2014,01,03,03,12,18,0,-4.8918977,-60.47879,23.0,93.0,33.33131408691406
2,2014,01,03,03,12,18,0,-4.891907,-60.46076,23.0,94.0,17.700105667114258
3,2014,01,03,03,12,18,9,-4.873889,-60.55089,24.0,89.0,13.26163387298584
4,2014,01,03,03,12,18,9,-4.8739004,-60.532864,24.0,90.0,25.975502014160156
5,2014,01,03,03,12,18,9,-4.873911,-60.514835,24.0,91.0,16.27602767944336
6,2014,01,03,03,12,18,0,-4.8739214,-60.496807,24.0,92.0,14.43557357788086
7,2014,01,03,03,12,18,0,-4.8739314,-60.47878,24.0,93.0,16.288753509521484
8,2014,01,03,03,12,18,0,-4.8739414,-60.46075,24.0,94.0,16.257205963134766
9,2014,01,03,03,12,18,0,-4.8739505,-60.44272,24.0,95.0,22.977367401123047
10,2014,01,03,03,12,18,9,-4.855945,-60.514824,25.0,91.0,31.77748680114746
11,2014,01,03,03,12,18,0,-4.8559556,-60.496796,25.0,92.0,46.80349349975586
12,2014,01,03,03,12,18,0,-4.8559656,-60.478767,25.0,93.0,18.256479263305664
13,2014,01,03,03,12,18,0,-4.855975,-60.46074,25.0,94.0,12.468814849853516
14,2014,01,03,03,12,18,9,-4.837957,-60.550865,26.0,89.0,13.491595268249512
15,2014,01,03,03,12,18,17,-4.766202,-60.3345,30.0,101.0,15.206525802612305
16,2014,01,03,03,12,18,15,-4.748205,-60.406593,31.0,97.0,23.167072296142578
17,2014,01,03,03,12,18,15,-4.7482133,-60.38857,31.0,98.0,19.688512802124023
18,2014,01,03,03,12,18,2,-4.658439,-60.22631,36.0,107.0,16.198144912719727
19,2014,01,03,03,12,18,2,-4.658444,-60.208286,36.0,108.0,20.29507827758789
20,2014,01,03,03,12,18,2,-4.640463,-60.262352,37.0,105.0,14.630528450012207
21,2014,01,03,03,12,18,2,-4.640468,-60.244328,37.0,106.0,16.357685089111328
22,2014,01,03,03,12,18,2,-4.640473,-60.226303,37.0,107.0,26.01751136779785
23,2014,01,03,03,12,18,2,-4.6404777,-60.208282,37.0,108.0,17.950586318969727
24,2014,01,03,03,12,18,2,-4.640482,-60.190258,37.0,109.0,16.694387435913086
25,2014,01,03,03,12,18,2,-4.6225066,-60.2263,38.0,107.0,18.08381462097168
26,2014,01,03,03,12,18,2,-4.6225114,-60.208275,38.0,108.0,22.650096893310547
27,2014,01,03,03,12,18,2,-4.6225157,-60.190254,38.0,109.0,21.12613296508789
28,2014,01,03,03,12,18,2,-4.622519,-60.17223,38.0,110.0,15.114556312561035
29,2014,01,03,03,12,18,1,-4.5865693,-60.244312,40.0,106.0,12.863757133483887
30,2014,01,03,03,12,18,1,-4.5865746,-60.226288,40.0,107.0,15.684297561645508
31,2014,01,03,03,12,18,1,-4.568603,-60.244305,41.0,106.0,14.356922149658203
32,2014,01,03,03,12,18,1,-4.5686083,-60.226284,41.0,107.0,22.015722274780273
33,2014,01,03,03,12,18,1,-4.5686126,-60.20826,41.0,108.0,24.434757232666016
34,2014,01,03,03,12,18,1,-4.568617,-60.19024,41.0,109.0,19.555580139160156
35,2014,01,03,03,12,18,1,-4.5506372,-60.2443,42.0,106.0,16.31584930419922
36,2014,01,03,03,12,18,1,-4.550642,-60.226276,42.0,107.0,23.463150024414062
37,2014,01,03,03,12,18,1,-4.5506463,-60.208256,42.0,108.0,18.714170455932617
38,2014,01,03,03,12,18,5,-4.3709793,-60.226227,52.0,107.0,16.157873153686523
39,2014,01,03,03,12,18,5,-4.3709836,-60.20821,52.0,108.0,43.27372360229492
40,2014,01,03,03,12,18,5,-4.370988,-60.190193,52.0,109.0,64.73274230957031
41,2014,01,03,03,12,18,5,-4.370991,-60.172173,52.0,110.0,46.96095275878906
42,2014,01,03,03,12,18,5,-4.3709946,-60.154156,52.0,111.0,24.93562126159668
43,2014,01,03,03,12,18,5,-4.3530173,-60.208202,53.0,108.0,20.482175827026367
44,2014,01,03,03,12,18,5,-4.3530216,-60.190186,53.0,109.0,20.30573081970215
45,2014,01,03,03,12,18,5,-4.353025,-60.17217,53.0,110.0,12.111032485961914
46,2014,01,03,03,12,18,10,-4.209312,-60.010014,61.0,119.0,11.843707084655762
47,2014,01,03,03,12,18,8,-4.1913395,-60.100082,62.0,114.0,15.430413246154785
48,2014,01,03,03,12,18,8,-4.1913414,-60.08207,62.0,115.0,16.611507415771484
49,2014,01,03,03,12,18,10,-4.191345,-60.028027,62.0,118.0,14.197689056396484
50,2014,01,03,03,12,18,10,-4.1913457,-60.010014,62.0,119.0,18.727746963500977
51,2014,01,03,03,12,18,10,-4.1913457,-59.992,62.0,120.0,14.869032859802246
52,2014,01,03,03,12,18,8,-4.1733713,-60.11809,63.0,113.0,15.727683067321777
53,2014,01,03,03,12,18,8,-4.173373,-60.10008,63.0,114.0,18.09647560119629
54,2014,01,03,03,12,18,8,-4.155402,-60.1361,64.0,112.0,12.743244171142578
55,2014,01,03,03,12,18,8,-4.1554046,-60.11809,64.0,113.0,14.233941078186035
56,2014,01,03,03,12,18,6,-4.155165,-59.307518,64.0,158.0,15.39050006866455
57,2014,01,03,03,12,18,6,-4.1372247,-59.343555,65.0,156.0,11.98454761505127
58,2014,01,03,03,12,18,6,-4.1372123,-59.325542,65.0,157.0,22.894933700561523
59,2014,01,03,03,12,18,6,-4.1192465,-59.325558,66.0,157.0,42.576290130615234
60,2014,01,03,03,12,18,6,-4.1192336,-59.307545,66.0,158.0,35.00265884399414
61,2014,01,03,03,12,18,6,-4.101268,-59.30756,67.0,158.0,29.29589080810547
62,2014,01,03,03,12,18,4,-4.1012545,-59.289547,67.0,159.0,36.181297302246094
63,2014,01,03,03,12,18,4,-4.101241,-59.271538,67.0,160.0,16.628602981567383
64,2014,01,03,03,12,18,4,-4.0832887,-59.289562,68.0,159.0,17.29361343383789
65,2014,01,03,03,12,18,4,-4.0832753,-59.271553,68.0,160.0,31.43024253845215
66,2014,01,03,03,12,18,4,-4.0832615,-59.25354,68.0,161.0,17.153703689575195
67,2014,01,03,03,12,18,4,-4.065323,-59.289577,69.0,159.0,16.30113983154297
68,2014,01,03,03,12,18,4,-4.047357,-59.289593,70.0,159.0,12.651141166687012
69,2014,01,03,03,12,18,3,-3.1305094,-61.3055,121.0,47.0,16.866230010986328
70,2014,01,03,03,12,18,3,-3.1125221,-61.32347,122.0,46.0,11.952274322509766
71,2014,01,03,03,12,18,3,-3.1125448,-61.305477,122.0,47.0,47.269718170166016
72,2014,01,03,03,12,18,3,-3.0945573,-61.32345,123.0,46.0,16.623241424560547
73,2014,01,03,03,12,18,3,-3.09458,-61.305458,123.0,47.0,67.96300506591797
74,2014,01,03,03,12,18,3,-3.0765927,-61.323425,124.0,46.0,19.96681785583496
75,2014,01,03,03,12,18,3,-3.0766153,-61.305435,124.0,47.0,62.50205612182617
76,2014,01,03,03,12,18,7,-3.0773308,-60.4598,124.0,94.0,63.756439208984375
77,2014,01,03,03,12,18,3,-3.058628,-61.323402,125.0,46.0,15.221593856811523
78,2014,01,03,03,12,18,3,-3.0586505,-61.305412,125.0,47.0,32.15557098388672
79,2014,01,03,03,12,18,7,-3.0593567,-60.477783,125.0,93.0,69.32410430908203
80,2014,01,03,03,12,18,7,-3.0593648,-60.45979,125.0,94.0,47.11496353149414
81,2014,01,03,03,12,18,7,-3.0593727,-60.4418,125.0,95.0,11.533424377441406
82,2014,01,03,03,12,18,7,-3.0413907,-60.477776,126.0,93.0,57.23081970214844
83,2014,01,03,03,12,18,14,-3.00552,-60.315838,128.0,102.0,43.503021240234375
84,2014,01,03,03,12,18,14,-3.0055256,-60.297848,128.0,103.0,14.989945411682129
85,2014,01,03,03,12,18,11,-2.98694,-58.80461,129.0,186.0,23.344038009643555
86,2014,01,03,03,12,18,11,-2.9689748,-58.804634,130.0,186.0,38.58688735961914
87,2014,01,03,03,12,18,11,-2.9510098,-58.804653,131.0,186.0,23.936738967895508
88,2014,01,03,03,12,18,16,-2.7533948,-61.17914,142.0,54.0,23.410221099853516
89,2014,01,03,03,12,18,13,-2.574314,-60.369667,152.0,99.0,13.337198257446289
90,2014,01,03,03,12,18,13,-2.556354,-60.351677,153.0,100.0,14.147623062133789
91,2014,01,03,03,12,18,12,-2.394698,-60.189796,162.0,109.0,22.031024932861328
92,2014,01,03,03,12,18,12,-2.394701,-60.171814,162.0,110.0,21.32143211364746
