,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,RAIN_FALL
0,2014,01,03,03,36,1,0,-3.5980518,-60.892082,95.0,70.0,14.332215309143066
1,2014,01,03,03,36,1,0,-3.5800698,-60.910065,96.0,69.0,38.788516998291016
2,2014,01,03,03,36,1,0,-3.5621042,-60.91005,97.0,69.0,21.84256362915039
3,2014,01,03,03,36,1,0,-3.4187942,-59.956005,105.0,122.0,17.485658645629883
4,2014,01,03,03,36,1,0,-3.2749321,-60.513874,113.0,91.0,21.62527847290039
5,2014,01,03,03,36,1,0,-3.256966,-60.513866,114.0,91.0,14.176752090454102
6,2014,01,03,03,36,1,0,-2.9510686,-61.125378,131.0,57.0,30.192237854003906
7,2014,01,03,03,36,1,0,-2.9331036,-61.12536,132.0,57.0,45.529029846191406
8,2014,01,03,03,36,1,0,-2.9151382,-61.125343,133.0,57.0,38.967472076416016
9,2014,01,03,03,36,1,0,-2.9151573,-61.107353,133.0,58.0,13.819220542907715
