,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,RAIN_FALL
0,2014,01,03,03,12,4,3,-4.8740587,-59.883827,24.0,126.0,12.24234676361084
1,2014,01,03,03,12,4,3,-4.8740563,-59.8658,24.0,127.0,11.675812721252441
2,2014,01,03,03,12,4,0,-4.640308,-59.39723,37.0,153.0,14.087830543518066
3,2014,01,03,03,12,4,0,-4.6402574,-59.325138,37.0,157.0,13.932640075683594
4,2014,01,03,03,12,4,0,-4.640244,-59.307114,37.0,158.0,15.479623794555664
5,2014,01,03,03,12,4,0,-4.6223297,-59.37922,38.0,154.0,23.91573715209961
6,2014,01,03,03,12,4,0,-4.6223173,-59.3612,38.0,155.0,26.14276885986328
7,2014,01,03,03,12,4,0,-4.6223044,-59.343174,38.0,156.0,12.790349960327148
8,2014,01,03,03,12,4,0,-4.6222916,-59.325153,38.0,157.0,28.2525634765625
9,2014,01,03,03,12,4,0,-4.622278,-59.30713,38.0,158.0,21.239212036132812
10,2014,01,03,03,12,4,0,-4.6222644,-59.289104,38.0,159.0,23.972333908081055
11,2014,01,03,03,12,4,0,-4.62225,-59.271084,38.0,160.0,14.883968353271484
12,2014,01,03,03,12,4,0,-4.6043386,-59.34319,39.0,156.0,16.55278968811035
13,2014,01,03,03,12,4,0,-4.6043124,-59.307144,39.0,158.0,18.659719467163086
14,2014,01,03,03,12,4,0,-4.6042986,-59.28912,39.0,159.0,16.9633731842041
15,2014,01,03,03,12,4,0,-4.5862737,-59.21705,40.0,163.0,11.985215187072754
16,2014,01,03,03,12,4,0,-4.5862584,-59.199028,40.0,164.0,31.964313507080078
17,2014,01,03,03,12,4,0,-4.5682607,-59.163002,41.0,166.0,18.03717041015625
18,2014,01,03,03,12,4,0,-4.550501,-59.43334,42.0,151.0,11.57249927520752
19,2014,01,03,03,12,4,0,-4.5504894,-59.415318,42.0,152.0,26.29688262939453
20,2014,01,03,03,12,4,0,-4.5325456,-59.451374,43.0,150.0,12.87939739227295
21,2014,01,03,03,12,4,0,-4.5325346,-59.433353,43.0,151.0,16.202777862548828
22,2014,01,03,03,12,4,0,-4.5145574,-59.415344,44.0,152.0,15.201423645019531
23,2014,01,03,03,12,4,0,-4.49633,-59.090996,45.0,170.0,12.343095779418945
24,2014,01,03,03,12,4,0,-4.442682,-59.397377,48.0,153.0,12.797590255737305
25,2014,01,03,03,12,4,0,-4.4426703,-59.379356,48.0,154.0,19.434267044067383
26,2014,01,03,03,12,4,0,-4.442658,-59.36134,48.0,155.0,11.71621322631836
27,2014,01,03,03,12,4,0,-4.424692,-59.36135,49.0,155.0,14.700047492980957
28,2014,01,03,03,12,4,0,-4.4246798,-59.343334,49.0,156.0,12.807378768920898
29,2014,01,03,03,12,4,0,-4.3526397,-59.127186,53.0,168.0,16.66794776916504
30,2014,01,03,03,12,4,1,-4.334657,-59.109188,54.0,169.0,15.125429153442383
31,2014,01,03,03,12,4,2,-4.2270017,-60.71257,60.0,80.0,12.162627220153809
32,2014,01,03,03,12,4,2,-4.137001,-60.91063,65.0,69.0,14.230301856994629
33,2014,01,03,03,12,4,2,-4.119018,-60.928623,66.0,68.0,22.45105743408203
34,2014,01,03,03,12,4,2,-4.1010346,-60.946617,67.0,67.0,14.393101692199707
35,2014,01,03,03,12,4,1,-4.0470037,-58.911373,70.0,180.0,16.984371185302734
36,2014,01,03,03,12,4,1,-4.029018,-58.893383,71.0,181.0,37.48247528076172
37,2014,01,03,03,12,4,1,-4.011032,-58.875397,72.0,182.0,23.55054473876953
38,2014,01,03,03,12,4,1,-3.7955103,-58.92968,84.0,179.0,20.377717971801758
