,YEAR,MONTH,DAY,HOUR,MINUTE,N_Cluster,ID_CLUS,LAT,LON,IND_X,IND_Y,RAIN_FALL
0,2014,01,03,03,24,3,1,-4.49653,-60.658745,45.0,83.0,11.70363998413086
1,2014,01,03,03,24,3,1,-4.4784794,-60.76685,46.0,77.0,11.602845191955566
2,2014,01,03,03,24,3,1,-4.4785233,-60.712788,46.0,80.0,12.888189315795898
3,2014,01,03,03,24,3,1,-4.4785376,-60.69477,46.0,81.0,11.563471794128418
4,2014,01,03,03,24,3,2,-3.4006755,-60.54994,106.0,89.0,22.19097900390625
5,2014,01,03,03,24,3,2,-3.3827095,-60.549927,107.0,89.0,49.80630874633789
6,2014,01,03,03,24,3,2,-3.3647435,-60.549915,108.0,89.0,24.746240615844727
7,2014,01,03,03,24,3,0,-3.1125672,-61.287487,122.0,48.0,23.404922485351562
8,2014,01,03,03,24,3,0,-3.0946023,-61.287464,123.0,48.0,31.665678024291992
9,2014,01,03,03,24,3,0,-3.0766375,-61.28744,124.0,48.0,34.886043548583984
10,2014,01,03,03,24,3,0,-3.0766597,-61.26945,124.0,49.0,19.9915771484375
11,2014,01,03,03,24,3,0,-3.058673,-61.28742,125.0,48.0,24.447265625
12,2014,01,03,03,24,3,0,-3.0586948,-61.26943,125.0,49.0,20.315235137939453
