DATETIME,N_Cluster,ID_CLUS,LAT,LON,DIST,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
2015-04-26 15:48:10,12,0,-2.8976269,-59.434334,67.91951848037938,134,151,NE,47.22037124633789,49.79637031147686
2015-04-26 15:48:10,12,0,-2.7898307,-59.434387,73.59524030625592,140,151,NE,35.10072708129883,47.73535775815592
2015-04-26 15:48:10,12,0,-2.8796608,-59.43434,68.75488423841418,135,151,NE,38.52848815917969,48.38281144182571
2015-04-26 15:48:10,12,0,-2.8976173,-59.416344,69.75009618239083,134,152,NE,26.87310028076172,45.87938432089202
2015-04-26 15:48:10,12,0,-2.9156196,-59.488293,61.634575533814825,133,148,NE,31.022605895996094,46.877152367931856
2015-04-26 15:48:10,12,1,-2.7539628,-59.5783,63.3964877495731,142,143,NE,25.30979347229004,45.462917577971886
2015-04-26 15:48:10,12,1,-2.7718737,-59.452385,73.03233976942093,141,150,NE,25.675765991210938,45.5626744986042
2015-04-26 15:48:10,12,1,-2.825813,-59.542297,61.42429739400746,138,145,NE,29.3300724029541,46.48731011764041
2015-04-26 15:48:10,12,1,-2.718001,-59.506367,71.98321561527385,144,147,NE,23.868894577026367,45.05561685750416
2015-04-26 15:48:10,12,2,-2.3946261,-59.542465,97.20310694090897,162,145,NE,23.962968826293945,45.08294992102702
2015-04-26 15:48:10,12,2,-2.376692,-59.632378,94.2527909775818,163,140,NE,22.668365478515625,44.697023254047764
2015-04-26 15:48:10,12,2,-2.3586867,-59.524494,101.63989987686267,164,146,NE,23.788726806640625,45.03223913809052
2015-04-26 15:48:10,12,2,-2.3946462,-59.59641,94.25729546706056,162,142,NE,24.479345321655273,45.231096737579264
2015-04-26 15:48:10,12,3,-2.376742,-59.86613,86.48471079856124,163,127,NE,23.75804901123047,45.0232723393063
2015-04-26 15:48:10,12,3,-2.3767397,-59.848152,86.83085783825543,163,128,NE,22.230396270751953,44.561455226070734
2015-04-26 15:48:10,12,3,-2.3947139,-59.938057,83.57302015655338,162,123,NE,23.384939193725586,44.91327987631098
2015-04-26 15:48:10,12,3,-2.3947146,-59.95604,83.45327497212415,162,122,NE,36.359275817871094,47.980143550567604
2015-04-26 15:48:10,12,4,-1.891568,-60.459343,148.39260748238283,190,94,NW,23.345064163208008,44.901421107260774
2015-04-26 15:48:10,12,4,-1.8915814,-60.423393,147.03862740133005,190,96,NW,24.5358943939209,45.24713025602324
2015-04-26 15:48:10,12,4,-1.8915749,-60.44137,147.70369666992423,190,95,NW,26.046443939208984,45.66227497201437
2015-04-26 15:48:10,12,5,-3.0588784,-58.8765,124.39182984472494,125,182,NE,40.72446823120117,48.767986710572785
2015-04-26 15:48:10,12,5,-3.0768437,-58.87648,124.25042232723392,124,182,NE,45.480857849121094,49.53555831907426
2015-04-26 15:48:10,12,5,-3.0948088,-58.87646,124.14064455967832,123,182,NE,33.78770065307617,47.47043816198576
