DATETIME,N_Cluster,ID_CLUS,LAT,LON,DIST,IND_X,IND_Y,T_RELATION,RAIN_FALL,DBz
2014-05-05 15:12:12,3,0,-3.7055185,-58.785755,147.51158103059268,89,187,SE,55.180419921875,50.878859974686684
2014-05-05 15:12:12,3,0,-3.6695213,-58.731792,151.4246773858797,91,190,SE,33.4155158996582,47.393470685465296
2014-05-05 15:12:12,3,0,-3.669544,-58.749794,149.57755393570037,91,189,SE,35.33429718017578,47.78144327448871
2014-05-05 15:12:12,3,0,-3.6695664,-58.7678,147.73400148524445,91,188,SE,28.78912353515625,46.357955049213956
2014-05-05 15:12:12,3,0,-3.6695886,-58.7858,145.8951989644967,91,187,SE,22.49044418334961,44.64226848111832
2014-05-05 15:12:12,3,0,-3.687463,-58.713764,154.03463674016803,90,191,SE,28.29115104675293,46.23670983526382
2014-05-05 15:12:12,3,0,-3.6874862,-58.73177,152.19253827293264,90,190,SE,37.99309158325195,48.285574108811005
2014-05-05 15:12:12,3,0,-3.6875088,-58.74977,150.35508392772277,90,189,SE,43.46730041503906,49.22090265563679
2014-05-05 15:12:12,3,0,-3.6875315,-58.767776,148.52122874176615,90,188,SE,24.740989685058594,45.304973048128446
2014-05-05 15:12:12,3,0,-3.6875534,-58.785778,146.69210997197325,90,187,SE,36.68443298339844,48.042008928586114
2014-05-05 15:12:12,3,0,-3.6875753,-58.80378,144.8675198230583,90,186,SE,31.299806594848633,46.93896642061646
2014-05-05 15:12:12,3,0,-3.705428,-58.71374,154.81521198741132,89,191,SE,32.1727180480957,47.130104003959026
2014-05-05 15:12:12,3,0,-3.705474,-58.74975,151.15433183193525,89,189,SE,41.6107292175293,48.91758518481328
2014-05-05 15:12:12,3,0,-3.7054963,-58.76775,149.3309200667991,89,188,SE,41.4326057434082,48.88777591548908
2014-05-05 15:12:12,3,0,-3.6694748,-58.695786,155.13049434510322,91,192,SE,22.280872344970703,44.57721500328124
2014-05-05 15:12:12,3,0,-3.7055619,-58.821762,143.88760604063944,89,185,SE,21.844654083251953,44.43982270727494
2014-05-05 15:12:12,3,0,-3.7234387,-58.749725,151.97582359140037,88,189,SE,37.61660385131836,48.216373292215955
2014-05-05 15:12:12,3,0,-3.7234612,-58.767727,150.16222613827676,88,188,SE,32.951446533203125,47.29629170721614
2014-05-05 15:12:12,3,0,-3.7234836,-58.785732,148.35312505970953,88,187,SE,37.04023742675781,48.1090801459646
2014-05-05 15:12:12,3,0,-3.7235053,-58.803734,146.54927249426757,88,186,SE,61.277313232421875,51.607095395814355
2014-05-05 15:12:12,3,0,-3.723527,-58.82174,144.75018599289925,88,185,SE,36.15800094604492,47.94157054527152
2014-05-05 15:12:12,3,0,-3.7414262,-58.767704,151.0150907786505,87,188,SE,28.048524856567383,46.176860365259586
2014-05-05 15:12:12,3,0,-3.7414484,-58.78571,149.2162542595306,87,187,SE,25.51409912109375,45.5187837711711
2014-05-05 15:12:12,3,0,-3.7414703,-58.80371,147.42320603860588,87,186,SE,38.24162292480469,48.33088099486173
2014-05-05 15:12:12,3,0,-3.741492,-58.821716,145.63494675426972,87,185,SE,45.36540603637695,49.51789679375039
2014-05-05 15:12:12,3,0,-3.7594569,-58.821693,146.54119033092599,86,185,SE,24.321489334106445,45.18614260584304
2014-05-05 15:12:12,3,0,-3.6694982,-58.71379,153.2756330932508,91,191,SE,22.782323837280273,44.731868289550576
2014-05-05 15:12:12,3,1,-3.7419112,-59.253822,105.03893755312812,87,161,SE,51.83970642089844,50.44490049054385
2014-05-05 15:12:12,3,1,-3.777829,-59.235786,109.09936160991823,85,162,SE,32.25023651123047,47.14682641963251
2014-05-05 15:12:12,3,2,-3.8320196,-59.973995,75.60278889102464,82,121,SE,29.45871925354004,46.5177217413152
2014-05-05 15:24:16,5,0,-3.705474,-58.74975,151.15433183193525,89,189,SE,43.695556640625,49.257296376241484
2014-05-05 15:24:16,5,0,-3.6695886,-58.7858,145.8951989644967,91,187,SE,32.83665466308594,47.272042446114085
2014-05-05 15:24:16,5,0,-3.6696103,-58.803802,144.06047244449832,91,186,SE,24.909198760986328,45.352056085844524
2014-05-05 15:24:16,5,0,-3.6874862,-58.73177,152.19253827293264,90,190,SE,36.41352844238281,47.99050417692905
2014-05-05 15:24:16,5,0,-3.6875088,-58.74977,150.35508392772277,90,189,SE,48.775001525878906,50.021456623088454
2014-05-05 15:24:16,5,0,-3.6875534,-58.785778,146.69210997197325,90,187,SE,52.07816696166992,50.47679099035104
2014-05-05 15:24:16,5,0,-3.6875753,-58.80378,144.8675198230583,90,186,SE,26.653541564941406,45.82237873549715
2014-05-05 15:24:16,5,0,-3.6695213,-58.731792,151.4246773858797,91,190,SE,43.71928024291992,49.26106801233908
2014-05-05 15:24:16,5,0,-3.705451,-58.731743,152.98284289089597,89,190,SE,35.31476593017578,47.77760126942658
2014-05-05 15:24:16,5,0,-3.6515565,-58.731815,150.6789922472462,92,190,SE,26.672758102416992,45.82738677789288
2014-05-05 15:24:16,5,0,-3.7054963,-58.76775,149.3309200667991,89,188,SE,43.6180534362793,49.244960439963
2014-05-05 15:24:16,5,0,-3.6695664,-58.7678,147.73400148524445,91,188,SE,26.348979949951172,45.742520868623025
2014-05-05 15:24:16,5,0,-3.7055185,-58.785755,147.51158103059268,89,187,SE,47.609214782714844,49.85335625629291
2014-05-05 15:24:16,5,0,-3.7055619,-58.821762,143.88760604063944,89,185,SE,32.078678131103516,47.10976338016177
2014-05-05 15:24:16,5,0,-3.7234387,-58.749725,151.97582359140037,88,189,SE,32.31130599975586,47.15997215252942
2014-05-05 15:24:16,5,0,-3.7234612,-58.767727,150.16222613827676,88,188,SE,29.340940475463867,46.48988444182122
2014-05-05 15:24:16,5,0,-3.7234836,-58.785732,148.35312505970953,88,187,SE,43.97389221191406,49.30141847731999
2014-05-05 15:24:16,5,0,-3.7235053,-58.803734,146.54927249426757,88,186,SE,46.768272399902344,49.72952119746048
2014-05-05 15:24:16,5,0,-3.7235482,-58.839745,142.95653722184107,88,184,SE,35.433834075927734,47.80099031174849
2014-05-05 15:24:16,5,0,-3.7414703,-58.80371,147.42320603860588,87,186,SE,25.940235137939453,45.633882492208954
2014-05-05 15:24:16,5,0,-3.741492,-58.821716,145.63494675426972,87,185,SE,42.531005859375,49.06959041921696
2014-05-05 15:24:16,5,0,-3.7415133,-58.83972,143.8524639923775,87,184,SE,29.26141929626465,46.47102615384643
2014-05-05 15:24:16,5,0,-3.7055404,-58.803757,145.69728647928378,89,186,SE,53.72359848022461,50.69294147040479
2014-05-05 15:24:16,5,0,-3.669544,-58.749794,149.57755393570037,91,189,SE,42.55742645263672,49.07390567304657
2014-05-05 15:24:16,5,1,-3.7231953,-58.569683,170.34349291565283,88,199,SE,22.806529998779297,44.73924735875399
2014-05-05 15:24:16,5,1,-3.7052307,-58.56971,169.61110585861098,89,199,SE,25.83583641052246,45.60586037229161
2014-05-05 15:24:16,5,2,-3.5434191,-58.47995,173.6154507706693,98,204,SE,23.329833984375,44.89688633032648
2014-05-05 15:24:16,5,3,-3.6882572,-60.24405,65.9247829117017,90,106,SW,29.618301391601562,46.55526232669136
2014-05-05 15:24:16,5,4,-3.7778428,-59.25379,107.56709439999155,85,161,SE,22.01763153076172,44.49462954780084
2014-05-05 15:36:08,5,0,-3.6875315,-58.767776,148.52122874176615,90,188,SE,37.84783935546875,48.25895742365805
2014-05-05 15:36:08,5,0,-3.669544,-58.749794,149.57755393570037,91,189,SE,25.50362777709961,45.515931337082726
2014-05-05 15:36:08,5,0,-3.6695664,-58.7678,147.73400148524445,91,188,SE,27.42854881286621,46.02154524623848
2014-05-05 15:36:08,5,0,-3.6695886,-58.7858,145.8951989644967,91,187,SE,28.865930557250977,46.37646895672833
2014-05-05 15:36:08,5,0,-3.6337433,-58.857857,136.97652665166189,93,183,SE,45.24870300292969,49.49999812008621
2014-05-05 15:36:08,5,0,-3.6875534,-58.785778,146.69210997197325,90,187,SE,43.19645690917969,49.17746997682787
2014-05-05 15:36:08,5,0,-3.6516235,-58.785824,145.12088496634345,92,187,SE,22.72654151916504,44.7148335672734
2014-05-05 15:36:08,5,0,-3.705474,-58.74975,151.15433183193525,89,189,SE,24.263097763061523,45.16943992653198
2014-05-05 15:36:08,5,0,-3.6875753,-58.80378,144.8675198230583,90,186,SE,35.47537612915039,47.80913209710739
2014-05-05 15:36:08,5,0,-3.7055404,-58.803757,145.69728647928378,89,186,SE,41.13129425048828,48.837057962616626
2014-05-05 15:36:08,5,0,-3.6157575,-58.839874,138.06207996822198,94,184,SE,34.99956512451172,47.7153023278679
2014-05-05 15:36:08,5,0,-3.7235482,-58.839745,142.95653722184107,88,184,SE,25.09153175354004,45.40273474607825
2014-05-05 15:36:08,5,0,-3.7054963,-58.76775,149.3309200667991,89,188,SE,33.74663162231445,47.46198684898527
2014-05-05 15:36:08,5,0,-3.7234836,-58.785732,148.35312505970953,88,187,SE,24.182275772094727,45.146254668780934
2014-05-05 15:36:08,5,0,-3.7235053,-58.803734,146.54927249426757,88,186,SE,30.546157836914062,46.76960542058011
2014-05-05 15:36:08,5,0,-3.7055619,-58.821762,143.88760604063944,89,185,SE,22.600109100341797,44.67606852746694
2014-05-05 15:36:08,5,0,-3.7234612,-58.767727,150.16222613827676,88,188,SE,22.791767120361328,44.73474793679272
2014-05-05 15:36:08,5,1,-3.6873674,-58.64175,161.43968343645463,90,195,SE,26.890779495239258,45.88395422059462
2014-05-05 15:36:08,5,1,-3.6873426,-58.62375,163.29935312541645,90,196,SE,26.033586502075195,45.658843997606866
2014-05-05 15:36:08,5,1,-3.705282,-58.605717,165.8912227458892,89,197,SE,29.10565948486328,46.43393906237613
2014-05-05 15:36:08,5,1,-3.7053072,-58.623722,164.0360728482089,89,196,SE,30.928600311279297,46.85606421650705
2014-05-05 15:36:08,5,1,-3.6693275,-58.58777,166.32955633129112,91,198,SE,27.391740798950195,46.012214091019025
2014-05-05 15:36:08,5,2,-3.6518445,-58.983852,125.09167790555404,92,176,SE,36.174800872802734,47.94479834364129
2014-05-05 15:36:08,5,2,-3.6518261,-58.96585,126.885486994303,92,177,SE,28.7772274017334,46.35508313527619
2014-05-05 15:36:08,5,2,-3.6517289,-58.87584,135.94084531454507,92,182,SE,23.20606803894043,44.859924936445914
2014-05-05 15:36:08,5,2,-3.6338608,-58.96587,126.0258047586478,93,177,SE,26.1403865814209,45.687292051481954
